"","np","time","value","q025","q25","q50","q75","q975","Y"
"1",0,7,0.143557173030036,0.0104635213938828,0.0352165334935432,0.0735100790917757,0.147059114026926,0.462547910213748,0.470506386
"2",0,14,0.0682592159155534,0.0413013099684397,0.125664172541601,0.249857710384544,0.500415811953377,1.48535986042777,1.028893279
"3",0,21,2.4050264110834,0.150829392465962,0.479217803177862,0.935399500588455,1.73738225779702,5.15914867133585,3.647425184
"4",0,28,5.63769630252397,0.659741357342843,1.59987998166826,3.28559135978539,5.975482829428,19.9709962729241,30.302443236
"5",0,35,1.93478436852316,2.28372444511144,5.90063311712218,10.5256861188919,21.4582201942436,72.3203927033201,140.110007859
"6",0,42,26.0114497653039,8.36693400803795,25.2957920759068,56.0664767943115,99.0641692831437,283.785773193724,402.490347187
"7",0,49,254.302564458371,22.6941069098784,86.9049391843253,169.080280203702,328.137777159104,863.655097443251,2423.46955513
"8",0,56,474.983978227577,81.9571978204763,324.8282979433,572.625526012733,1125.08066641762,3494.95854094185,7163.8530216
"9",0,63,3724.14182709967,327.87273932861,1099.81672862446,1967.53658086692,3789.35592147296,11099.9849856792,38775.264645
"10",0,70,1194.29571205129,809.992871258393,3233.74017715782,6082.3058800747,11969.4165191548,44400.9602235638,118774.918168
"11",0,77,12021.0377958708,1174.93398504184,4743.48233264358,9412.81768515396,16427.8272538686,53415.3025462928,42066.317328
"12",0,84,4868.76043757211,1092.81407635145,3295.0146499405,6426.49621824867,11060.6414136009,28887.9472789441,20484.9531971
"13",0,91,5649.75359699271,407.814692027669,1658.20720873417,3207.96610640406,5753.4570893715,15354.6158180812,17710.4496817
"14",0,98,2134.9615506932,151.060559210319,468.64996491438,847.52630919987,1567.32977724074,5349.80332075468,2440.2160376
"15",0,105,208.858747260711,48.0332400422442,171.36261367501,328.966660564483,654.820108759597,2465.65019413193,673.78249986
"16",0,112,195.53888665734,12.5034748900774,48.0016912996786,105.916382647785,202.622790350067,705.034954339012,242.89579928
"17",0,119,36.3664935218644,3.01251440464428,17.8236524061523,34.3365431059277,71.7588483381789,236.301123544429,112.062884898
"18",0,126,25.4585984392167,2.60972401161322,8.43582270237031,14.3244501264295,28.8824474820917,103.984869647543,38.436090367
"19",0,133,4.93989526411185,1.45820977586117,3.96944211119742,8.71199369201737,16.4457336109434,53.2691610444782,15.622322099
"20",0,140,10.2179472437703,0.609664631791326,2.07730854616311,4.01470710585055,7.12923897519247,18.6061604005359,7.403672913
"21",0,147,1.00379973494759,0.236768649054683,0.93002984137881,1.92148206084242,3.88978521387663,10.772827860835,4.006494672
"22",0,154,1.20213109108006,0.156440524470686,0.573156932949046,1.08682421140727,2.17463717448535,8.55090229086614,1.138321624
"23",0,161,0.311815855274745,0.122556645322357,0.341610571015849,0.631333094953196,1.17211512693369,4.77330436947948,0.855490721
"24",0,168,0.25718820488549,0.0482705997093829,0.205865592202527,0.428353530418283,0.772571981900668,4.37660947103393,0.384581295
"25",0,175,0.26582335126398,0.0356240675507069,0.13233516149763,0.229011418737754,0.429640726201581,1.14212933706927,0.42181451
"26",0,182,0.119484692875942,0.0202962427839151,0.0737615887058774,0.14076102271786,0.274985864131571,0.801142120676568,0.192485515
"27",0,189,0.0709892283484766,0.00973614697078942,0.0419955388712735,0.0775285316563121,0.148365521962889,0.4772213130996,0.279572632
"28",0,196,0.0797245497990861,0.0066169119570083,0.0268002837806098,0.0508290615329001,0.0914863209065522,0.22995423665771,0.112917634
"29",0,203,0.149284906219272,0.00427629980495693,0.0155185740048699,0.0287975133107062,0.0529482852061516,0.149413714179934,0.040273674
"30",0,210,0.00171843112884017,0.00251082380486527,0.00929222104918308,0.0164926652724072,0.0323040507039307,0.0775021839943609,0.010011365
"31",0,217,0.0638574896553342,0.00165424100172248,0.00455307217858662,0.00873687300786758,0.0175088466600702,0.0601858949436527,0.009024419
"32",0,224,0.000384885020108105,0.00101791145308277,0.00251107466073002,0.00441353482026637,0.00865431462991596,0.0256281416674337,0.007534504
"33",0,231,0.000457957282016614,0.000456828382588314,0.00181249482091378,0.00322042588916216,0.00672725472238072,0.0262640871384428,0.003161189
"34",0,238,0.0012041636126907,0.000293194239839112,0.00091785777743967,0.00174484824110628,0.00343433229330658,0.0170690649614808,0.0019292103
"35",0,245,0.00287476565698642,0.000144003331874053,0.000564311280846811,0.00111116750913348,0.00233998926450291,0.0096919222029229,0.0006720348
"36",0,252,0.00380299894777328,0.000100014409165242,0.000314989539658574,0.000609688259959989,0.00133691832842774,0.00474804550768571,0.0008742153
"37",0,259,0.00068322118389328,6.90312896799462e-05,0.000197551614931435,0.000363406195865897,0.000743300395666488,0.00327992980941984,0.0005056226
"38",0,266,0.000218073521326737,3.21237347533014e-05,0.000116666059711609,0.000239594779508408,0.000451976974490117,0.00124122180944448,0.00026309914
"39",0,273,6.57826809527573e-05,1.84691547898926e-05,6.92893020689138e-05,0.000128708314971983,0.000285103263235552,0.00118198955347204,0.00017804565
"40",0,280,0.000168257456733303,1.52951919786316e-05,3.90539253491729e-05,8.79430961258893e-05,0.000168391335742873,0.000439563884456776,0.00010486354
"41",0,287,7.01685573267197e-05,4.4723822205116e-06,2.80775005954083e-05,5.29051213004582e-05,0.000114249183088264,0.000434687780120372,7.535412e-05
"42",0,294,1.48381446710906e-05,4.64357686149083e-06,1.45271499507674e-05,2.66860256923286e-05,5.15662238030056e-05,0.000153920356418507,6.25347e-05
"43",0,301,2.22591191728704e-05,2.62164395590256e-06,9.16572472148945e-06,1.7567910493529e-05,3.39579068473594e-05,9.89591928666716e-05,1.660489e-05
