"","np","time","value","q025","q25","q50","q75","q975"
"224",44,28,2.34259025705425,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"225",44,35,0.93875063580115,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"226",45,7,1.00171225316316,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"227",45,14,1.91317060515687,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"228",45,21,1.85331307769257,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"229",45,28,1.08181138008812,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"230",45,35,2.80858988759939,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"231",46,7,2.12856804406419,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"232",46,14,1.55113584178126,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"233",46,21,1.82358703798764,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"234",46,28,1.88066035928331,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"235",46,35,1.55318863449735,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"236",47,7,1.41901235078982,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"237",47,14,3.28276212321727,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"238",47,21,1.94675252022341,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"239",47,28,1.95586819367021,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"240",47,35,1.54984672434595,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"241",48,7,1.41901235078982,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"242",48,14,3.28276212321727,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"243",48,21,1.94675252022341,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"244",48,28,1.95586819367021,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"245",48,35,1.54984672434595,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"246",49,7,1.39850419565548,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"247",49,14,1.96319030869504,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
