"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","x.np","x.time","x.value","Z.np","Z.time","Z.value","k.np","k.value","gamma.np","gamma.value","sigma.np","sigma.value","E0.np","E0.value","I0.np","I0.value","R0.np","R0.value","x0.np","x0.value","tau.np","tau.value","clock","e.np","e.time","e.value","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"284",4,308,93596.1751957429,4,308,43764112,4,308,146563.21875,4,308,740126.25,4,308,10721736,4,308,0.571240186691284,4,308,447363.28125,3,1.89929699897766,3,11.5854902267456,3,0.122168280184269,3,-14.3019981384277,3,-14.3134098052979,3,0.0371954999864101,3,0.672328352928162,3,0.119577802717686,10884,4,308,-0.452208280563354,3,-619.37158203125,3,-9.61507415771484
"285",4,315,116924.270078808,4,315,43031020,4,315,169063.109375,4,315,843970.3125,4,315,11280425,4,315,0.605435431003571,4,315,618953.75,4,1.75120532512665,4,11.8279714584351,4,0.121812678873539,4,-14.2147550582886,4,-14.474100112915,4,0.0674720928072929,4,0.696757793426514,4,0.132711857557297,10884,4,315,0.369649738073349,4,-621.225524902344,4,-9.51197338104248
"286",4,322,184513.107925204,4,322,41747168,4,322,353208.46875,4,322,1173974.5,4,322,11991544,4,322,0.806241393089294,4,322,957885.25,5,1.83052396774292,5,11.8492240905762,5,0.122326098382473,5,-14.184889793396,5,-14.3820915222168,5,0.0622489489614964,5,0.716461360454559,5,0.134826719760895,10884,4,322,1.12013649940491,5,-621.516052246094,5,-9.5205078125
"287",4,329,243373.080003409,4,329,40381528,4,329,322295.5,4,329,1490679.625,4,329,12987444,4,329,0.780880331993103,4,329,1216450.25,6,1.71600234508514,6,11.9295883178711,6,0.122753955423832,6,-14.2281904220581,6,-14.4286479949951,6,0.0530739836394787,6,0.734884321689606,6,0.122103556990623,10884,4,329,1.42767989635468,6,-619.868225097656,6,-9.57941246032715
"288",4,336,348593.494395063,4,336,37984928,4,336,561038.9375,4,336,2200321,4,336,14326499,4,336,0.666606068611145,4,336,1879571.375,7,1.807990193367,7,11.7747583389282,7,0.123685605823994,7,-14.1905136108398,7,-14.4411945343018,7,0.0516130179166794,7,0.823144733905792,7,0.129194527864456,10884,4,336,-0.0902355313301086,7,-621.663635253906,7,-9.56514739990234
"289",4,343,365613.639059111,4,343,36413576,4,343,318181.71875,4,343,2264642.5,4,343,15934948,4,343,0.603452265262604,4,343,1580244.625,8,1.82597470283508,8,11.9091901779175,8,0.123214423656464,8,-14.1475105285645,8,-14.3463315963745,8,0.0664034783840179,8,0.902401745319366,8,0.118088364601135,10884,4,343,0.843599617481232,8,-620.780883789062,8,-9.50807857513428
"290",4,350,248362.413270108,4,350,34960700,4,350,303849.625,4,350,2117465,4,350,17416362,4,350,0.521568715572357,4,350,1277993.375,9,1.87384617328644,9,12.0109720230103,9,0.123373679816723,9,-14.1521844863892,9,-14.4119148254395,9,0.0663806274533272,9,0.925957143306732,9,0.114391461014748,10884,4,350,-0.94384354352951,9,-622.158996582031,9,-9.50655078887939
"291",4,357,284148.721398371,4,357,33680300,4,357,251705.5,4,357,1946367.125,4,357,18795746,4,357,0.514327704906464,4,357,1160696.875,10,2.01285576820374,10,12.019829750061,10,0.122967712581158,10,-14.1257648468018,10,-14.4474115371704,10,0.0607562735676765,10,0.964393436908722,10,0.117087535560131,10884,4,357,-1.14315068721771,10,-622.886047363281,10,-9.50836658477783
"292",4,364,112594.541542342,4,364,33064722,4,364,150425.765625,4,364,1457773.125,4,364,19897352,4,364,0.561613440513611,4,364,624409.9375,11,2.03573775291443,11,12.0365915298462,11,0.123178482055664,11,-14.0762300491333,11,-14.6358184814453,11,0.0871933996677399,11,0.936576843261719,11,0.126754894852638,10884,4,364,0.0307112783193588,11,-623.235412597656,11,-9.41681861877441
"293",4,371,111134.837822809,4,371,32280994,4,371,161427.1875,4,371,1258304.625,4,371,20788136,4,371,0.497161716222763,4,371,673073.125,12,2.04592084884644,12,12.0871534347534,12,0.123001232743263,12,-14.1442890167236,12,-14.5101470947266,12,0.0897883325815201,12,0.891261994838715,12,0.118095338344574,10884,4,371,-0.872954785823822,12,-622.443725585938,12,-9.41165256500244
"294",4,378,73029.0488319807,4,378,31966196,4,378,70450.703125,4,378,901319,4,378,21484612,4,378,0.494029879570007,4,378,353444.4375,13,2.1784348487854,13,12.0144481658936,13,0.121874034404755,13,-14.1786594390869,13,-14.6881656646729,13,0.0860016420483589,13,0.948566317558289,13,0.111662961542606,10884,4,378,-0.438059747219086,13,-620.812255859375,13,-9.3988561630249
"295",4,385,70793.9964820118,4,385,31600998,4,385,63536.1640625,4,385,707495.875,4,385,22002220,4,385,0.401719093322754,4,385,324123.53125,14,2.28223657608032,14,11.9257526397705,14,0.120800264179707,14,-14.1759634017944,14,-14.701678276062,14,0.102596253156662,14,0.943294048309326,14,0.108805388212204,10884,4,385,-0.480347752571106,14,-621.04052734375,14,-9.33882522583008
"296",4,392,53740.1581424102,4,392,31379920,4,392,47620.3828125,4,392,518629.4375,4,392,22391200,4,392,0.622885406017303,4,392,206431.53125,15,2.17153358459473,15,12.0888833999634,15,0.122641429305077,15,-14.2735929489136,15,-14.5181322097778,15,0.125432059168816,15,0.908952414989471,15,0.106627888977528,10884,4,392,1.79964244365692,15,-620.175720214844,15,-9.32707977294922
"297",4,399,31243.3786901656,4,399,31169722,4,399,43693.125,4,399,405938.96875,4,399,22690098,4,399,0.575072526931763,4,399,186510.25,16,2.25989508628845,16,12.0706415176392,16,0.122792959213257,16,-14.2587060928345,16,-14.4600124359131,16,0.124389514327049,16,0.93278294801712,16,0.0968156829476357,10884,4,399,0.201860666275024,16,-620.009765625,16,-9.31502246856689
"298",4,406,40464.6878983151,4,406,30972400,4,406,43532.15234375,4,406,338558.40625,4,406,22932628,4,406,0.564196467399597,4,406,172016.015625,17,2.24917101860046,17,12.0972080230713,17,0.121608108282089,17,-14.15500831604,17,-14.2569847106934,17,0.116548225283623,17,0.839168190956116,17,0.109264634549618,10884,4,406,-0.564963400363922,17,-620.632690429688,17,-9.32859420776367
"299",4,413,34154.8545825009,4,413,30746364,4,413,49343.3359375,4,413,318321.96875,4,413,23153304,4,413,0.773454248905182,4,413,191824.4375,18,2.22760057449341,18,11.880241394043,18,0.123392984271049,18,-14.2095746994019,18,-14.1879816055298,18,0.10568642616272,18,0.841440200805664,18,0.113279260694981,10884,4,413,1.35229456424713,18,-621.02001953125,18,-9.33765602111816
"300",4,420,35541.1126436533,4,420,30597072,4,420,21520.681640625,4,420,273997.8125,4,420,23356210,4,420,0.309582769870758,4,420,154272.125,19,2.15014123916626,19,11.7446889877319,19,0.121085748076439,19,-14.1666393280029,19,-14.2082366943359,19,0.077337957918644,19,0.852222800254822,19,0.112179979681969,10884,4,420,-1.37635290622711,19,-621.883483886719,19,-9.41687965393066
"301",5,7,25.5902810851814,5,7,52492480,5,7,11.1909399032593,5,7,97.4938659667969,5,7,3484584,5,7,0.0687307640910149,5,7,117.732444763184,0,1.79549050331116,0,11.9011850357056,0,0.120443433523178,0,-14.3289804458618,0,-14.5128746032715,0,0.0473741181194782,0,0.657452523708344,0,0.124734468758106,10884,5,7,-1.35144948959351,0,-622.311218261719,0,-9.59106254577637
"302",5,14,7.55773719480812,5,14,52492436,5,14,10.3284759521484,5,14,79.0163421630859,5,14,3484641,5,14,0.459296584129333,5,14,37.8710708618164,1,1.78512024879456,1,11.736403465271,1,0.119796834886074,1,-14.2725219726562,1,-14.5295667648315,1,0.0455210097134113,1,0.645532071590424,1,0.122593082487583,10884,5,14,1.20978319644928,1,-620.795288085938,1,-9.59492492675781
"303",5,21,12.9941878610961,5,21,52492376,5,21,13.5173568725586,5,21,76.4117736816406,5,21,3484693.75,5,21,0.491011708974838,5,21,47.7143173217773,2,1.89478957653046,2,11.6389331817627,2,0.120999976992607,2,-14.2455615997314,2,-14.4116153717041,2,0.0324747674167156,2,0.65931236743927,2,0.124444901943207,10884,5,21,0.176912486553192,2,-619.881591796875,2,-9.64061832427979
"304",5,28,48.962250053811,5,28,52491992,5,28,160.787231445312,5,28,212.8603515625,5,28,3484789,5,28,0.92314749956131,5,28,206.33708190918,3,1.89929699897766,3,11.5854902267456,3,0.122168280184269,3,-14.3019981384277,3,-14.3134098052979,3,0.0371954999864101,3,0.672328352928162,3,0.119577802717686,10884,5,28,0.846339285373688,3,-619.37158203125,3,-9.61507415771484
"305",5,35,423.275683248765,5,35,52489160,5,35,984.981201171875,5,35,1495.29907226562,5,35,3485470.25,5,35,0.876665413379669,5,35,1737.7607421875,4,1.75120532512665,4,11.8279714584351,4,0.121812678873539,4,-14.2147550582886,4,-14.474100112915,4,0.0674720928072929,4,0.696757793426514,4,0.132711857557297,10884,5,35,0.506389498710632,4,-621.225524902344,4,-9.51197338104248
"306",5,42,2009.0068310104,5,42,52473040,5,42,5320.5302734375,5,42,8914.416015625,5,42,3489577.25,5,42,0.753405511379242,5,42,10209.6435546875,5,1.83052396774292,5,11.8492240905762,5,0.122326098382473,5,-14.184889793396,5,-14.3820915222168,5,0.0622489489614964,5,0.716461360454559,5,0.134826719760895,10884,5,42,0.0115575809031725,5,-621.516052246094,5,-9.5205078125
"307",5,49,6663.38401835227,5,49,52430420,5,49,12546.0029296875,5,49,28113.091796875,5,49,3504700.25,5,49,0.575661182403564,5,49,30656.337890625,6,1.71600234508514,6,11.9295883178711,6,0.122753955423832,6,-14.2281904220581,6,-14.4286479949951,6,0.0530739836394787,6,0.734884321689606,6,0.122103556990623,10884,5,49,-1.53507018089294,6,-619.868225097656,6,-9.57941246032715
"308",5,56,12574.8118832745,5,56,52332144,5,56,24860.564453125,5,56,71317,5,56,3544540,5,56,0.553462743759155,5,56,74461.7265625,7,1.807990193367,7,11.7747583389282,7,0.123685605823994,7,-14.1905136108398,7,-14.4411945343018,7,0.0516130179166794,7,0.823144733905792,7,0.129194527864456,10884,5,56,-0.0309049990028143,7,-621.663635253906,7,-9.56514739990234
"309",5,63,32364.340540435,5,63,52153208,5,63,44147.625,5,63,142002.5625,5,63,3627184,5,63,0.507048010826111,5,63,138284.140625,8,1.82597470283508,8,11.9091901779175,8,0.123214423656464,8,-14.1475105285645,8,-14.3463315963745,8,0.0664034783840179,8,0.902401745319366,8,0.118088364601135,10884,5,63,-0.372225999832153,8,-620.780883789062,8,-9.50807857513428
"310",5,70,27864.5070149503,5,70,52002476,5,70,32102.1796875,5,70,176151.5625,5,70,3745828,5,70,0.327288419008255,5,70,140996.484375,9,1.87384617328644,9,12.0109720230103,9,0.123373679816723,9,-14.1521844863892,9,-14.4119148254395,9,0.0663806274533272,9,0.925957143306732,9,0.114391461014748,10884,5,70,-1.45893824100494,9,-622.158996582031,9,-9.50655078887939
"311",5,77,24862.4929532714,5,77,51841484,5,77,36383.46875,5,77,194355.765625,5,77,3873348,5,77,0.350282609462738,5,77,135738.734375,10,2.01285576820374,10,12.019829750061,10,0.122967712581158,10,-14.1257648468018,10,-14.4474115371704,10,0.0607562735676765,10,0.964393436908722,10,0.117087535560131,10884,5,77,-0.305152833461761,10,-622.886047363281,10,-9.50836658477783
"312",5,84,33507.9187481644,5,84,51618060,5,84,48922.29296875,5,84,238368.796875,5,84,4027262.5,5,84,0.330484986305237,5,84,182666.28125,11,2.03573775291443,11,12.0365915298462,11,0.123178482055664,11,-14.0762300491333,11,-14.6358184814453,11,0.0871933996677399,11,0.936576843261719,11,0.126754894852638,10884,5,84,-1.703617811203,11,-623.235412597656,11,-9.41681861877441
"313",5,91,23178.0785050794,5,91,51508100,5,91,20702.169921875,5,91,207501.5625,5,91,4182239.5,5,91,0.34019610285759,5,91,119689.5390625,12,2.04592084884644,12,12.0871534347534,12,0.123001232743263,12,-14.1442890167236,12,-14.5101470947266,12,0.0897883325815201,12,0.891261994838715,12,0.118095338344574,10884,5,91,-0.294890433549881,12,-622.443725585938,12,-9.41165256500244
"314",5,98,14740.6873521301,5,98,51417968,5,98,22472.9140625,5,98,164679.21875,5,98,4302271.5,5,98,0.402627438306808,5,98,76540.3359375,13,2.1784348487854,13,12.0144481658936,13,0.121874034404755,13,-14.1786594390869,13,-14.6881656646729,13,0.0860016420483589,13,0.948566317558289,13,0.111662961542606,10884,5,98,-0.579177916049957,13,-620.812255859375,13,-9.3988561630249
"315",5,105,18518.6983950246,5,105,51329040,5,105,19736.56640625,5,105,143382.453125,5,105,4405822,5,105,0.325550049543381,5,105,79398.203125,14,2.28223657608032,14,11.9257526397705,14,0.120800264179707,14,-14.1759634017944,14,-14.701678276062,14,0.102596253156662,14,0.943294048309326,14,0.108805388212204,10884,5,105,-1.18889379501343,14,-621.04052734375,14,-9.33882522583008
"316",5,112,21747.2149869471,5,112,51220432,5,112,21846.150390625,5,112,142609.859375,5,112,4504398,5,112,0.379999428987503,5,112,92246.109375,15,2.17153358459473,15,12.0888833999634,15,0.122641429305077,15,-14.2735929489136,15,-14.5181322097778,15,0.125432059168816,15,0.908952414989471,15,0.106627888977528,10884,5,112,-0.543493330478668,15,-620.175720214844,15,-9.32707977294922
