"","np","time","value","q025","q25","q50","q75","q975","Y"
"421",7,7,18.5926685944982,17.2297294072221,19.2114792273207,22.1580527690424,25.0564890134238,30.0083451119594,23
"422",7,14,6.99463070414696,5.59327152891781,7.06008572855992,7.88077211992701,8.33531555130115,9.37143480604607,7
"423",7,21,7.93114435890153,7.15289045421107,8.14688525871268,9.29729831528219,10.5791111577513,12.8132449169593,9
"424",7,28,46.0771415971916,36.7434507152494,39.4381300170904,48.5575452394042,50.7051297407349,58.658431751048,46
"425",7,35,513.546758279554,241.378059057282,288.294611489069,344.351753726123,432.56257861853,490.479675474094,366
"426",7,42,1906.70879821894,1608.80663891199,1997.62036476922,2164.8497672567,2351.66209260336,2875.23467187598,2249
"427",7,49,9261.83706139313,4715.0503873932,5826.9738777359,6673.78062191391,7405.70868087133,9345.93809150223,6425
"428",7,56,13299.0550691458,12366.2732136506,13916.9487731373,16338.9608173311,17585.4161209844,23452.704260614,16468
"429",7,63,18309.0450084656,18871.6285147295,21692.4978674565,24209.1587848597,27812.5727166089,31178.8106781205,26178
"430",7,70,33248.273078657,21747.512593462,25712.5681147219,27131.0709243392,29206.9910667975,32799.7361215479,27036
"431",7,77,26063.5298581826,21420.8954291238,24329.5057908102,25651.4236913386,26790.9167434999,32412.3872089089,27355
"432",7,84,36241.0244851667,21986.8257436104,25676.5229022708,26825.3888231942,31060.9446742364,34942.7992600906,27950
"433",7,91,18470.7188613214,20365.9681738932,25090.5476902283,27415.0404341866,32180.1312132371,34471.8963870095,26739
"434",7,98,19390.089805499,15071.0535376579,16186.7857941531,18448.5130446386,20909.380596669,23027.2470311907,18900
"435",7,105,14860.5197766467,13373.2672222117,15223.5729755743,17447.3651973358,18525.4511862951,22456.6500286149,16668
"436",7,112,10845.0022319394,10823.8706848197,12062.7304257585,13460.3145228287,14847.4073503771,20570.32962408,13777
"437",7,119,9196.22130151759,7085.37977654244,8553.28551716631,9457.58590990798,10558.297575009,12440.180865282,9409
"438",7,126,8925.21014382273,5678.45011226814,6775.95206544792,7441.8343611953,8205.03375091915,9131.62545698386,7493
"439",7,133,7072.02382504348,4599.95543522557,6068.78480647823,6754.21916737813,7420.6630411592,8605.11254282959,6532
"440",7,140,5480.40988974532,5204.54090725887,5567.71527614222,6069.1053116022,7358.847904294,8043.84559877232,5786
"441",7,147,5328.60395913134,3698.68452007257,4307.77368911499,4713.71296573565,4976.14576029063,6312.65258001514,4482
"442",7,154,4324.73700646948,2900.23112764864,3440.23896694698,3850.08095578291,4188.70260734687,5121.64212519788,3877
