"","np","time","value","q025","q25","q50","q75","q975","R"
"1",0,7,7073737.5,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"2",0,14,7074830.5,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"3",0,21,7075627,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"4",0,28,7076166.5,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"5",0,35,7076688,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"6",0,42,7077346.5,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"7",0,49,7078119,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"8",0,56,7080567,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"9",0,63,7118431,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"10",0,70,7680894,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"11",0,77,11004448,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"12",0,84,20320262,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"13",0,91,27140372,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"14",0,98,30244066,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"15",0,105,31644164,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"16",0,112,31896852,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"17",0,119,31936778,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"18",0,126,31941812,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"19",0,133,31942280,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"20",0,140,31942328,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"21",0,147,31942332,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"22",0,154,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"23",0,161,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"24",0,168,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"25",0,175,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"26",0,182,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"27",0,189,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"28",0,196,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"29",0,203,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"30",0,210,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"31",0,217,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"32",0,224,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"33",0,231,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"34",0,238,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"35",0,245,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"36",0,252,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"37",0,259,31942332,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"38",1,7,8013292.5,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"39",1,14,8014674,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"40",1,21,8015555.5,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"41",1,28,8016172.5,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"42",1,35,8016686,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"43",1,42,8017220.5,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"44",1,49,8017944.5,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"45",1,56,8021233.5,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"46",1,63,8059039.5,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"47",1,70,8437172,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"48",1,77,10882294,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"49",1,84,19721596,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"50",1,91,27126016,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"51",1,98,29601266,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"52",1,105,30485672,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"53",1,112,30709842,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"54",1,119,30746212,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"55",1,126,30750822,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"56",1,133,30751234,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"57",1,140,30751278,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"58",1,147,30751284,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"59",1,154,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"60",1,161,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"61",1,168,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"62",1,175,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"63",1,182,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"64",1,189,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"65",1,196,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"66",1,203,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"67",1,210,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"68",1,217,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"69",1,224,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"70",1,231,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"71",1,238,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"72",1,245,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"73",1,252,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"74",1,259,30751284,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"75",2,7,10184587,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"76",2,14,10186008,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"77",2,21,10186785,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"78",2,28,10187358,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"79",2,35,10187894,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"80",2,42,10188548,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"81",2,49,10189448,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"82",2,56,10192603,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"83",2,63,10237143,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"84",2,70,10891407,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"85",2,77,14121555,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"86",2,84,22711422,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"87",2,91,28933980,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"88",2,98,31493640,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"89",2,105,32463256,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"90",2,112,32686952,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"91",2,119,32722816,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"92",2,126,32727768,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"93",2,133,32728264,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"94",2,140,32728310,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"95",2,147,32728316,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"96",2,154,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"97",2,161,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"98",2,168,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"99",2,175,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"100",2,182,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"101",2,189,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"102",2,196,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"103",2,203,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"104",2,210,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"105",2,217,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"106",2,224,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"107",2,231,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"108",2,238,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"109",2,245,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"110",2,252,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"111",2,259,32728316,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"112",3,7,14098551,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"113",3,14,14099677,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"114",3,21,14100402,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"115",3,28,14100923,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"116",3,35,14101363,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"117",3,42,14101884,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"118",3,49,14102727,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"119",3,56,14105662,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"120",3,63,14143295,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"121",3,70,14708391,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"122",3,77,18212246,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"123",3,84,26533284,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"124",3,91,31974428,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"125",3,98,35057148,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"126",3,105,36153812,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"127",3,112,36385816,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"128",3,119,36419456,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"129",3,126,36423792,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"130",3,133,36424252,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"131",3,140,36424292,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"132",3,147,36424296,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"133",3,154,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"134",3,161,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"135",3,168,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"136",3,175,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"137",3,182,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"138",3,189,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"139",3,196,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"140",3,203,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"141",3,210,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"142",3,217,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"143",3,224,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"144",3,231,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"145",3,238,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"146",3,245,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"147",3,252,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"148",3,259,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"149",4,7,14098551,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"150",4,14,14099677,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"151",4,21,14100402,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"152",4,28,14100923,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"153",4,35,14101363,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"154",4,42,14101884,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"155",4,49,14102727,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"156",4,56,14105662,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"157",4,63,14143295,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"158",4,70,14708391,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"159",4,77,18212246,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"160",4,84,26533284,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"161",4,91,31974428,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"162",4,98,35057148,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"163",4,105,36153812,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"164",4,112,36385816,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"165",4,119,36419456,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"166",4,126,36423792,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"167",4,133,36424252,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"168",4,140,36424292,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"169",4,147,36424296,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"170",4,154,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"171",4,161,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"172",4,168,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"173",4,175,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"174",4,182,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"175",4,189,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"176",4,196,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"177",4,203,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"178",4,210,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"179",4,217,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"180",4,224,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"181",4,231,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"182",4,238,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"183",4,245,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"184",4,252,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"185",4,259,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"186",5,7,14098551,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"187",5,14,14099677,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"188",5,21,14100402,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"189",5,28,14100923,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"190",5,35,14101363,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"191",5,42,14101884,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"192",5,49,14102727,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"193",5,56,14105662,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"194",5,63,14143295,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"195",5,70,14708391,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"196",5,77,18212246,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"197",5,84,26533284,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"198",5,91,31974428,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"199",5,98,35057148,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"200",5,105,36153812,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"201",5,112,36385816,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"202",5,119,36419456,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"203",5,126,36423792,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"204",5,133,36424252,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"205",5,140,36424292,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"206",5,147,36424296,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"207",5,154,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"208",5,161,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"209",5,168,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"210",5,175,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"211",5,182,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"212",5,189,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"213",5,196,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"214",5,203,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"215",5,210,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"216",5,217,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"217",5,224,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"218",5,231,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"219",5,238,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"220",5,245,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"221",5,252,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"222",5,259,36424296,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"223",6,7,10844056,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"224",6,14,10845232,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"225",6,21,10845942,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"226",6,28,10846364,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"227",6,35,10846717,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"228",6,42,10847160,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"229",6,49,10848033,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"230",6,56,10850646,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"231",6,63,10895157,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"232",6,70,11410772,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"233",6,77,14545578,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"234",6,84,22873704,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"235",6,91,29526048,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"236",6,98,32698036,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"237",6,105,34220632,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"238",6,112,34517060,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"239",6,119,34550544,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"240",6,126,34554524,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"241",6,133,34554952,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"242",6,140,34554992,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"243",6,147,34554996,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"244",6,154,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"245",6,161,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"246",6,168,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"247",6,175,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"248",6,182,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"249",6,189,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"250",6,196,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"251",6,203,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"252",6,210,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"253",6,217,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"254",6,224,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"255",6,231,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"256",6,238,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"257",6,245,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"258",6,252,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"259",6,259,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"260",7,7,10844056,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"261",7,14,10845232,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"262",7,21,10845942,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"263",7,28,10846364,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"264",7,35,10846717,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"265",7,42,10847160,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"266",7,49,10848033,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"267",7,56,10850646,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"268",7,63,10895157,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"269",7,70,11410772,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"270",7,77,14545578,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"271",7,84,22873704,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"272",7,91,29526048,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"273",7,98,32698036,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"274",7,105,34220632,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"275",7,112,34517060,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"276",7,119,34550544,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"277",7,126,34554524,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"278",7,133,34554952,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"279",7,140,34554992,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"280",7,147,34554996,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"281",7,154,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"282",7,161,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"283",7,168,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"284",7,175,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"285",7,182,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"286",7,189,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"287",7,196,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"288",7,203,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"289",7,210,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"290",7,217,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"291",7,224,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"292",7,231,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"293",7,238,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"294",7,245,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"295",7,252,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"296",7,259,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"297",8,7,10844056,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"298",8,14,10845232,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"299",8,21,10845942,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"300",8,28,10846364,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"301",8,35,10846717,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"302",8,42,10847160,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"303",8,49,10848033,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"304",8,56,10850646,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"305",8,63,10895157,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"306",8,70,11410772,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"307",8,77,14545578,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"308",8,84,22873704,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"309",8,91,29526048,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"310",8,98,32698036,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"311",8,105,34220632,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"312",8,112,34517060,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"313",8,119,34550544,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"314",8,126,34554524,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"315",8,133,34554952,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"316",8,140,34554992,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"317",8,147,34554996,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"318",8,154,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"319",8,161,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"320",8,168,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"321",8,175,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"322",8,182,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"323",8,189,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"324",8,196,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"325",8,203,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"326",8,210,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"327",8,217,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"328",8,224,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"329",8,231,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"330",8,238,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"331",8,245,34554996,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
