"","np","time","value","q025","q25","q50","q75","q975","E"
"198",3,294,2.30653466636098e-15,2.12542546971085e-15,2.30062301166385e-15,2.30062301166385e-15,2.3050567526867e-15,2.30653466636098e-15,2.73252382591164e-15
"199",3,301,5.82538968540265e-16,5.24484759703553e-16,5.24484759703553e-16,5.270469020201e-16,5.6930648748936e-16,5.82538968540265e-16,6.10208389139288e-16
"200",3,308,1.74348550242056e-16,1.71601212112527e-16,1.71601212112527e-16,1.72974881177291e-16,1.74348550242056e-16,1.91609771453008e-16,1.96554502038547e-16
"201",3,315,7.57344731285381e-17,7.57344731285381e-17,7.62621349500081e-17,7.99538387151098e-17,8.20625570158014e-17,8.20625570158014e-17,8.6088814648515e-17
"202",3,322,3.54560811792933e-17,3.54560811792933e-17,3.55458583998961e-17,3.58151900617046e-17,3.58151900617046e-17,3.62326350296356e-17,3.63634422510326e-17
"203",3,329,1.83247405594016e-17,1.77572764612167e-17,1.77572764612167e-17,1.80410085103092e-17,1.83247405594016e-17,1.92559804930138e-17,2.05710479947139e-17
"204",3,336,8.29329793220563e-18,8.29329793220563e-18,8.54169344591525e-18,9.47218002478457e-18,9.65748006252502e-18,9.65748006252502e-18,9.45709731646009e-18
"205",3,343,4.60085590840721e-18,4.55688215986328e-18,4.60085590840721e-18,4.74856451641504e-18,4.89627312442287e-18,4.89627312442287e-18,5.09914079040015e-18
"206",3,350,2.24656277989477e-18,1.9686038310925e-18,1.9686038310925e-18,1.99461638661061e-18,2.19007932045325e-18,2.24656277989477e-18,1.86003729409697e-18
"207",3,357,1.20368810177606e-18,1.08538576454449e-18,1.08538576454449e-18,1.11185083955645e-18,1.18734505497415e-18,1.20368810177606e-18,1.29790161488728e-18
"208",3,364,5.67247531960729e-19,5.67247531960729e-19,6.54133795096778e-19,9.64627062785158e-19,1.01446154106539e-18,1.01446154106539e-18,6.66910575578102e-19
"209",4,7,645.401184082031,581.388122558594,618.9189453125,618.9189453125,638.780624389648,645.401184082031,556.147083549694
"210",4,14,612.493957519531,595.127502441406,612.493957519531,633.84912109375,655.204284667969,655.204284667969,650.415391667536
"211",4,21,800.400573730469,800.400573730469,805.488327026367,822.014495849609,823.277404785156,823.277404785156,795.05585001151
"212",4,28,1797.80749511719,1717.32934570312,1797.80749511719,1967.63690185547,2137.46630859375,2137.46630859375,1675.15068880155
"213",4,35,2970.42749023438,2605.09448242188,2970.42749023438,3116.32543945312,3262.22338867188,3262.22338867188,2680.4274676858
"214",4,42,4698.046875,3691.89306640625,3691.89306640625,4092.55932617188,4646.84155273438,4698.046875,3868.05661304279
"215",4,49,7706.58447265625,7706.58447265625,7717.19775390625,7874.07348632812,7999.109375,7999.109375,6714.69917163104
"216",4,56,14531.8408203125,14531.8408203125,14977.2202148438,16313.3583984375,16313.3583984375,17561.62109375,14507.19532492
"217",4,63,59090.70703125,58163.2109375,58163.2109375,58263.76953125,58909.1123046875,59090.70703125,52417.3462525157
"218",4,70,375353.78125,305210.625,352423.65625,352423.65625,369621.25,375353.78125,273125.254765821
"219",4,77,1786932.125,1667533.875,1786932.125,1790095.3125,1793258.5,1793258.5,1746826.2889162
"220",4,84,2928078.5,2514289,2928078.5,3052449.625,3176820.75,3176820.75,3026583.6651421
"221",4,91,1595768.5,1432445.5,1432445.5,1500727.25,1589078.625,1595768.5,1640226.03614903
"222",4,98,579159.4375,579159.4375,579583.84375,609453.71875,638050.375,638050.375,705581.095915273
"223",4,105,155400.78125,155400.78125,158078.66796875,168134.421875,170156.515625,170156.515625,183129.925423753
"224",4,112,44228.4140625,42295.55859375,42295.55859375,43261.986328125,44228.4140625,48537.07421875,49072.2849798647
"225",4,119,15799.15625,15027.26171875,15027.26171875,15413.208984375,15799.15625,16655.193359375,16770.7432877295
"226",4,126,5990.9677734375,5350.4140625,5350.4140625,5591.50170898438,5951.37316894531,5990.9677734375,5417.647136095
"227",4,133,1728.79650878906,1478.32958984375,1657.25061035156,1657.25061035156,1710.91003417969,1728.79650878906,1811.43085510864
"228",4,140,349.834350585938,331.592956542969,349.834350585938,351.549377441406,353.264404296875,353.264404296875,426.538190451308
"229",4,147,47.9256324768066,47.9256324768066,49.0264005661011,52.3287048339844,52.3287048339844,56.2143173217773,60.1524601408751
"230",4,154,5.07234859466553,5.07234859466553,5.08064353466034,5.10552835464478,5.10552835464478,6.33388662338257,6.60634213313002
"231",4,161,0.445894151926041,0.439898729324341,0.439898729324341,0.442896440625191,0.445894151926041,0.460904091596603,0.506342289079967
"232",4,168,0.0438387058675289,0.0389354676008224,0.0426458567380905,0.0426458567380905,0.0435404935851693,0.0438387058675289,0.0454966621947618
"233",4,175,0.0047024036757648,0.00449932226911187,0.00465548038482666,0.00465548038482666,0.00469067285303026,0.0047024036757648,0.00489094449618561
"234",4,182,0.000634749769233167,0.000634749769233167,0.000636087410384789,0.00064840805134736,0.000656715768855065,0.000656715768855065,0.000743227602796017
"235",4,189,0.000117440802569035,0.000114949049020652,0.000114949049020652,0.000116194925794844,0.000117440802569035,0.000125448626931757,0.00014826585596992
"236",4,196,2.02701339730993e-05,1.98729230760364e-05,2.02701339730993e-05,2.07800376301748e-05,2.12899412872503e-05,2.12899412872503e-05,2.62529786751274e-05
"237",4,203,3.73648686036177e-06,3.73648686036177e-06,3.74725857454905e-06,3.9375660207952e-06,4.0955583244795e-06,4.0955583244795e-06,3.89492476454534e-06
"238",4,210,8.13678127542516e-07,8.13678127542516e-07,8.37517319496328e-07,9.09034895357763e-07,9.09034895357763e-07,9.32367981931748e-07,9.58965438882106e-07
"239",4,217,2.62526640426586e-07,2.62526640426586e-07,2.68213717902199e-07,2.8527495032904e-07,2.8527495032904e-07,2.89342494852463e-07,2.90369371131444e-07
"240",4,224,7.5068868454764e-08,7.5068868454764e-08,7.54392086577127e-08,7.7654632946178e-08,7.87590366257973e-08,7.87590366257973e-08,8.06879054355214e-08
"241",4,231,1.47760230717608e-08,1.4647086210573e-08,1.47277141593349e-08,1.47277141593349e-08,1.47639458436544e-08,1.47760230717608e-08,1.7589917243638e-08
"242",4,238,2.38539943353544e-09,2.3027661999464e-09,2.38539943353544e-09,2.45903142293002e-09,2.53266341232461e-09,2.53266341232461e-09,2.75075662250701e-09
"243",4,245,3.92084947842264e-10,3.92084947842264e-10,3.92526483539157e-10,3.93851090629838e-10,3.93851090629838e-10,4.01809141514775e-10,4.66183063049467e-10
"244",4,252,6.51783696459241e-11,6.40031985743583e-11,6.40031985743583e-11,6.45907841101412e-11,6.51783696459241e-11,6.69804281483444e-11,7.4596024321307e-11
"245",4,259,1.09141922929878e-11,1.04808609707741e-11,1.04808609707741e-11,1.05248921557222e-11,1.08278750549085e-11,1.09141922929878e-11,1.26896969063937e-11
"246",4,266,1.97751862628104e-12,1.97751862628104e-12,1.9787264817113e-12,1.99220837309583e-12,2.00206669818959e-12,2.00206669818959e-12,2.25652682831277e-12
"247",4,273,3.54588401826547e-13,3.54588401826547e-13,3.54811022413876e-13,3.69049409087996e-13,3.82619934000128e-13,3.82619934000128e-13,4.11003194021239e-13
"248",4,280,6.92228528187747e-14,6.92228528187747e-14,6.92326123323929e-14,6.92618908732477e-14,6.92618908732477e-14,6.92706187007362e-14,7.77770489804123e-14
"249",4,287,1.10304967200145e-14,1.07349728539481e-14,1.10304967200145e-14,1.22035704363589e-14,1.33766441527032e-14,1.33766441527032e-14,1.46765071632489e-14
"250",4,294,2.30653466636098e-15,2.12542546971085e-15,2.30062301166385e-15,2.30062301166385e-15,2.3050567526867e-15,2.30653466636098e-15,2.73252382591164e-15
"251",4,301,5.82538968540265e-16,5.24484759703553e-16,5.24484759703553e-16,5.270469020201e-16,5.6930648748936e-16,5.82538968540265e-16,6.10208389139288e-16
"252",4,308,1.74348550242056e-16,1.71601212112527e-16,1.71601212112527e-16,1.72974881177291e-16,1.74348550242056e-16,1.91609771453008e-16,1.96554502038547e-16
"253",4,315,7.57344731285381e-17,7.57344731285381e-17,7.62621349500081e-17,7.99538387151098e-17,8.20625570158014e-17,8.20625570158014e-17,8.6088814648515e-17
"254",4,322,3.54560811792933e-17,3.54560811792933e-17,3.55458583998961e-17,3.58151900617046e-17,3.58151900617046e-17,3.62326350296356e-17,3.63634422510326e-17
"255",4,329,1.83247405594016e-17,1.77572764612167e-17,1.77572764612167e-17,1.80410085103092e-17,1.83247405594016e-17,1.92559804930138e-17,2.05710479947139e-17
"256",4,336,8.29329793220563e-18,8.29329793220563e-18,8.54169344591525e-18,9.47218002478457e-18,9.65748006252502e-18,9.65748006252502e-18,9.45709731646009e-18
"257",4,343,4.60085590840721e-18,4.55688215986328e-18,4.60085590840721e-18,4.74856451641504e-18,4.89627312442287e-18,4.89627312442287e-18,5.09914079040015e-18
"258",4,350,2.24656277989477e-18,1.9686038310925e-18,1.9686038310925e-18,1.99461638661061e-18,2.19007932045325e-18,2.24656277989477e-18,1.86003729409697e-18
"259",4,357,1.20368810177606e-18,1.08538576454449e-18,1.08538576454449e-18,1.11185083955645e-18,1.18734505497415e-18,1.20368810177606e-18,1.29790161488728e-18
"260",4,364,5.67247531960729e-19,5.67247531960729e-19,6.54133795096778e-19,9.64627062785158e-19,1.01446154106539e-18,1.01446154106539e-18,6.66910575578102e-19
"261",5,7,618.9189453125,581.388122558594,618.9189453125,618.9189453125,638.780624389648,645.401184082031,556.147083549694
"262",5,14,655.204284667969,595.127502441406,612.493957519531,633.84912109375,655.204284667969,655.204284667969,650.415391667536
"263",5,21,823.277404785156,800.400573730469,805.488327026367,822.014495849609,823.277404785156,823.277404785156,795.05585001151
"264",5,28,2137.46630859375,1717.32934570312,1797.80749511719,1967.63690185547,2137.46630859375,2137.46630859375,1675.15068880155
"265",5,35,3262.22338867188,2605.09448242188,2970.42749023438,3116.32543945312,3262.22338867188,3262.22338867188,2680.4274676858
"266",5,42,3691.89306640625,3691.89306640625,3691.89306640625,4092.55932617188,4646.84155273438,4698.046875,3868.05661304279
"267",5,49,7999.109375,7706.58447265625,7717.19775390625,7874.07348632812,7999.109375,7999.109375,6714.69917163104
"268",5,56,16313.3583984375,14531.8408203125,14977.2202148438,16313.3583984375,16313.3583984375,17561.62109375,14507.19532492
"269",5,63,58163.2109375,58163.2109375,58163.2109375,58263.76953125,58909.1123046875,59090.70703125,52417.3462525157
"270",5,70,352423.65625,305210.625,352423.65625,352423.65625,369621.25,375353.78125,273125.254765821
"271",5,77,1793258.5,1667533.875,1786932.125,1790095.3125,1793258.5,1793258.5,1746826.2889162
"272",5,84,3176820.75,2514289,2928078.5,3052449.625,3176820.75,3176820.75,3026583.6651421
"273",5,91,1432445.5,1432445.5,1432445.5,1500727.25,1589078.625,1595768.5,1640226.03614903
"274",5,98,638050.375,579159.4375,579583.84375,609453.71875,638050.375,638050.375,705581.095915273
"275",5,105,170156.515625,155400.78125,158078.66796875,168134.421875,170156.515625,170156.515625,183129.925423753
"276",5,112,42295.55859375,42295.55859375,42295.55859375,43261.986328125,44228.4140625,48537.07421875,49072.2849798647
"277",5,119,15027.26171875,15027.26171875,15027.26171875,15413.208984375,15799.15625,16655.193359375,16770.7432877295
"278",5,126,5350.4140625,5350.4140625,5350.4140625,5591.50170898438,5951.37316894531,5990.9677734375,5417.647136095
"279",5,133,1657.25061035156,1478.32958984375,1657.25061035156,1657.25061035156,1710.91003417969,1728.79650878906,1811.43085510864
"280",5,140,353.264404296875,331.592956542969,349.834350585938,351.549377441406,353.264404296875,353.264404296875,426.538190451308
"281",5,147,52.3287048339844,47.9256324768066,49.0264005661011,52.3287048339844,52.3287048339844,56.2143173217773,60.1524601408751
"282",5,154,5.10552835464478,5.07234859466553,5.08064353466034,5.10552835464478,5.10552835464478,6.33388662338257,6.60634213313002
"283",5,161,0.439898729324341,0.439898729324341,0.439898729324341,0.442896440625191,0.445894151926041,0.460904091596603,0.506342289079967
"284",5,168,0.0426458567380905,0.0389354676008224,0.0426458567380905,0.0426458567380905,0.0435404935851693,0.0438387058675289,0.0454966621947618
"285",5,175,0.00465548038482666,0.00449932226911187,0.00465548038482666,0.00465548038482666,0.00469067285303026,0.0047024036757648,0.00489094449618561
"286",5,182,0.000656715768855065,0.000634749769233167,0.000636087410384789,0.00064840805134736,0.000656715768855065,0.000656715768855065,0.000743227602796017
"287",5,189,0.000114949049020652,0.000114949049020652,0.000114949049020652,0.000116194925794844,0.000117440802569035,0.000125448626931757,0.00014826585596992
"288",5,196,2.12899412872503e-05,1.98729230760364e-05,2.02701339730993e-05,2.07800376301748e-05,2.12899412872503e-05,2.12899412872503e-05,2.62529786751274e-05
"289",5,203,4.0955583244795e-06,3.73648686036177e-06,3.74725857454905e-06,3.9375660207952e-06,4.0955583244795e-06,4.0955583244795e-06,3.89492476454534e-06
"290",5,210,9.09034895357763e-07,8.13678127542516e-07,8.37517319496328e-07,9.09034895357763e-07,9.09034895357763e-07,9.32367981931748e-07,9.58965438882106e-07
"291",5,217,2.8527495032904e-07,2.62526640426586e-07,2.68213717902199e-07,2.8527495032904e-07,2.8527495032904e-07,2.89342494852463e-07,2.90369371131444e-07
"292",5,224,7.87590366257973e-08,7.5068868454764e-08,7.54392086577127e-08,7.7654632946178e-08,7.87590366257973e-08,7.87590366257973e-08,8.06879054355214e-08
"293",5,231,1.47277141593349e-08,1.4647086210573e-08,1.47277141593349e-08,1.47277141593349e-08,1.47639458436544e-08,1.47760230717608e-08,1.7589917243638e-08
"294",5,238,2.53266341232461e-09,2.3027661999464e-09,2.38539943353544e-09,2.45903142293002e-09,2.53266341232461e-09,2.53266341232461e-09,2.75075662250701e-09
"295",5,245,3.93851090629838e-10,3.92084947842264e-10,3.92526483539157e-10,3.93851090629838e-10,3.93851090629838e-10,4.01809141514775e-10,4.66183063049467e-10
"296",5,252,6.40031985743583e-11,6.40031985743583e-11,6.40031985743583e-11,6.45907841101412e-11,6.51783696459241e-11,6.69804281483444e-11,7.4596024321307e-11
"297",5,259,1.04808609707741e-11,1.04808609707741e-11,1.04808609707741e-11,1.05248921557222e-11,1.08278750549085e-11,1.09141922929878e-11,1.26896969063937e-11
"298",5,266,2.00206669818959e-12,1.97751862628104e-12,1.9787264817113e-12,1.99220837309583e-12,2.00206669818959e-12,2.00206669818959e-12,2.25652682831277e-12
"299",5,273,3.82619934000128e-13,3.54588401826547e-13,3.54811022413876e-13,3.69049409087996e-13,3.82619934000128e-13,3.82619934000128e-13,4.11003194021239e-13
"300",5,280,6.92618908732477e-14,6.92228528187747e-14,6.92326123323929e-14,6.92618908732477e-14,6.92618908732477e-14,6.92706187007362e-14,7.77770489804123e-14
"301",5,287,1.33766441527032e-14,1.07349728539481e-14,1.10304967200145e-14,1.22035704363589e-14,1.33766441527032e-14,1.33766441527032e-14,1.46765071632489e-14
"302",5,294,2.30062301166385e-15,2.12542546971085e-15,2.30062301166385e-15,2.30062301166385e-15,2.3050567526867e-15,2.30653466636098e-15,2.73252382591164e-15
"303",5,301,5.24484759703553e-16,5.24484759703553e-16,5.24484759703553e-16,5.270469020201e-16,5.6930648748936e-16,5.82538968540265e-16,6.10208389139288e-16
"304",5,308,1.71601212112527e-16,1.71601212112527e-16,1.71601212112527e-16,1.72974881177291e-16,1.74348550242056e-16,1.91609771453008e-16,1.96554502038547e-16
"305",5,315,8.20625570158014e-17,7.57344731285381e-17,7.62621349500081e-17,7.99538387151098e-17,8.20625570158014e-17,8.20625570158014e-17,8.6088814648515e-17
"306",5,322,3.58151900617046e-17,3.54560811792933e-17,3.55458583998961e-17,3.58151900617046e-17,3.58151900617046e-17,3.62326350296356e-17,3.63634422510326e-17
"307",5,329,1.77572764612167e-17,1.77572764612167e-17,1.77572764612167e-17,1.80410085103092e-17,1.83247405594016e-17,1.92559804930138e-17,2.05710479947139e-17
"308",5,336,9.65748006252502e-18,8.29329793220563e-18,8.54169344591525e-18,9.47218002478457e-18,9.65748006252502e-18,9.65748006252502e-18,9.45709731646009e-18
"309",5,343,4.89627312442287e-18,4.55688215986328e-18,4.60085590840721e-18,4.74856451641504e-18,4.89627312442287e-18,4.89627312442287e-18,5.09914079040015e-18
"310",5,350,1.9686038310925e-18,1.9686038310925e-18,1.9686038310925e-18,1.99461638661061e-18,2.19007932045325e-18,2.24656277989477e-18,1.86003729409697e-18
"311",5,357,1.08538576454449e-18,1.08538576454449e-18,1.08538576454449e-18,1.11185083955645e-18,1.18734505497415e-18,1.20368810177606e-18,1.29790161488728e-18
"312",5,364,1.01446154106539e-18,5.67247531960729e-19,6.54133795096778e-19,9.64627062785158e-19,1.01446154106539e-18,1.01446154106539e-18,6.66910575578102e-19
"313",6,7,618.9189453125,581.388122558594,618.9189453125,618.9189453125,638.780624389648,645.401184082031,556.147083549694
"314",6,14,655.204284667969,595.127502441406,612.493957519531,633.84912109375,655.204284667969,655.204284667969,650.415391667536
"315",6,21,823.277404785156,800.400573730469,805.488327026367,822.014495849609,823.277404785156,823.277404785156,795.05585001151
"316",6,28,2137.46630859375,1717.32934570312,1797.80749511719,1967.63690185547,2137.46630859375,2137.46630859375,1675.15068880155
"317",6,35,3262.22338867188,2605.09448242188,2970.42749023438,3116.32543945312,3262.22338867188,3262.22338867188,2680.4274676858
"318",6,42,3691.89306640625,3691.89306640625,3691.89306640625,4092.55932617188,4646.84155273438,4698.046875,3868.05661304279
"319",6,49,7999.109375,7706.58447265625,7717.19775390625,7874.07348632812,7999.109375,7999.109375,6714.69917163104
"320",6,56,16313.3583984375,14531.8408203125,14977.2202148438,16313.3583984375,16313.3583984375,17561.62109375,14507.19532492
"321",6,63,58163.2109375,58163.2109375,58163.2109375,58263.76953125,58909.1123046875,59090.70703125,52417.3462525157
"322",6,70,352423.65625,305210.625,352423.65625,352423.65625,369621.25,375353.78125,273125.254765821
"323",6,77,1793258.5,1667533.875,1786932.125,1790095.3125,1793258.5,1793258.5,1746826.2889162
"324",6,84,3176820.75,2514289,2928078.5,3052449.625,3176820.75,3176820.75,3026583.6651421
"325",6,91,1432445.5,1432445.5,1432445.5,1500727.25,1589078.625,1595768.5,1640226.03614903
"326",6,98,638050.375,579159.4375,579583.84375,609453.71875,638050.375,638050.375,705581.095915273
"327",6,105,170156.515625,155400.78125,158078.66796875,168134.421875,170156.515625,170156.515625,183129.925423753
"328",6,112,42295.55859375,42295.55859375,42295.55859375,43261.986328125,44228.4140625,48537.07421875,49072.2849798647
"329",6,119,15027.26171875,15027.26171875,15027.26171875,15413.208984375,15799.15625,16655.193359375,16770.7432877295
"330",6,126,5350.4140625,5350.4140625,5350.4140625,5591.50170898438,5951.37316894531,5990.9677734375,5417.647136095
"331",6,133,1657.25061035156,1478.32958984375,1657.25061035156,1657.25061035156,1710.91003417969,1728.79650878906,1811.43085510864
"332",6,140,353.264404296875,331.592956542969,349.834350585938,351.549377441406,353.264404296875,353.264404296875,426.538190451308
"333",6,147,52.3287048339844,47.9256324768066,49.0264005661011,52.3287048339844,52.3287048339844,56.2143173217773,60.1524601408751
"334",6,154,5.10552835464478,5.07234859466553,5.08064353466034,5.10552835464478,5.10552835464478,6.33388662338257,6.60634213313002
"335",6,161,0.439898729324341,0.439898729324341,0.439898729324341,0.442896440625191,0.445894151926041,0.460904091596603,0.506342289079967
"336",6,168,0.0426458567380905,0.0389354676008224,0.0426458567380905,0.0426458567380905,0.0435404935851693,0.0438387058675289,0.0454966621947618
"337",6,175,0.00465548038482666,0.00449932226911187,0.00465548038482666,0.00465548038482666,0.00469067285303026,0.0047024036757648,0.00489094449618561
"338",6,182,0.000656715768855065,0.000634749769233167,0.000636087410384789,0.00064840805134736,0.000656715768855065,0.000656715768855065,0.000743227602796017
"339",6,189,0.000114949049020652,0.000114949049020652,0.000114949049020652,0.000116194925794844,0.000117440802569035,0.000125448626931757,0.00014826585596992
"340",6,196,2.12899412872503e-05,1.98729230760364e-05,2.02701339730993e-05,2.07800376301748e-05,2.12899412872503e-05,2.12899412872503e-05,2.62529786751274e-05
"341",6,203,4.0955583244795e-06,3.73648686036177e-06,3.74725857454905e-06,3.9375660207952e-06,4.0955583244795e-06,4.0955583244795e-06,3.89492476454534e-06
"342",6,210,9.09034895357763e-07,8.13678127542516e-07,8.37517319496328e-07,9.09034895357763e-07,9.09034895357763e-07,9.32367981931748e-07,9.58965438882106e-07
"343",6,217,2.8527495032904e-07,2.62526640426586e-07,2.68213717902199e-07,2.8527495032904e-07,2.8527495032904e-07,2.89342494852463e-07,2.90369371131444e-07
"344",6,224,7.87590366257973e-08,7.5068868454764e-08,7.54392086577127e-08,7.7654632946178e-08,7.87590366257973e-08,7.87590366257973e-08,8.06879054355214e-08
"345",6,231,1.47277141593349e-08,1.4647086210573e-08,1.47277141593349e-08,1.47277141593349e-08,1.47639458436544e-08,1.47760230717608e-08,1.7589917243638e-08
"346",6,238,2.53266341232461e-09,2.3027661999464e-09,2.38539943353544e-09,2.45903142293002e-09,2.53266341232461e-09,2.53266341232461e-09,2.75075662250701e-09
"347",6,245,3.93851090629838e-10,3.92084947842264e-10,3.92526483539157e-10,3.93851090629838e-10,3.93851090629838e-10,4.01809141514775e-10,4.66183063049467e-10
"348",6,252,6.40031985743583e-11,6.40031985743583e-11,6.40031985743583e-11,6.45907841101412e-11,6.51783696459241e-11,6.69804281483444e-11,7.4596024321307e-11
"349",6,259,1.04808609707741e-11,1.04808609707741e-11,1.04808609707741e-11,1.05248921557222e-11,1.08278750549085e-11,1.09141922929878e-11,1.26896969063937e-11
"350",6,266,2.00206669818959e-12,1.97751862628104e-12,1.9787264817113e-12,1.99220837309583e-12,2.00206669818959e-12,2.00206669818959e-12,2.25652682831277e-12
"351",6,273,3.82619934000128e-13,3.54588401826547e-13,3.54811022413876e-13,3.69049409087996e-13,3.82619934000128e-13,3.82619934000128e-13,4.11003194021239e-13
"352",6,280,6.92618908732477e-14,6.92228528187747e-14,6.92326123323929e-14,6.92618908732477e-14,6.92618908732477e-14,6.92706187007362e-14,7.77770489804123e-14
"353",6,287,1.33766441527032e-14,1.07349728539481e-14,1.10304967200145e-14,1.22035704363589e-14,1.33766441527032e-14,1.33766441527032e-14,1.46765071632489e-14
"354",6,294,2.30062301166385e-15,2.12542546971085e-15,2.30062301166385e-15,2.30062301166385e-15,2.3050567526867e-15,2.30653466636098e-15,2.73252382591164e-15
"355",6,301,5.24484759703553e-16,5.24484759703553e-16,5.24484759703553e-16,5.270469020201e-16,5.6930648748936e-16,5.82538968540265e-16,6.10208389139288e-16
"356",6,308,1.71601212112527e-16,1.71601212112527e-16,1.71601212112527e-16,1.72974881177291e-16,1.74348550242056e-16,1.91609771453008e-16,1.96554502038547e-16
"357",6,315,8.20625570158014e-17,7.57344731285381e-17,7.62621349500081e-17,7.99538387151098e-17,8.20625570158014e-17,8.20625570158014e-17,8.6088814648515e-17
"358",6,322,3.58151900617046e-17,3.54560811792933e-17,3.55458583998961e-17,3.58151900617046e-17,3.58151900617046e-17,3.62326350296356e-17,3.63634422510326e-17
"359",6,329,1.77572764612167e-17,1.77572764612167e-17,1.77572764612167e-17,1.80410085103092e-17,1.83247405594016e-17,1.92559804930138e-17,2.05710479947139e-17
"360",6,336,9.65748006252502e-18,8.29329793220563e-18,8.54169344591525e-18,9.47218002478457e-18,9.65748006252502e-18,9.65748006252502e-18,9.45709731646009e-18
"361",6,343,4.89627312442287e-18,4.55688215986328e-18,4.60085590840721e-18,4.74856451641504e-18,4.89627312442287e-18,4.89627312442287e-18,5.09914079040015e-18
"362",6,350,1.9686038310925e-18,1.9686038310925e-18,1.9686038310925e-18,1.99461638661061e-18,2.19007932045325e-18,2.24656277989477e-18,1.86003729409697e-18
"363",6,357,1.08538576454449e-18,1.08538576454449e-18,1.08538576454449e-18,1.11185083955645e-18,1.18734505497415e-18,1.20368810177606e-18,1.29790161488728e-18
"364",6,364,1.01446154106539e-18,5.67247531960729e-19,6.54133795096778e-19,9.64627062785158e-19,1.01446154106539e-18,1.01446154106539e-18,6.66910575578102e-19
"365",7,7,618.9189453125,581.388122558594,618.9189453125,618.9189453125,638.780624389648,645.401184082031,556.147083549694
"366",7,14,655.204284667969,595.127502441406,612.493957519531,633.84912109375,655.204284667969,655.204284667969,650.415391667536
"367",7,21,823.277404785156,800.400573730469,805.488327026367,822.014495849609,823.277404785156,823.277404785156,795.05585001151
"368",7,28,2137.46630859375,1717.32934570312,1797.80749511719,1967.63690185547,2137.46630859375,2137.46630859375,1675.15068880155
"369",7,35,3262.22338867188,2605.09448242188,2970.42749023438,3116.32543945312,3262.22338867188,3262.22338867188,2680.4274676858
"370",7,42,3691.89306640625,3691.89306640625,3691.89306640625,4092.55932617188,4646.84155273438,4698.046875,3868.05661304279
"371",7,49,7999.109375,7706.58447265625,7717.19775390625,7874.07348632812,7999.109375,7999.109375,6714.69917163104
"372",7,56,16313.3583984375,14531.8408203125,14977.2202148438,16313.3583984375,16313.3583984375,17561.62109375,14507.19532492
"373",7,63,58163.2109375,58163.2109375,58163.2109375,58263.76953125,58909.1123046875,59090.70703125,52417.3462525157
"374",7,70,352423.65625,305210.625,352423.65625,352423.65625,369621.25,375353.78125,273125.254765821
"375",7,77,1793258.5,1667533.875,1786932.125,1790095.3125,1793258.5,1793258.5,1746826.2889162
"376",7,84,3176820.75,2514289,2928078.5,3052449.625,3176820.75,3176820.75,3026583.6651421
"377",7,91,1432445.5,1432445.5,1432445.5,1500727.25,1589078.625,1595768.5,1640226.03614903
"378",7,98,638050.375,579159.4375,579583.84375,609453.71875,638050.375,638050.375,705581.095915273
"379",7,105,170156.515625,155400.78125,158078.66796875,168134.421875,170156.515625,170156.515625,183129.925423753
"380",7,112,42295.55859375,42295.55859375,42295.55859375,43261.986328125,44228.4140625,48537.07421875,49072.2849798647
"381",7,119,15027.26171875,15027.26171875,15027.26171875,15413.208984375,15799.15625,16655.193359375,16770.7432877295
"382",7,126,5350.4140625,5350.4140625,5350.4140625,5591.50170898438,5951.37316894531,5990.9677734375,5417.647136095
"383",7,133,1657.25061035156,1478.32958984375,1657.25061035156,1657.25061035156,1710.91003417969,1728.79650878906,1811.43085510864
"384",7,140,353.264404296875,331.592956542969,349.834350585938,351.549377441406,353.264404296875,353.264404296875,426.538190451308
"385",7,147,52.3287048339844,47.9256324768066,49.0264005661011,52.3287048339844,52.3287048339844,56.2143173217773,60.1524601408751
"386",7,154,5.10552835464478,5.07234859466553,5.08064353466034,5.10552835464478,5.10552835464478,6.33388662338257,6.60634213313002
"387",7,161,0.439898729324341,0.439898729324341,0.439898729324341,0.442896440625191,0.445894151926041,0.460904091596603,0.506342289079967
"388",7,168,0.0426458567380905,0.0389354676008224,0.0426458567380905,0.0426458567380905,0.0435404935851693,0.0438387058675289,0.0454966621947618
"389",7,175,0.00465548038482666,0.00449932226911187,0.00465548038482666,0.00465548038482666,0.00469067285303026,0.0047024036757648,0.00489094449618561
"390",7,182,0.000656715768855065,0.000634749769233167,0.000636087410384789,0.00064840805134736,0.000656715768855065,0.000656715768855065,0.000743227602796017
"391",7,189,0.000114949049020652,0.000114949049020652,0.000114949049020652,0.000116194925794844,0.000117440802569035,0.000125448626931757,0.00014826585596992
"392",7,196,2.12899412872503e-05,1.98729230760364e-05,2.02701339730993e-05,2.07800376301748e-05,2.12899412872503e-05,2.12899412872503e-05,2.62529786751274e-05
"393",7,203,4.0955583244795e-06,3.73648686036177e-06,3.74725857454905e-06,3.9375660207952e-06,4.0955583244795e-06,4.0955583244795e-06,3.89492476454534e-06
"394",7,210,9.09034895357763e-07,8.13678127542516e-07,8.37517319496328e-07,9.09034895357763e-07,9.09034895357763e-07,9.32367981931748e-07,9.58965438882106e-07
"395",7,217,2.8527495032904e-07,2.62526640426586e-07,2.68213717902199e-07,2.8527495032904e-07,2.8527495032904e-07,2.89342494852463e-07,2.90369371131444e-07
