"","time","t","S","E","I","R"
"344",344,344,1880751.00830607,1.91381610548743e-10,9.39899421323377e-09,50315629.9916939
"345",345,345,1880751.00830607,1.73532498088029e-10,8.37211570950226e-09,50315629.9916939
"346",346,346,1880751.00830607,1.55487320216003e-10,7.45772903735228e-09,50315629.9916939
"347",347,347,1880751.00830607,1.39534164531962e-10,6.64346063554175e-09,50315629.9916939
"348",348,348,1880751.00830607,1.23095348175657e-10,5.91802704322591e-09,50315629.9916939
"349",349,349,1880751.00830607,1.08228656795954e-10,5.27157223487332e-09,50315629.9916939
"350",350,350,1880751.00830607,9.44158661299562e-11,4.69539188474114e-09,50315629.9916939
"351",351,351,1880751.00830607,8.22650397379662e-11,4.18183495674533e-09,50315629.9916939
"352",352,352,1880751.00830607,7.168959341499e-11,3.72409298050599e-09,50315629.9916939
"353",353,353,1880751.00830607,6.36978514557054e-11,3.31632353710263e-09,50315629.9916939
"354",354,354,1880751.00830607,5.67041413237854e-11,2.95319974316622e-09,50315629.9916939
"355",355,355,1880751.00830607,5.02799362763472e-11,2.62979637061898e-09,50315629.9916939
"356",356,356,1880751.00830607,4.49653377412114e-11,2.34182131447667e-09,50315629.9916939
"357",357,357,1880751.00830607,4.02640102396549e-11,2.08539847241441e-09,50315629.9916939
"358",358,358,1880751.00830607,3.68240912517081e-11,1.85718494397217e-09,50315629.9916939
"359",359,359,1880751.00830607,3.35886927467959e-11,1.65412460844546e-09,50315629.9916939
"360",360,360,1880751.00830607,3.01349679323785e-11,1.47334555950802e-09,50315629.9916939
"361",361,361,1880751.00830607,2.71231511787615e-11,1.31237164611276e-09,50315629.9916939
"362",362,362,1880751.00830607,2.44140777658186e-11,1.16904145963433e-09,50315629.9916939
"363",363,363,1880751.00830607,2.17927960735142e-11,1.04138690794933e-09,50315629.9916939
"364",364,364,1880751.00830607,1.94919004014098e-11,9.27684245799655e-10,50315629.9916939
"365",365,365,1880751.00830607,1.7399908208944e-11,8.26410686349732e-10,50315629.9916939
