0.094110111,0.162178726,0.215589601,0.331156513,0.40813698,0.567511808,0.814386435
1.080450204,1.649442812,2.198204527,2.878286418,4.411915371,6.01161028,9.658362578
10.67946287,22.94627245,28.00746082,36.60710577,53.16103948,66.78235702,95.79321229
136.4886146,175.0634046,241.8445893,237.0222147,290.7310164,425.4467359,608.1000189
688.9394288,1060.30138,1581.618117,1933.407258,2703.323162,4019.539388,6714.496492
9653.852126,13134.59457,15958.43025,23712.91373,24095.28195,34520.71596,45082.19391
60194.3187,63058.78218,84588.95556,123726.534,176470.3621,352375.2611,439494.3283
697819.713,850642.0817,1020351.766,655585.0895,522986.5997,557148.7503,339740.3108
335212.0398,215808.1243,158210.4557,138931.7022,115826.9348,95691.98826,70292.85754
67569.70634,53862.90243,50543.52047,37466.21218,33279.99285,30870.38216,24923.1518
19027.96312,20790.64612,12435.90353,14788.87507,12197.41321,10404.38928,7939.115556
7664.498563,7969.06148,7343.149418,5912.760185,5762.868459,4876.995942,4732.810805
3740.153587,3703.289475,3086.865523,3041.25344,2847.72004,2874.610265,1957.738962
2016.1534,1629.701633,1404.738927,1198.239871,1041.702238,1138.54842,1027.381863
1017.609515,743.5178859,764.7441341,624.6900881,645.380456,769.8146534,471.0418272
420.5073456,493.4688477,544.7767985,512.5055327,435.7896512,334.3433424,395.1052498
324.9878219,395.8489453,372.5005031,297.5694593,299.7836618,236.5296852,224.9433242
237.9533629,253.8318834,214.5726795,205.5868678,185.0501041,180.0185454,154.6010219
134.9263245,132.8173127,108.4418584,78.80826526,74.93804538,66.90236289,55.25815802
57.85500765,55.51076446,47.49840614,46.46244711,38.54004671,35.13989533,29.68924834
27.33387738,26.07824108,21.13285664,18.27917363,17.93311835,13.80856935,11.49532268
9.169862226,8.068804796,7.76919057,8.771282633,5.932149813,4.779116646,5.3316243
4.467036196,4.240233889,3.149115192,2.831961829,3.302273445,2.498058445,2.705673923
2.086990158,1.374002764,1.394559686,1.208474189,1.11422526,0.789861642,0.786840052
0.742722749,0.631078171,0.579200797,0.475935868,0.431173339,0.462833245,0.376200696
0.334931264,0.295595564,0.276432079,0.244204871,0.22315254,0.195589072,0.160864749
0.129247939,0.118721969,0.125478047,0.110998441,0.109198399,0.087641503,0.076958606
0.067617193,0.059534294,0.052934502,0.056757399,0.04376815,0.043270103,0.054682152
0.034697505,0.029700639,0.033413195,0.026343098,0.022944134,0.019764526,0.019497493
0.016500568,0.014505011,0.008950358,0.007154163,0.008025043,0.006723968,0.0050029
0.004217382,0.004774196,0.003332944,0.003559957,0.003543631,0.003014463,0.002432282
0.002115486,0.001855442,0.001547213,0.001514359,0.001038619,0.000935718,0.000960091
0.000682991,0.000570101,0.000607865,0.000402224,0.00037712,0.00030155,0.00032297
0.000237659,0.000224316,0.000192512,0.000160861,0.00014167,0.000139893,0.000119209
0.000131661,0.00010657,9.49098E-05,7.17555E-05,6.33697E-05,6.14903E-05,5.7226E-05
5.24999E-05,4.54142E-05,3.98842E-05,3.94948E-05,2.68115E-05,2.83917E-05,2.5841E-05
2.2379E-05,1.84556E-05,1.59327E-05,1.30153E-05,9.06624E-06,8.80805E-06,6.64512E-06
8.49855E-06,5.97282E-06,5.4716E-06,5.53263E-06,5.32897E-06,4.22989E-06,3.58408E-06
4.14774E-06,3.42851E-06,2.37659E-06,2.85804E-06,2.00293E-06,1.90808E-06,1.67615E-06
1.51336E-06,1.18602E-06,9.97016E-07,1.01169E-06,7.07257E-07,7.09907E-07,6.87196E-07
4.92316E-07,4.86864E-07,3.60827E-07,2.90037E-07,3.0805E-07,2.78138E-07,2.13776E-07
1.85399E-07,1.52867E-07,1.49844E-07,1.11236E-07,1.01595E-07,7.58936E-08,6.57055E-08
5.90089E-08,6.11573E-08,5.40763E-08,3.63715E-08,3.35784E-08,2.79502E-08,3.18442E-08
2.68383E-08,1.97682E-08,1.7714E-08,2.07175E-08,1.43481E-08,1.55336E-08,1.18372E-08
1.16306E-08,9.38454E-09,7.73855E-09,7.79708E-09,5.92942E-09,4.35026E-09,4.34778E-09
3.27525E-09,3.29847E-09,3.31967E-09,2.46566E-09,2.52538E-09,2.51954E-09,1.72085E-09
1.62571E-09,1.49718E-09,1.22632E-09,9.40879E-10,9.31953E-10,8.21896E-10,5.88024E-10
6.63997E-10,5.29157E-10,4.46591E-10,4.975E-10,3.34481E-10,2.67452E-10,2.83696E-10
2.14353E-10,1.74409E-10,1.59457E-10,1.31744E-10,1.39197E-10,1.02787E-10,9.2212E-11
7.82057E-11,6.42159E-11,5.43817E-11,5.32037E-11,4.78188E-11,4.08237E-11,3.75472E-11
3.79149E-11,3.01074E-11,2.47931E-11,1.83792E-11,1.97928E-11,1.53858E-11,1.27959E-11
1.27186E-11,1.00551E-11,9.30778E-12,7.29258E-12,7.58283E-12,5.67089E-12,5.70061E-12
