"","e.time","e.value","y.time","y.value","S.time","S.value","E.time","E.value","I.time","I.value","R.time","R.value","x.time","x.value","clock"
"15",14,-0.712129553146849,14,353599.278479383,14,40228994.401289,14,8970883.83814686,14,1725660.05384346,14,1270841.70672068,14,0.285466665104524,20571
"16",15,1.27612654532602,15,640633.623772444,15,28561361.5132984,15,16687285.8024047,15,3939376.77728464,15,3008355.90701225,15,0.349293687435604,20571
"17",16,-0.658600741578888,16,1004245.56641019,16,16627075.012835,16,22403864.5595349,16,7272436.35767674,16,5893004.06995339,16,0.290653653157847,20571
"18",17,-0.836681520297087,17,878676.894572192,17,9207336.23708417,17,22686830.8871512,17,10775757.0641901,17,9526455.8115746,17,0.223887645584056,20571
"19",18,-1.01224557963146,18,751738.076336607,18,5461150.25612803,18,19780749.8205904,18,13583888.785325,18,13370591.1379566,18,0.149547230623847,20571
"20",19,0.516670765437016,19,760707.423420944,19,3528118.57520009,19,16127588.4159884,19,15427595.0255393,19,17113077.9832722,19,0.173151961235357,20571
"21",20,0.368136392224203,20,527164.403379539,20,2445360.72816725,20,12732565.6156388,20,16392061.4725365,20,20626392.1836574,20,0.186442324855492,20571
"22",21,1.39388706052717,21,475561.458724171,21,1794634.1287147,21,9880981.86973366,21,16657661.8211007,21,23863102.180451,21,0.26236351904685,20571
"23",22,-1.61680186755535,22,336019.515386028,22,1406336.35600865,22,7567813.05520321,22,16409101.3738762,22,26813129.214912,22,0.148851270711637,20571
"24",23,1.65047353469724,23,213388.807853827,23,1161105.25212035,23,5753436.41554272,23,15800681.6615939,23,29481156.670743,23,0.242434734492015,20571
"25",24,-0.410145999091845,24,153255.668366283,24,992048.63283523,24,4358889.88428973,24,14961253.480234,24,31884188.002641,24,0.204333554918555,20571
"26",25,0.445257022662522,25,147079.310688095,25,876040.420386969,25,3292337.37365852,25,13986375.4712902,25,34041626.7346643,25,0.220860779866282,20571
"27",26,-1.1853174275928,26,93655.6288880672,26,795319.809711733,26,2480749.40050813,26,12946208.378813,26,35974102.4109672,26,0.135991108571617,20571
"28",27,1.18393591231989,27,78547.1949584163,27,736316.634697439,27,1867909.1188066,27,11890297.5726254,27,37701856.6738706,27,0.201420859018134,20571
"29",28,-0.0708575327888818,28,59947.9347357227,28,690469.477376502,28,1407615.30504834,28,10853511.0266201,28,39244784.1909551,28,0.186250804213706,20571
"30",29,0.839288018791923,29,41018.5231828635,29,654647.234970624,29,1061893.8379167,29,9858520.67703594,29,40621318.2500767,29,0.227967880511094,20571
"31",30,0.122037004636376,30,31199.9401385921,30,625988.534633088,30,802462.083254516,30,8919422.10506318,30,41848507.2770492,30,0.223402860952393,20571
"32",31,-0.353764945531995,31,24622.3353511883,31,603673.718622502,31,606962.166174272,31,8043904.03784245,31,42941840.0773608,31,0.179953933854058,20571
"33",32,1.43068091792078,32,18365.499008384,32,585430.034701854,32,460307.030755411,32,7235276.17693687,32,43915366.7576059,32,0.248707284937525,20571
"34",33,0.651500671589429,33,12900.0069511377,33,569848.339692864,33,350567.931976743,33,6494043.94394321,33,44781919.7843872,33,0.266039523980666,20571
"35",34,-1.28142490493106,34,10572.8936668326,34,557488.059577095,34,267382.88408148,34,5818516.7462485,34,45552992.3100929,34,0.163283432009022,20571
"36",35,0.95900135344364,35,8475.59382550553,35,547507.186876995,35,204442.543331658,35,5205596.30203145,35,46238833.9677599,35,0.20375169354834,20571
"37",36,-0.783295888723679,36,5853.34346436603,36,539215.604571803,36,156864.493184349,36,4651580.43268779,36,46848719.4695561,36,0.134763212636226,20571
"38",37,0.476479892298641,37,3871.37923054985,37,532389.277642831,37,120768.840255629,37,4152297.06808043,37,47390924.8140211,37,0.146855460794878,20571
"39",38,-2.47575541485425,38,3490.947055187,38,526993.047468558,38,93078.2401025999,38,3703446.13474414,38,47872862.5776847,38,-0.0237667296614316,20571
"40",39,-1.46637660812238,39,2629.44254918134,39,522954.953047094,39,71640.533455027,39,3300676.58219337,39,48301107.9313045,39,-0.123798555969525,20571
"41",40,-1.34477292786923,40,2152.58820061732,40,519786.366430868,40,55193.2179622038,40,2939843.79459354,40,48681556.6210134,40,-0.211449988203522,20571
"42",41,-0.623853813588086,41,1740.51841415185,41,517213.463713171,41,42637.4577568667,41,2617042.14439214,41,49019486.9341378,41,-0.250352792948376,20571
"43",42,-0.283667986499991,42,1314.40888086827,42,515039.315989324,42,33098.8055426691,42,2328624.89271869,42,49319616.9857493,42,-0.266372072475364,20571
"44",43,0.762337476139001,43,986.889590398862,43,513113.42960575,43,25900.8484503065,43,2071209.32292538,43,49586156.3990186,43,-0.217081546139862,20571
"45",44,-1.03396413662273,44,1020.11743391905,44,511441.027336793,44,20405.8545041327,44,1841676.97443088,44,49822856.1437282,44,-0.281009582518507,20571
"46",45,1.19453541146073,45,593.292827123994,45,509967.975857815,45,16214.2549991939,45,1637153.60550822,45,50033044.1636348,45,-0.204342695957705,20571
"47",46,0.528240666825668,46,534.916698226622,46,508602.490526119,46,13049.7063231078,46,1455037.91427454,46,50219689.8888763,46,-0.172518912929069,20571
"48",47,0.276020316609089,47,442.744684814174,47,507373.074285869,47,10614.1668240131,47,1292962.53867134,47,50385430.2202188,47,-0.157806778259948,20571
"49",48,-0.996106748463182,48,301.594103168958,48,506316.087100378,48,8680.20554623198,48,1148780.01691463,48,50532603.6904388,48,-0.222290240214913,20571
"50",49,0.14307052658166,49,281.677322915823,49,505410.263894354,49,7135.54874113788,49,1020550.72011478,49,50663283.4672498,49,-0.213352460262349,20571
"51",50,-0.0513791686529101,50,281.18340772558,50,504608.565532552,50,5914.45477582154,50,906541.543230465,50,50779315.4364612,50,-0.216846268073959,20571
"52",51,-0.962166820617475,51,191.874742075147,51,503922.043411071,51,4920.33402030494,51,805198.505148284,51,50882339.1174204,51,-0.276356571141137,20571
"53",52,0.394189488026643,52,158.681846673245,52,503325.44296526,52,4116.25396979735,52,715129.051477381,52,50973809.2515876,52,-0.249290306148277,20571
"54",53,0.401653566836527,53,141.470215910142,53,502783.52063108,53,3480.28000253701,53,635094.860549691,53,51055021.3388167,53,-0.223083616146871,20571
"55",54,1.53148145239983,54,131.157150779704,54,502273.980826397,54,2987.36936170678,54,563991.462663205,54,51127127.1871487,54,-0.128455462987711,20571
"56",55,0.0993457572191697,55,109.695562229359,55,501800.201132886,55,2594.5569879979,55,500834.369080126,55,51191150.872799,55,-0.126791459248353,20571
"57",56,-0.319474006918399,56,94.6548625600474,56,501384.935292597,56,2256.39917906342,56,444740.006690518,56,51247998.6588378,56,-0.151045785123369,20571
"58",57,0.199312356082883,57,66.982854990328,57,501019.720430173,57,1966.07290824055,57,394920.156292657,57,51298474.0503689,57,-0.142113055007375,20571
"59",58,-0.815857889365387,58,75.3217300804104,58,500703.006650037,58,1711.36352802446,58,350674.667243636,58,51343290.9625783,58,-0.196242277576959,20571
"60",59,0.0427092134117911,59,69.0559967045371,59,500429.640141946,59,1488.01017697267,59,311379.822644065,59,51383082.527037,59,-0.194766205213419,20571
"61",60,-1.47828343603795,60,57.0534854886723,60,500197.837689551,60,1288.27811547453,60,276482.388068576,60,51418411.4961264,60,-0.287192826314602,20571
"62",61,0.111905808913565,61,47.4632825841852,61,500000.825799359,61,1112.6645529537,61,245489.646048049,61,51449776.8635996,61,-0.277012275076279,20571
"63",62,-1.26564523624097,62,38.4471316605831,62,499831.641012665,62,959.835315109889,62,217965.735393368,62,51477622.7882788,62,-0.352309964168731,20571
"64",63,1.16009146960462,63,27.525075223034,63,499681.582925415,63,832.027430786622,63,193522.902901514,63,51502343.4867423,63,-0.274290578938461,20571
"65",64,1.41176681378352,64,27.4389938934148,64,499536.829067686,64,733.877122024784,64,171818.832749413,64,51524290.4610609,64,-0.184550281424108,20571
"66",65,2.05783782191325,65,24.1586505942342,65,499393.732876278,65,660.660895312273,65,152549.347858772,65,51543776.2583696,65,-0.0593302655221414,20571
"67",66,0.000944198095135647,66,27.1339630921809,66,499258.910016873,66,599.50937329145,66,135443.319500102,66,51561078.2611097,66,-0.0671079727715471,20571
"68",67,0.169336782980611,67,20.1299746952168,67,499139.430835365,67,541.593051127269,67,120257.516140278,67,51576441.4599732,67,-0.0641181442506684,20571
"69",68,0.211060430951555,68,19.0497992636217,68,499032.851676188,68,488.114293228368,68,106775.875787049,68,51590083.1582435,68,-0.0587001812157718,20571
"70",69,0.255569108574484,69,17.2757769072106,69,498937.549467426,69,439.276283948913,69,94806.8387108584,69,51602196.3355378,69,-0.0508006954794862,20571
"71",70,-0.582539394414687,70,16.2139539471477,70,498854.393220542,70,392.990721479554,70,84180.3487769554,70,51612952.267281,70,-0.094989753848667,20571
"72",71,1.49384533782605,71,13.7337650460774,71,498779.023083531,71,352.636647387303,71,74745.4166989522,71,51622502.9235701,71,-0.00893060037313222,20571
"73",72,0.152241327338537,72,13.332945302687,72,498709.139228621,72,318.225634527222,72,66368.888099525,72,51630983.7470373,72,-0.00983274189008382,20571
"74",73,0.28747613014331,73,11.3302838869296,73,498646.85079937,73,286.519274080432,73,58931.9344455593,73,51638514.695481,73,-0.00234819106660375,20571
"75",74,-0.0743489091893655,74,8.84852037740202,74,498591.721539024,74,257.127242416234,74,52328.9665865836,74,51645202.184632,74,-0.0175498116768956,20571
"76",75,0.240801874597287,75,10.0812661458451,75,498543.009350366,75,230.119823676635,75,46466.2246701534,75,51651140.6461558,75,-0.012568250251031,20571
"77",76,-0.350067894062699,76,9.04540142700829,76,498500.309006222,76,205.146861562663,76,41260.5853850351,76,51656413.9587472,76,-0.0442806579773325,20571
"78",77,-0.403164085115122,77,6.45644696268099,77,498463.608811391,77,181.712842731652,77,36638.1603170493,77,51661096.5180288,77,-0.077721960708128,20571
"79",78,-1.23483145676783,78,4.95299714882146,78,498432.860552087,78,159.415146894811,78,32533.3700144763,78,51665254.3542865,78,-0.160838237322206,20571
"80",79,0.528651276183085,79,5.64658575067677,79,498406.320557149,79,139.54829402483,79,28888.0418202807,79,51668946.0893285,79,-0.131110861060049,20571
"81",80,0.145299191099143,80,4.48327867223038,80,498382.357321932,80,122.770521467444,80,25650.8879489905,80,51672223.9842076,80,-0.126482464512454,20571
"82",81,-0.396064224858855,81,4.28322592377112,81,498361.341976498,81,107.936903371197,81,22776.28727595,81,51675134.4338442,81,-0.155476744421565,20571
"83",82,-0.374521074813193,82,4.00657258213902,82,498343.200753313,82,94.6098496592084,82,20223.6121741764,82,51677718.5772229,82,-0.181727950256106,20571
"84",83,-0.0298524054379939,83,3.58596028514756,83,498327.344897842,83,82.8973510202471,83,17956.8048706817,83,51680012.9528804,83,-0.185436108109577,20571
"85",84,-2.1877409645121,84,2.67864180530469,84,498314.209896652,84,71.9465313962948,84,15943.8387693815,84,51682050.0048025,84,-0.32208450993281,20571
"86",85,-1.15198117633239,85,2.80633141485628,85,498303.696047495,85,61.7024119222896,85,14156.1457358769,85,51683858.4558047,85,-0.388172014463051,20571
"87",86,0.726216518148382,86,2.24767079127492,86,498294.442527641,86,53.1439487580091,86,12568.5229497047,86,51685463.8905739,86,-0.335169552753664,20571
"88",87,0.300400519520543,87,1.94923495899873,87,498285.911880352,87,46.2481285811979,87,11158.7196355924,87,51686889.1203555,87,-0.311020827522853,20571
"89",88,0.00345984318316824,88,1.4663297381957,88,498278.232960204,88,40.4625398636828,88,9906.91341182968,88,51688154.3910881,88,-0.306368250233597,20571
"90",89,-0.163855008858819,89,1.08506389404629,89,498271.423014247,89,35.4776566113712,89,8795.44100749804,89,51689277.6583216,89,-0.312264308518831,20571
"91",90,1.07037682888583,90,1.24994055198997,90,498265.182445683,90,31.3485095433998,90,7808.60531959867,90,51690274.8637252,90,-0.241732508506976,20571
"92",91,0.108169568828414,91,0.981618825933945,91,498259.392150515,91,27.930051707076,91,6932.49315364415,91,51691160.1846441,91,-0.224245458487153,20571
"93",92,0.760076712792009,92,1.0515561750473,92,498254.056195989,92,25.0408545731533,92,6154.70959871541,92,51691946.1933507,92,-0.167394823911877,20571
"94",93,0.427337571144186,93,0.944308236765959,93,498249.097035664,93,22.5982778884185,93,5464.24908044147,93,51692644.055606,93,-0.133843651229724,20571
"95",94,-0.248703975602034,94,0.874809871730977,94,498244.637752213,94,20.3758026536302,94,4851.31402385016,94,51693263.6724213,94,-0.143634088449812,20571
"96",95,0.619722250388166,95,0.736283656661784,95,498240.608374022,95,18.3841781070139,95,4307.18676938708,95,51693813.8206785,95,-0.0993734451268021,20571
"97",96,-2.49579847965246,96,0.658750414462042,96,498237.206884357,96,16.3717060804035,96,3824.13017712369,96,51694302.2912324,96,-0.249469260982766,20571
"98",97,-0.491894972644574,97,0.629991470526175,97,498234.437330743,97,14.3660616353114,97,3395.22945585983,97,51694735.9671517,97,-0.268623130213495,20571
"99",98,-0.770787567132587,98,0.579560171439977,98,498232.045551964,98,12.5722938679915,98,3014.3999112271,98,51695120.9822429,98,-0.304047860883381,20571
"100",99,-0.209908339094352,99,0.496420765947492,99,498229.960224466,99,10.9975030822508,99,2676.2526540301,99,51695462.7896184,99,-0.303144021172351,20571
"101",100,-0.417013230550098,100,0.282901978598529,100,498228.119874157,100,9.6333474961147,100,2376.01062836431,100,51695766.23615,100,-0.315060653958022,20571
"102",101,1.36134193506752,101,0.320358209523538,101,498226.414909103,101,8.52217676434236,101,2109.4346946295,101,51696035.6282195,101,-0.216688594493231,20571
"103",102,-1.31498721694553,102,0.322117933421652,102,498224.879558255,102,7.55658685871246,102,1872.76768893236,102,51696274.796166,102,-0.288218117713703,20571
"104",103,0.4316498298695,103,0.223883697007597,103,498223.539256103,103,6.68569235660305,103,1662.64784991417,103,51696487.1272016,103,-0.24850829845315,20571
"105",104,-1.36748923051632,104,0.200474431448736,104,498222.368296486,104,5.89946019235998,104,1476.0993247838,104,51696675.6329185,104,-0.321724828709362,20571
"106",105,-1.42973002110732,105,0.20621233820833,105,498221.402679446,105,5.14783772269942,105,1310.46904669733,105,51696842.9804361,105,-0.39521020843478,20571
"107",106,-0.488324083305698,106,0.168843408912047,106,498220.582316857,106,4.47409383149421,106,1163.40536690129,106,51696991.5382224,106,-0.407035918208112,20571
"108",107,0.497576379018172,107,0.152505239091369,107,498219.84085977,107,3.91392514900196,107,1032.83053302054,107,51697123.414682,107,-0.357464248792447,20571
"109",108,0.826319244073415,108,0.165570888769279,108,498219.143202059,108,3.46623682095213,108,916.904688342408,108,51697240.4858728,108,-0.290029926440019,20571
"110",109,-0.400835884371165,109,0.106633440154595,109,498218.506098998,109,3.08515262103499,109,813.991344434442,109,51697344.4174039,109,-0.301588153568062,20571
"111",110,2.23086242709127,110,0.107314965576313,110,498217.899401348,110,2.78212831604235,110,722.632577800571,110,51697436.6858925,110,-0.150232054638216,20571
"112",111,0.0891532951559182,111,0.102573764951038,111,498217.314559324,111,2.53950608545185,111,641.539587910318,111,51697518.6063467,111,-0.138380656589356,20571
"113",112,-0.453386387894939,112,0.0974604118390443,112,498216.797420234,112,2.30333500957559,112,569.558051371626,112,51697591.3411934,112,-0.160576769363131,20571
"114",113,-0.113012819520644,113,0.0878771532367405,113,498216.343144918,113,2.07670243999668,113,505.660242917979,113,51697655.9199097,113,-0.160692570040954,20571
"115",114,-0.436073405001329,114,0.0848285037280014,114,498215.943613822,114,1.86358277513789,114,448.935932389316,114,51697713.256871,114,-0.180732472460376,20571
"116",115,-1.21748454457789,115,0.0764918536679228,115,498215.60381449,115,1.6559353684602,115,398.57698080245,115,51697764.1632693,115,-0.248000613725063,20571
"117",116,-1.43740355891369,116,0.0572401441745885,116,498215.323230789,116,1.45309535733408,116,353.86537711308,116,51697809.3582968,116,-0.325554949682444,20571
"118",117,-0.194469329035534,117,0.0480702287976007,117,498215.083563112,117,1.26993393198512,117,314.165573231597,117,51697849.4809297,117,-0.322649757584915,20571
"119",118,0.674870986605696,118,0.042692421100587,118,498214.864528831,118,1.11832756022953,118,278.916792589516,118,51697885.100351,118,-0.266256267486864,20571
"120",119,-0.425498062242519,119,0.0374435397081389,119,498214.665907657,119,0.98942856870197,119,247.621939137503,119,51697916.7227246,119,-0.280495370203004,20571
"121",120,-0.218217190520859,120,0.0357623184023877,120,498214.490931627,120,0.874795095187067,120,219.837707246953,120,51697944.796566,120,-0.281252775685566,20571
"122",121,0.414186371087074,121,0.0312966643389413,121,498214.33268807,121,0.77661395726569,121,195.170573026494,121,51697969.7201249,121,-0.242959988599127,20571
"123",122,2.83336674038208,122,0.0309578852767093,122,498214.175419742,122,0.704366946345516,122,173.272398298735,122,51697991.847815,122,-0.0572944632447665,20571
"124",123,-0.60483403194207,123,0.0227653214953094,123,498214.024749125,123,0.645013195306024,123,153.835005767009,123,51698011.4952319,123,-0.0927880679239792,20571
"125",124,1.81229007613364,124,0.02740278534715,124,498213.885412517,124,0.592296792128687,124,136.581451105428,124,51698028.9408396,124,0.0225628187187955,20571
"126",125,2.23291071548554,125,0.0220713689670859,125,498213.744888979,125,0.554761310626499,125,121.267579216747,125,51698044.4327705,125,0.158236248337638,20571
"127",126,-1.17493519366853,126,0.0192875149505246,126,498213.616273712,126,0.516399787960082,126,107.676111274298,126,51698058.1912152,126,0.0770612959899504,20571
"128",127,0.567907223382819,127,0.0160959040854315,127,498213.504843721,127,0.473877837663924,127,95.6113831403468,127,51698070.4098953,127,0.10736200686575,20571
"129",128,-0.409175209990459,128,0.0188884208192881,128,498213.405776973,128,0.431986973891808,128,84.9010356238767,128,51698081.2612005,128,0.0759082902149801,20571
"130",129,-0.0836272397805623,129,0.0134531995093179,129,498213.319528833,129,0.390363687478309,129,75.3920864724509,129,51698090.898021,129,0.0660717866569274,20571
"131",130,-0.0441954701585933,130,0.0132464807474516,130,498213.243524361,130,0.35109955523984,130,66.9491803113655,130,51698099.4561958,130,0.059147578214313,20571
"132",131,-0.218877125251586,131,0.011013390113509,131,498213.17680565,131,0.314363292434466,131,59.452426628278,131,51698107.0564045,131,0.041784879371715,20571
"133",132,-0.0543695626083481,132,0.00981540340315675,132,498213.118242413,132,0.280479153017233,132,52.7954824307809,132,51698113.805796,132,0.0354175131169098,20571
"134",133,-2.03382473708818,133,0.0102246577791501,133,498213.069552252,133,0.2470643127486,133,46.8839218133716,133,51698119.7994616,133,-0.0927527721224562,20571
"135",134,0.848039781912725,134,0.0088016792171572,134,498213.027943948,134,0.216707014193,134,41.6337097109279,134,51698125.1216393,134,-0.0368886310273938,20571
"136",135,0.87003766281456,135,0.0074043181926166,135,498212.988911761,135,0.192255146203046,135,36.9711819306473,135,51698129.8476512,135,0.0176080427505682,20571
"137",136,-1.42320232840911,136,0.00690903751133602,136,498212.954819603,136,0.169992780155407,136,32.8307940614895,136,51698134.0443936,136,-0.072024099810645,20571
"138",137,-0.00535898377878093,137,0.00582819398714416,137,498212.925878151,137,0.149339184982196,137,29.1538132157338,137,51698137.7709695,137,-0.0698174526414757,20571
"139",138,2.26291065739245,138,0.00523846523229786,138,498212.898262632,138,0.133158214012347,138,25.8885027547968,138,51698141.0800764,138,0.0722121254702173,20571
"140",139,0.0934770569700859,139,0.00498597775413546,139,498212.871903418,139,0.120140571660745,139,22.9892133119888,139,51698144.0187427,139,0.0734815278410863,20571
"141",140,1.07475879202385,140,0.0042261276577037,140,498212.847731354,140,0.108762201557535,140,20.4149731150983,140,51698146.6285334,140,0.13522472194556,20571
"142",141,0.0275123903234187,141,0.00420567012898307,141,498212.825628957,141,0.0986166369067959,141,18.129396956053,141,51698148.9463575,141,0.12935157453252,20571
"143",142,-0.160006291321194,142,0.00333627756043603,142,498212.806206162,142,0.0888832152195103,142,16.1000172987428,142,51698151.0048934,142,0.112196754063302,20571
"144",143,-1.22308130610978,143,0.00382559024110085,143,498212.789771996,143,0.079168863460641,143,14.2979566870088,143,51698152.8331025,143,0.0302970194756367,20571
"145",144,-1.27177045915758,144,0.00266709159721183,144,498212.776321551,144,0.0695010504112636,144,12.6975344498406,144,51698154.456643,144,-0.0506120732461185,20571
"146",145,-0.830121355091562,145,0.00255713025152346,145,498212.765145392,145,0.0604813990552707,145,11.2760496605974,145,51698155.8983236,145,-0.100329655835902,20571
"147",146,-1.2843894414171,146,0.00207042089618531,146,498212.755830415,146,0.0522754592701569,146,10.013448450394,146,51698157.1784457,146,-0.175646481124228,20571
"148",147,-0.105372005374533,147,0.00176239582581425,147,498212.747876777,147,0.0451130476600421,147,8.89195497926861,147,51698158.3150553,147,-0.174555958122378,20571
"149",148,-2.21858488843587,148,0.00138746906136346,148,498212.741252505,148,0.0387074003440965,148,7.89582908780215,148,51698159.3242111,148,-0.303883651437252,20571
"150",149,-0.78943887526318,149,0.00115378238296423,149,498212.735850349,149,0.0329822703298384,149,7.01102628135858,149,51698160.2201412,149,-0.338739313622493,20571
"151",150,-1.31800126369493,150,0.000898378531034236,150,498212.7312961,150,0.0280589501213592,150,6.22513032521033,150,51698161.0155147,150,-0.404502291028735,20571
"152",151,-1.27475243204995,151,0.00101956656786731,151,498212.727506164,151,0.0237987733455718,151,5.52710784346306,151,51698161.7215873,151,-0.464389930831254,20571
"153",152,1.02730029922272,152,0.000606030550072257,152,498212.724107156,152,0.0203542464074638,152,4.90717096962695,152,51698162.3483677,152,-0.37934217198063,20571
"154",153,-0.290672667052785,153,0.000642445168205492,153,498212.720962193,153,0.0176065607188268,153,4.3566576082288,153,51698162.9047737,153,-0.379748572329415,20571
"155",154,0.269082898535297,154,0.000622544705337706,154,498212.718125566,154,0.0153315539542638,154,3.86783149699873,154,51698163.3987114,154,-0.345603585612818,20571
"156",155,-0.606281135100279,155,0.000511938044010672,155,498212.715592149,155,0.013401664434569,155,3.43380756150731,155,51698163.8371987,155,-0.367125461209077,20571
"157",156,-0.829427211260119,156,0.000537444515732713,156,498212.713405989,156,0.0116897984462081,156,3.04844805083034,156,51698164.2264562,156,-0.401363682014133,20571
"158",157,-1.29180551149896,157,0.000338601427197476,157,498212.711556384,157,0.0101464342102342,157,2.70629456351922,157,51698164.5720027,157,-0.462456405542173,20571
"159",158,0.555520070734654,158,0.000362336339362107,158,498212.709921176,158,0.00883659552609304,158,2.40250335648719,158,51698164.8787389,158,-0.406607275332854,20571
"160",159,1.44953796170815,159,0.000330348225984798,159,498212.708345935,159,0.00782737181770557,159,2.13279591399001,159,51698165.1510308,159,-0.298329582936816,20571
"161",160,-1.97636308340449,160,0.000271408392937389,160,498212.706945784,160,0.00693078119700073,160,1.89336756643033,160,51698165.3927559,160,-0.406677995933054,20571
"162",161,0.0395090716383518,161,0.000244565943550353,161,498212.70575754,161,0.00609630346920034,161,1.68080763927009,161,51698165.6073386,161,-0.385382155968708,20571
"163",162,-0.0196239449468885,162,0.000230323823189435,162,498212.704682747,162,0.00538757398594156,162,1.49210358529823,162,51698165.7978261,162,-0.368772868116957,20571
"164",163,1.26872028023426,163,0.000223521789546278,163,498212.703673819,163,0.00481366101899044,163,1.32458514416136,163,51698165.9669274,163,-0.273495103679815,20571
"165",164,-2.32699003240203,164,0.000169875003127571,164,498212.702792422,164,0.00427920298509155,164,1.17588044549893,164,51698166.117048,164,-0.404685038974912,20571
"166",165,-0.113906166405125,165,0.000160552544092158,165,498212.702056627,165,0.00376566549916472,165,1.0438654342866,165,51698166.2503123,165,-0.392950650081426,20571
"167",166,1.68933494917371,166,0.000125795566912037,166,498212.70135823,166,0.00335911108289903,166,0.926669221344717,166,51698166.3686135,166,-0.270545817667645,20571
"168",167,-0.522802232967872,167,0.000117627646513212,167,498212.700705287,167,0.00302011492840548,167,0.822637522499753,167,51698166.4736371,167,-0.290578453585646,20571
"169",168,0.175609981557247,168,0.000107787448765903,168,498212.7001244,168,0.00271062511559892,168,0.730290769520408,168,51698166.5668742,168,-0.266548730084373,20571
"170",169,-0.797142546690706,169,0.000112614003356817,169,498212.699611705,169,0.00242471984826665,169,0.648315509215365,169,51698166.6496481,169,-0.303700480704262,20571
"171",170,-0.715839239186524,170,9.68403990563277e-05,170,498212.699171626,170,0.00215316915210784,170,0.575543571804052,170,51698166.7231317,170,-0.33402468235669,20571
"172",171,-0.14562547963265,171,7.4018600072623e-05,171,498212.698785717,171,0.0019081633803582,171,0.51093960370989,171,51698166.7883665,171,-0.327693218009356,20571
"173",172,-0.412179182273312,172,5.25175316667728e-05,172,498212.698443811,172,0.00169083086998698,172,0.453586822945166,172,51698166.8462786,172,-0.338114357802083,20571
"174",173,-1.85385001603477,173,5.35162490136801e-05,173,498212.698156213,173,0.00148452141569174,173,0.402670296370723,173,51698166.897689,173,-0.436964559540399,20571
"175",174,-1.1723482480374,174,4.9923378270509e-05,174,498212.697919724,174,0.00128994406742845,174,0.357464803820966,174,51698166.9433255,174,-0.488951636772322,20571
"176",175,-0.0411169966572302,175,4.69611172169231e-05,175,498212.697713346,175,0.00112196049120466,175,0.3173292463722,175,51698166.9838355,175,-0.468617121647786,20571
"177",176,0.958444066920187,176,4.18157356277346e-05,176,498212.69752074,176,0.000987347994280776,176,0.281696974805754,176,51698167.019795,176,-0.387610971485341,20571
"178",177,-0.325067721315252,177,3.87054658064514e-05,177,498212.697342866,177,0.0008757475370174,177,0.250065188181735,177,51698167.0517162,177,-0.389735943736235,20571
"179",178,1.20083344802029,178,3.52686933757024e-05,178,498212.69717772,178,0.000783430594173069,178,0.221985650766402,178,51698167.0800532,178,-0.297623766554561,20571
"180",179,0.27409079808217,179,2.14403050256784e-05,179,498212.697021773,179,0.000707681400616636,179,0.19706104887397,179,51698167.1052095,179,-0.26717511426833,20571
"181",180,0.954602369856381,180,2.74212927230062e-05,180,498212.696876043,180,0.00064355745991113,180,0.174937521230624,180,51698167.1275429,180,-0.196230402499998,20571
