"","np","time","value","q025","q25","q50","q75","q975","Y"
"56",1,133,57086.3953792328,32819.2007249788,43528.4936949691,52591.0882408312,61913.3029973908,69074.7542348036,50210
"57",1,140,70954.9327068664,52510.3672977051,57199.8314639063,61649.9389269049,70633.2914886303,79842.3095213897,73974
"58",1,147,68716.6033936298,47491.3128211087,59488.6654464019,68802.3865514382,77152.3890886694,102146.264656178,66816
"59",1,154,60101.5022238932,48039.7371328487,52425.7662867692,57252.1638984645,60421.7386650214,75715.2043059672,52544
"60",1,161,52418.4523694764,31674.1330948189,41989.5103960572,49233.2350984039,53709.3412018204,61318.1414953609,48688
"61",1,168,39012.7636153928,28798.1333342823,30969.1002292719,34572.9930940224,36730.199347335,45684.5374071798,38163
"62",1,175,28423.6747882904,18583.9082124457,21743.4214652532,24706.0106994623,26270.8843977139,28476.6965046742,22468
"63",1,182,18378.8915888936,12839.4566576772,14460.4473276284,15322.0405149593,17850.1773588932,18875.1043766572,14737
"64",1,189,13810.1635637202,9863.21719754561,11090.0984042023,12270.1664684962,13383.4759170372,16180.8200935398,11726
"65",1,196,9130.95850128768,6402.00841428229,7400.07121260812,8220.24946604845,9138.82109150607,10832.3545037969,8435
"66",1,203,4426.41044112553,3800.31496585077,4409.26237094699,4974.99846327062,5498.64134375525,6932.23137241911,4631
"67",1,210,4115.39289876878,2580.5931871772,3328.74654591942,3606.24142370032,3770.60366080872,4148.28236445837,3357
"68",1,217,3528.88038513344,2609.27398741299,2877.81990770988,3260.05249962056,3732.01289228477,4127.31991507907,4182
"69",1,224,2193.65085022834,1818.77256837277,2007.05958455935,2536.22164790987,2712.90215685644,3003.67049912772,2487
"70",1,231,2121.13516647667,1163.87923418648,1594.47887148722,1778.82681468519,2060.57150238921,2405.05419203318,1663
"71",1,238,871.780851971447,850.899802539589,1016.19285311712,1102.75865049278,1206.73777037714,1344.72484232376,1092
"72",1,245,778.937895106381,534.898091774465,757.406187890422,781.795382454432,843.289375476376,1061.14981196021,754
"73",1,252,491.672161455139,348.036271193099,387.06340293959,429.655496792499,480.317120608974,601.169668177558,391
"74",1,259,243.743132542605,133.170503521849,162.11835746142,167.760108086187,177.753420039984,264.529955732918,184
"75",2,7,658.135484542132,474.920704433204,610.654374365752,639.005838452771,684.432433266021,744.146805995408,550
"76",2,14,2129.52384033646,1801.03058028094,1951.90243613356,2087.58668965672,2216.57228329687,2706.55301507718,2043
"77",2,21,6208.64627250923,5734.51926139528,6474.42558198544,6980.3485544022,7898.07005637861,8823.76074674447,7745
"78",2,28,13886.2690626827,11250.0797029793,13273.4588079572,14160.8640848422,16243.8635881226,21731.3909523002,13518
