"","np","time","value","q025","q25","q50","q75","q975","E"
"34",0,238,1.64708754142975e-15,1.44947493482982e-15,1.65177756285869e-15,1.65177756285869e-15,1.69541892376272e-15,1.96003456817172e-15,1.88799319248089e-15
"35",0,245,7.6433268692578e-17,7.96170074609558e-17,7.96170074609558e-17,8.04460806627503e-17,9.35982590197884e-17,1.09018435756474e-16,1.22737597920895e-16
"36",0,252,6.14076925114104e-18,5.70861494396731e-18,6.30473340575161e-18,6.30473340575161e-18,6.32026992560689e-18,8.26436573931794e-18,7.51746188792276e-18
"37",0,259,5.15618381943984e-19,3.42845296647004e-19,5.47153208156193e-19,6.97794675498708e-19,6.97794675498708e-19,8.49533357857213e-19,6.23767308952135e-19
"38",1,7,345.005310058594,226.172890853882,279.172912597656,279.172912597656,295.292999267578,308.554598999023,246.862283116027
"39",1,14,243.040817260742,177.963619995117,188.402374267578,213.653625488281,213.653625488281,246.072496795654,246.088421891735
"40",1,21,139.370513916016,109.180027008057,137.837890625,137.837890625,150.397392272949,167.372453308105,151.870077699352
"41",1,28,116.363128662109,82.9996276855469,95.6694564819336,95.6694564819336,120.326858520508,131.975677490234,100.520944368054
"42",1,35,112.500335693359,85.095754814148,106.149864196777,106.149864196777,134.325180053711,135.928911590576,123.684088826253
"43",1,42,124.550819396973,120.84317779541,159.893478393555,159.893478393555,178.752182006836,210.60026550293,115.594336513722
"44",1,49,268.793487548828,235.652374267578,249.391376495361,266.408294677734,269.669372558594,360.390920257568,368.465122007894
"45",1,56,2258.94702148438,1460.71316223145,1495.09777832031,1510.56787109375,1626.56594848633,2281.47314453125,1319.9604364862
"46",1,63,31891.08984375,28577.287109375,33441.61328125,43261.05859375,43303.83203125,44052.2092773437,27414.3547248341
"47",1,70,243478.953125,303610.6875,303610.6875,321444.5625,371911.125,444929.75,412987.163534043
"48",1,77,1328675.625,1297435.375,1556728.75,1757263.625,1757263.625,1791771.478125,1381010.9259895
"49",1,84,2306691.75,1500505.125,1832448.375,1832448.375,1904122.25,2317668.975,2141037.2286609
"50",1,91,732526.6875,724095.8125,761007.6875,786699.4375,787919.578125,1040324.6953125,803304.990879634
"51",1,98,279755.59375,312283.0625,452956.875,452956.875,473410.15625,489991.60546875,455782.771417426
"52",1,105,81587.6171875,82378.1484375,102302.671875,102392.984375,102392.984375,116887.2046875,89332.8070387608
"53",1,112,13233.5146484375,12216.2932128906,13709.10546875,13709.10546875,14197.603515625,15034.0044433594,14282.7668629406
"54",1,119,1900.01208496094,1489.43566894531,1768.95520019531,1768.95520019531,2015.51525878906,2443.8095703125,2122.25891915995
"55",1,126,162.635238647461,161.653547286987,203.398853302002,208.444122314453,212.944828033447,240.638610839844,205.505148750285
"56",1,133,17.1477241516113,15.3407640457153,18.4918651580811,19.6049613952637,20.5741024017334,20.5741024017334,24.1134046103454
"57",1,140,2.07483005523682,1.24624764919281,1.47179961204529,1.69311892986298,1.73011589050293,1.73011589050293,1.89894888961192
"58",1,147,0.131433919072151,0.0886093284934759,0.0952108334749937,0.10941457003355,0.10941457003355,0.127872531116009,0.129663090853746
"59",1,154,0.00671580340713263,0.0066832497366704,0.00682608084753156,0.00682608084753156,0.00839334074407816,0.00974447187036276,0.0105953260938447
"60",1,161,0.000805011950433254,0.000629378424491733,0.000752582214772701,0.000752582214772701,0.00077216443605721,0.000854935089591891,0.0008282721803653
"61",1,168,7.14407942723483e-05,6.40086436760612e-05,7.04888807376847e-05,7.55029541323893e-05,7.55029541323893e-05,7.6899967098143e-05,0.000105307616691134
"62",1,175,5.0689345698629e-06,4.66531804477199e-06,4.90448701384594e-06,5.85619545745431e-06,5.85619545745431e-06,6.29516614480962e-06,6.04244562841086e-06
"63",1,182,3.58962012114716e-07,2.88955951788239e-07,3.05210171802628e-07,3.46097976944293e-07,3.46097976944293e-07,4.14624878430914e-07,3.86613689779521e-07
"64",1,189,3.0334138756416e-08,1.84661725910473e-08,1.87542834595433e-08,1.87542834595433e-08,2.50057361483869e-08,2.71104926508059e-08,2.86172730322441e-08
"65",1,196,2.1847696984878e-09,1.87653381722441e-09,2.17767004428993e-09,2.17767004428993e-09,2.23499951879091e-09,2.34802616239094e-09,2.82644254676223e-09
"66",1,203,2.23230295359755e-10,1.96260362822498e-10,2.45154258005087e-10,2.46275277948627e-10,2.46275277948627e-10,2.8133180576817e-10,2.87481101754602e-10
"67",1,210,2.31224171753919e-11,2.31291508515086e-11,2.67983135682215e-11,2.67983135682215e-11,3.01699845661751e-11,3.27965923516138e-11,3.68561166501685e-11
"68",1,217,2.67995651712094e-12,2.41408954458622e-12,2.68978502665496e-12,2.68978502665496e-12,2.98626986854067e-12,3.25885966974936e-12,3.54290954152339e-12
"69",1,224,3.05825731492654e-13,2.6145473047863e-13,2.68644617185468e-13,2.68644617185468e-13,2.82215629988578e-13,3.77027752009214e-13,3.58413132107593e-13
"70",1,231,3.30876243016722e-14,2.08382677534594e-14,2.93596916933368e-14,3.08783811101823e-14,3.644738726322e-14,3.644738726322e-14,2.81314964112387e-14
"71",1,238,2.13934243279248e-15,1.44947493482982e-15,1.65177756285869e-15,1.65177756285869e-15,1.69541892376272e-15,1.96003456817172e-15,1.88799319248089e-15
"72",1,245,9.89311850731463e-17,7.96170074609558e-17,7.96170074609558e-17,8.04460806627503e-17,9.35982590197884e-17,1.09018435756474e-16,1.22737597920895e-16
"73",1,252,5.42882151536155e-18,5.70861494396731e-18,6.30473340575161e-18,6.30473340575161e-18,6.32026992560689e-18,8.26436573931794e-18,7.51746188792276e-18
"74",1,259,3.32256144035406e-19,3.42845296647004e-19,5.47153208156193e-19,6.97794675498708e-19,6.97794675498708e-19,8.49533357857213e-19,6.23767308952135e-19
"75",2,7,391.387634277344,226.172890853882,279.172912597656,279.172912597656,295.292999267578,308.554598999023,246.862283116027
"76",2,14,198.316467285156,177.963619995117,188.402374267578,213.653625488281,213.653625488281,246.072496795654,246.088421891735
"77",2,21,138.628753662109,109.180027008057,137.837890625,137.837890625,150.397392272949,167.372453308105,151.870077699352
"78",2,28,112.145515441895,82.9996276855469,95.6694564819336,95.6694564819336,120.326858520508,131.975677490234,100.520944368054
"79",2,35,138.653015136719,85.095754814148,106.149864196777,106.149864196777,134.325180053711,135.928911590576,123.684088826253
"80",2,42,169.940780639648,120.84317779541,159.893478393555,159.893478393555,178.752182006836,210.60026550293,115.594336513722
"81",2,49,303.703887939453,235.652374267578,249.391376495361,266.408294677734,269.669372558594,360.390920257568,368.465122007894
"82",2,56,2439.7578125,1460.71316223145,1495.09777832031,1510.56787109375,1626.56594848633,2281.47314453125,1319.9604364862
"83",2,63,43218.28515625,28577.287109375,33441.61328125,43261.05859375,43303.83203125,44052.2092773437,27414.3547248341
"84",2,70,465729.46875,303610.6875,303610.6875,321444.5625,371911.125,444929.75,412987.163534043
"85",2,77,1570634,1297435.375,1556728.75,1757263.625,1757263.625,1791771.478125,1381010.9259895
"86",2,84,1873712.75,1500505.125,1832448.375,1832448.375,1904122.25,2317668.975,2141037.2286609
"87",2,91,770129,724095.8125,761007.6875,786699.4375,787919.578125,1040324.6953125,803304.990879634
"88",2,98,316723.875,312283.0625,452956.875,452956.875,473410.15625,489991.60546875,455782.771417426
