"","x"
"1",0.888444865800594
"2",0.941982154153032
"3",0.858003450018707
"4",0.818030960859115
"5",0.827570504590276
"6",0.797066221373322
"7",0.781782304404709
"8",0.876451512166504
"9",0.905948871332647
"10",0.955187639611307
"11",0.844302471096479
"12",0.914067860300671
"13",0.952588398643971
"14",1.0413411930679
"15",1.09428289476463
"16",1.0563288914434
"17",1.11537135374786
"18",1.15192246784819
"19",1.31325856300757
"20",1.20713296054699
"21",1.2574084695261
"22",1.42950193883374
"23",1.44380676120547
"24",1.26529109230886
"25",1.31147846687139
"26",1.40757280293312
"27",1.33960691860324
"28",1.38364278303657
"29",1.40012230407185
"30",1.55861240428177
"31",1.46998147806494
"32",1.67994831233601
"33",1.54432906734732
"34",1.44673152812398
"35",1.35960390941801
"36",1.24795011028365
"37",1.2852178231077
"38",1.26656996941289
"39",1.20839238415829
"40",1.35089815710526
"41",1.41348300442803
"42",1.33170865340772
"43",1.39902701495324
"44",1.35475219785336
"45",1.34403537439266
"46",1.2920848267297
"47",1.17800360922437
"48",1.21526572196299
"49",1.26338614707094
"50",1.28219474539047
"51",1.3578742417934
"52",1.37723306534598
"53",1.40167477851496
"54",1.28346419656559
"55",1.29725401244906
"56",1.41889743338411
"57",1.28405318494394
"58",1.16975179141221
"59",1.19045518930105
"60",1.17876890667455
"61",1.09653489539761
"62",0.952336851357234
"63",0.856860181815152
"64",0.822641434516631
"65",0.913989171868611
"66",0.987784307882994
"67",0.956563159000591
"68",0.903702667120761
"69",0.889550273864104
"70",0.936111045706535
"71",0.860289186694562
"72",0.839503457894735
"73",0.865337273109774
"74",0.867676059001814
"75",0.856493533611395
"76",0.853175740204099
"77",0.810010360062004
"78",0.769673738643142
"79",0.831372090089034
"80",0.83245365284992
"81",0.82501576315256
"82",0.750885656038928
"83",0.783054901979559
"84",0.912215136399379
"85",0.957927425973552
"86",0.98511436134948
"87",0.969313801416516
"88",1.05486938889619
"89",0.98836657684979
"90",0.965265100668511
"91",0.910692767225583
"92",0.926528697807392
"93",0.89868910305626
"94",0.88455648737639
"95",0.841482832449753
"96",0.842637000788189
"97",0.767844599753577
"98",0.853722530794283
"99",0.883579055869167
"100",0.962599615187915
"101",0.851425390375018
"102",0.912662706008818
"103",1.03016281078783
"104",1.07819322246976
"105",1.10036137299134
"106",1.0799420978557
"107",1.06786393948661
"108",1.00096383883786
"109",1.01133223118651
"110",0.899326263564984
"111",0.93646389527087
"112",0.837313080485499
"113",0.871353312867109
"114",0.87475692816293
"115",0.860675222217589
"116",0.872395674454076
"117",0.958801091713233
"118",0.865301758295341
"119",0.908273880856842
"120",0.915605728069477
"121",0.886717574250546
"122",0.89352974024109
"123",0.8174345608366
"124",0.834532140642507
"125",0.79061925028185
"126",0.660501216849351
"127",0.702897288598684
"128",0.721991100777848
"129",0.732039755077523
"130",0.811679907308615
"131",0.817461711361483
"132",0.858791608484224
"133",0.835653692269258
"134",0.910931604220355
"135",0.858880951570831
"136",0.849795158359069
"137",0.861246153035072
"138",0.895231912579543
"139",0.907219208108182
"140",0.882808394363392
"141",0.774480061453232
"142",0.834031564142972
"143",0.880882525911878
"144",0.84301229119538
"145",0.763250318071959
"146",0.822224677714372
"147",0.830980741757244
"148",0.762919013799413
"149",0.806906390044473
"150",0.731998280423858
"151",0.691064124256947
"152",0.674971513204242
"153",0.736836734718719
"154",0.805101568171006
"155",0.757600450918025
"156",0.731989452074484
"157",0.754757565270108
"158",0.730079934540177
"159",0.645437459020969
"160",0.652906549301253
"161",0.777372597557532
"162",0.790218751737703
"163",0.842026766575056
"164",0.775189239183221
"165",0.877200135351421
"166",0.896774878459925
"167",0.890467348046869
"168",0.890196826220179
"169",0.900934594813042
"170",0.883696873625616
"171",0.89602737184458
"172",0.818518030824032
"173",0.805823822165753
"174",0.770823545831363
"175",0.769875443908449
"176",0.816943418669887
"177",0.794689153908593
"178",0.775657657837069
"179",0.785653615907948
"180",0.779688437922391
"181",0.753122350398645
"182",0.821437828975779
"183",0.833652596079936
"184",0.847709591117178
"185",0.839428505963081
"186",0.7862208897343
"187",0.803665527645311
"188",0.779030304995627
"189",0.827962663117414
"190",0.826708922169188
"191",0.787746053001815
"192",0.873018819271874
"193",0.936334536759366
"194",0.949445700848809
"195",0.957589738413705
"196",1.04067165755491
"197",1.0607493016605
"198",1.11698960828143
"199",1.06361564708617
