16/11/2020,24136
17/11/2020,20677
18/11/2020,18545
19/11/2020,15797
20/11/2020,14960
21/11/2020,10806
22/11/2020,10216
23/11/2020,16472
24/11/2020,14266
25/11/2020,14155
26/11/2020,12459
27/11/2020,12459
28/11/2020,9347
29/11/2020,9068
30/11/2020,15228
01/12/2020,13731
02/12/2020,13662
