"","time","t","S","E","I","R"
"1",1,1,52196380,1,0,0
"2",2,2,52196378.6138867,1.83629973321752,0.250728053487617,0.29908555884076
"3",3,3,52196376.0594773,3.37926528662325,0.664757854498668,0.896499568409418
"4",4,4,52196371.2803806,6.28552013422341,1.3937840530295,2.04031523059066
"5",5,5,52196362.5827913,11.5263738639511,2.70755512020726,4.18327976882934
"6",6,6,52196346.9549459,20.8606999866512,5.06682213423895,8.11753203049299
"7",7,7,52196318.3344093,38.0428219993927,9.32796601040594,15.2948027033605
"8",8,8,52196265.9978732,69.499140445268,17.0919063668753,28.4110799928926
"9",9,9,52196171.6599765,125.872763901916,31.1808776837345,52.2863818937399
"10",10,10,52196000.9716912,227.825876677487,56.6445467373357,95.5578854076936
"11",11,11,52195692.0295126,412.359655648308,102.693747557202,173.917084194438
"12",12,12,52195127.0339601,751.350304175038,186.399382384996,316.216353421212
"13",13,13,52194088.6744219,1376.65001001986,339.645480385391,576.030087693729
"14",14,14,52192163.6614976,2541.64857210253,622.282588056588,1053.40734225314
"15",15,15,52188595.2725268,4704.84064046754,1145.95366021296,1934.93317249658
"16",16,16,52181929.600799,8760.83133011808,2120.44826477532,3570.1196061287
"17",17,17,52169496.8949138,16331.1586718159,3938.94464889234,6614.00176547429
"18",18,18,52146077.4667697,30652.0626346403,7347.6453337543,12303.8252618816
"19",19,19,52101540.0801403,58030.0289225843,13792.7156347649,23018.1753023307
"20",20,20,52017191.5104417,109886.736022441,26019.3530893784,43283.4004465184
"21",21,21,51859102.4058912,206672.816741278,49085.0435429282,81520.7338246229
"22",22,22,51568171.8300603,383188.904974945,92023.0909001994,152997.174064532
"23",23,23,51037523.0024499,702873.188197017,170891.526159401,285093.28319368
"24",24,24,50102043.7177087,1256568.53975241,312723.261899102,525045.48063976
"25",25,25,48466697.5904761,2214008.8167008,562737.853612611,952936.739210478
"26",26,26,45817970.989388,3700362.14077379,985951.655101381,1692096.21473687
"27",27,27,41768756.6390844,5858519.8919757,1660406.02453944,2908698.44440043
"28",28,28,36293109.8476806,8474593.75572708,2646341.08510853,4782336.31148378
"29",29,29,29965852.4943259,10906633.4300485,3913338.4953278,7410556.5802978
"30",30,30,23769514.7824247,12401394.066109,5302607.4796704,10722864.6717959
"31",31,31,18459747.7800431,12656656.3469481,6585537.84335959,14494439.0296492
"32",32,32,14393284.4666438,11801407.1982805,7563393.86638933,18438295.4686864
"33",33,33,11458170.6529119,10301770.5321466,8135291.288022,22301148.5269196
"34",34,34,9403629.40767956,8578432.04592228,8302349.20247241,25911970.3439258
"35",35,35,7969146.69813331,6918428.15479289,8129752.51146941,29179053.6356044
"36",36,36,6966362.4681339,5454441.93987935,7707016.17618407,32068560.4158027
"37",37,37,6260738.2694955,4231297.95838874,7121879.70155255,34582465.0705632
"38",38,38,5759329.38540923,3245162.08085966,6448592.49421377,36743297.0395174
"39",39,39,5395743.54634892,2471887.22145434,5744540.24722948,38584209.9849673
"40",40,40,5128511.18529087,1875036.47938086,5050559.30761736,40142274.0277109
"41",41,41,4928255.8911524,1420358.96039821,4393359.33316863,41454406.8152808
"42",42,42,4778490.61783516,1074396.01474192,3788446.30720661,42555048.0602163
"43",43,43,4664338.03865513,813436.506951865,3243310.9326879,43475295.5217051
"44",44,44,4577002.05842455,616620.464674709,2760010.81551726,44242747.6613835
"45",45,45,4508941.63429007,468955.678527735,2337020.46687608,44881463.2203061
"46",46,46,4456342.60149232,357344.823670701,1970570.38520288,45412123.1896341
"47",47,47,4415093.42447158,273259.787265338,1655687.94849219,45852339.8397709
"48",48,48,4382530.95579322,209798.253118572,1386954.79610278,46217096.9949854
"49",49,49,4356785.47206612,161687.148248482,1158885.06843194,46519023.3112534
"50",50,50,4336522.03346371,124955.961893206,966201.630784624,46768701.3738584
"51",51,51,4320248.17168178,97072.9077763567,804046.193003004,46975013.7275388
"52",52,52,4307277.05427853,75681.798769013,668034.821024495,47145387.3259279
"53",53,53,4296996.31660704,59142.4447156594,554254.308573451,47285987.9301038
"54",54,54,4288721.53731883,46415.3041988201,459291.992266875,47401952.1662154
"55",55,55,4282004.6414181,36609.8320166966,380204.671283342,47497561.8552818
"56",56,56,4276608.68362342,28956.2302185436,314453.764629076,47576362.3215289
"57",57,57,4272233.00629687,22991.1815951897,259870.677014835,47641286.135093
"58",58,58,4268720.6884387,18286.1476306998,214614.61558764,47694759.5483429
"59",59,59,4265873.85734543,14587.7483705151,177131.641182874,47738787.7531011
"60",60,60,4263559.57079627,11672.8102877719,146117.56339883,47775031.0555171
"61",61,61,4261679.65631086,9363.39106872359,120478.02635276,47804859.9262676
"62",62,62,4260162.56683199,7518.37086809691,99296.2674505375,47829403.7948493
"63",63,63,4258935.43226307,6044.2618403179,81807.0970397128,47849594.2088568
"64",64,64,4257933.91278758,4871.47140703605,67375.3404604461,47866200.2753449
"65",65,65,4257117.24545605,3934.01621445615,55473.0870260816,47879856.6513033
"66",66,66,4256448.40901385,3184.61836087972,45661.7729789424,47891086.1996463
"67",67,67,4255898.36648486,2585.04705510049,37577.7946718341,47900319.7917881
"68",68,68,4255446.07710188,2103.11574320073,30919.6699060906,47907912.1372488
"69",69,69,4255072.98397678,1715.23862323214,25437.7911094482,47914154.9862904
"70",70,70,4254766.43064435,1400.75791873801,20925.566533129,47919288.2449037
"71",71,71,4254514.89061043,1144.91469013571,17212.1616512001,47923509.0330481
"72",72,72,4254308.04351243,936.826634633101,14156.6547923954,47926979.4750604
"73",73,73,4254137.47460688,767.638059082623,11642.8819515912,47929833.0053824
"74",74,74,4253997.26006937,629.374777586232,9575.05144768527,47932179.3137053
"75",75,75,4253881.10597069,516.99413767823,7874.26301287167,47934108.6368787
