"","x"
"1",0.0751545693018284
"2",0.0202510050038067
"3",0.0177339969503506
"4",0.629030405583519
"5",0.360685150698531
"6",0.146034336185701
"7",1.00391592549272
"8",0.163010619491172
"9",4.39661473766935
"10",2.22252266065441
"11",8.70362968448272
"12",15.1619875993694
"13",10.8822873057455
"14",58.4183024190915
"15",17.5143900399107
"16",119.212538542282
"17",131.187646280286
"18",443.482518215356
"19",1390.24685428143
"20",3508.55204309581
"21",556.152453031476
"22",3895.23646510698
"23",34228.269571183
"24",28815.8222453386
"25",40594.3519171225
"26",42078.2726860688
"27",139028.473871286
"28",57917.191007673
"29",440025.187963424
"30",584812.662691087
"31",240204.38781134
"32",91797.1955024489
"33",404582.713481085
"34",572218.732102555
"35",370840.478142859
"36",184969.821595961
"37",168340.913932412
"38",439846.762849754
"39",215802.754096279
"40",365031.429782869
"41",347461.243213427
"42",19195.3505861465
"43",60997.125658388
"44",55578.2608903398
"45",28775.9118276696
"46",51880.3226898444
"47",11674.8697767047
"48",13114.6189425609
"49",22752.9169787623
"50",9345.78265723686
"51",8072.50016938579
"52",2822.4828505632
"53",5281.31648659133
"54",1866.4673608021
"55",3202.89524591501
"56",2115.12753578328
"57",456.87200563407
"58",4867.30306725139
"59",1871.51536031137
"60",512.233875581207
"61",493.401454100276
"62",182.488053793513
"63",255.562630406581
"64",323.445512980369
"65",609.050270887647
"66",99.3836560796497
"67",68.6068737077094
"68",56.6662118594991
"69",87.3650349153012
"70",21.4490956447808
"71",17.8586548006033
"72",70.9516891531604
"73",16.6805964600367
"74",29.2358519746063
"75",55.7738733820949
"76",3.79300809816302
"77",7.45531594469805
"78",4.63777315012862
"79",24.801178578464
"80",2.07684132026691
"81",3.98255276462069
"82",9.4984751017155
"83",2.18316764757731
"84",4.87624410813815
"85",5.45873697331087
"86",2.74864452581854
"87",8.13056010268136
"88",1.12313955180836
"89",5.27866461578729
"90",2.13578505304504
"91",0.611938347974784
"92",0.926464893168852
"93",3.67422941053689
"94",1.30682335669104
"95",0.446791237195573
"96",0.510504408471788
"97",0.451397053453171
"98",0.555571051889821
"99",0.37200716735273
"100",0.406174986989399
"101",0.345395479188436
"102",0.0509671965673923
"103",0.0786555586668207
"104",0.122539355907787
"105",0.115794328298891
"106",0.31059967741108
"107",0.313670869764632
"108",0.357089835826128
"109",0.0533115390178557
"110",0.0131697284144262
"111",0.150640993685629
"112",0.0221881119109163
"113",0.0384467180551702
"114",0.0232508017100162
"115",0.0154869381770481
"116",0.0152838207987557
"117",0.0284329486219878
"118",0.00236528562856482
"119",0.00307861537938169
"120",0.00456338298364412
"121",0.00446491351989292
"122",0.00302464893465003
"123",0.00349163462677487
"124",0.000632808567195391
"125",0.0106569514177571
"126",0.00230334620014442
"127",0.000688474078042183
"128",0.000823627442685823
"129",0.000948961878874253
"130",0.000682224827056378
"131",0.00100163470071376
"132",0.0014740930709998
"133",0.000133025806809591
"134",0.00145016695187067
"135",0.0001396971993836
"136",0.000187741543952639
"137",7.05730026861677e-05
"138",0.000831795993432459
"139",0.000307796718993141
"140",0.000303820860388498
"141",4.01057846901259e-05
"142",4.82223503628748e-05
"143",0.00023939578473453
"144",4.59565857671139e-05
"145",2.8854692657161e-05
"146",6.26544689431164e-05
"147",1.40735649454023e-05
"148",9.95522638950854e-06
"149",6.47343975098366e-06
"150",3.04957582437532e-05
"151",3.4022695613241e-06
"152",1.13096636552875e-05
"153",3.21032099986945e-06
"154",5.76017977859393e-07
"155",6.787314791997e-06
"156",3.05551150722969e-06
"157",2.06845842385334e-06
"158",3.91654436870505e-06
"159",1.32752555020842e-06
"160",1.32391682439832e-06
"161",7.02740273155655e-07
"162",1.75726035081716e-06
"163",2.35657441133867e-06
"164",5.01259293636975e-07
"165",2.27424549726158e-06
"166",8.67500491657639e-07
"167",7.35122596188235e-07
"168",1.18596689155377e-06
"169",6.10478124372422e-07
"170",3.09226596776057e-07
"171",8.49881548403973e-07
"172",4.40215264126805e-08
"173",3.82757778794304e-08
"174",2.94436024301565e-07
"175",1.55729148111876e-07
"176",2.16702087061254e-07
"177",2.10759990350143e-07
"178",8.09177247126024e-08
"179",3.18597469124913e-08
"180",2.51172764770021e-08
"181",2.26744391641103e-07
"182",1.26846242397316e-08
"183",4.97687856905274e-08
"184",1.18644589079913e-07
"185",3.18612053391074e-08
"186",9.05713444586519e-09
"187",1.80198554720668e-08
"188",2.13237581343418e-09
"189",2.08082194019226e-08
"190",1.85948006516469e-08
"191",4.00283835711596e-08
"192",1.0917730620158e-08
"193",1.4580329995884e-09
"194",2.50717277267265e-09
"195",9.9355329675329e-09
"196",1.62939469236337e-09
"197",1.07794954923678e-09
"198",7.62959348856973e-10
"199",1.17726125805148e-09
"200",1.02425411236844e-09
"201",1.23328341100815e-09
"202",7.56353239772708e-09
"203",3.1715728326233e-09
"204",3.3702757105295e-10
"205",3.05795557244382e-10
"206",2.08869460260765e-09
"207",1.63357294179452e-09
"208",2.20700880098603e-10
"209",8.09339262418311e-11
"210",3.12693078846288e-10
"211",5.87331796376002e-10
"212",7.79374586192269e-11
"213",3.79634598071541e-10
"214",1.35423100156216e-10
"215",1.33523011082381e-10
"216",1.40116513748765e-10
"217",1.31633596908865e-10
"218",1.02743529650598e-10
"219",1.68252988079194e-10
"220",4.58304879790447e-11
"221",9.34100041441711e-11
"222",5.92361129608707e-11
"223",5.07219654415832e-11
"224",1.31830107318282e-11
"225",1.36373628427383e-10
"226",2.03633153384666e-11
"227",3.08896345244479e-11
"228",4.52993296036287e-11
