"","np","time","value","q025","q25","q50","q75","q975"
"1",0,7,1.44242243670581,1.58315213152422,1.58315213152422,1.60518316589533,1.93041278373604,1.93041278373604
"2",0,14,1.86693697940046,1.49491060577688,1.49491060577688,1.67465770226503,1.79686981470033,1.79686981470033
"3",0,21,1.22525577328228,1.19946318550752,1.20390045360941,1.36019292380891,1.43188570265835,1.43188570265835
"4",0,28,1.41914193284799,1.23980211650527,1.23980211650527,1.33566139344733,1.36341284620112,1.46950157590528
"5",0,35,1.31693844371447,1.49007366158359,1.58381172625675,1.68534557145211,1.71045493078382,1.93547752274407
"6",0,42,1.62622624361048,1.02741554371163,1.02741554371163,1.08101987554953,1.15584290914192,1.17303203946584
"7",0,49,1.69246248287684,0.781663481525959,0.880489689143584,0.931196197870975,0.959004350369983,1.01604904313091
"8",0,56,1.56900653995489,0.782099867654646,0.782099867654646,0.834435263998026,0.887945645804179,0.930518031144729
"9",0,63,1.4906407219957,0.785171227587951,0.863999242905675,0.869274257052784,0.874549271199893,0.900356274779659
"10",0,70,0.967050886372974,0.829909215725963,0.829909215725963,0.850918104907822,0.891652363736926,1.00478584745773
"11",0,77,0.615274750726392,0.788365197469113,0.91679245328254,0.948552156011803,1.04542924569186,1.04542924569186
"12",0,84,0.516229891592357,1.11672273928111,1.28653270051418,1.29560998744811,1.33641716129485,1.33641716129485
"13",0,91,0.682576825141004,1.20833269203218,1.29291908154747,1.30264814934962,1.44855052375842,1.44855052375842
"14",0,98,0.66685133547543,1.18254328873149,1.19141507208284,1.19141507208284,1.2416119780781,1.34661464473478
"15",0,105,0.821853630463118,1.23227593263357,1.27550324815824,1.38544687936595,1.51575153167613,1.51575153167613
"16",0,112,1.11552368079086,1.13023644317483,1.13023644317483,1.35142824239224,1.46130058404868,1.46130058404868
"17",0,119,1.32295920117492,1.14984259325691,1.19373296197881,1.19373296197881,1.30079827868899,1.51269365835581
"18",0,126,1.89136370730998,1.29231338496874,1.38392425671342,1.40047689799813,1.49586685963164,1.49586685963164
"19",0,133,2.23616397480753,1.34955573272869,1.34955573272869,1.38225825397496,1.43362980656743,1.47767478293253
"20",0,140,3.31944074689217,1.10201926667311,1.11379870916894,1.16972332806601,1.242615606669,1.31594914235711
"21",0,147,4.52506738260106,1.10120663488949,1.1695920508966,1.23584168676679,1.28842322022816,1.28842322022816
