"","e.time","e.value","y.time","y.value","S.time","S.value","E.time","E.value","I.time","I.value","R.time","R.value","mu.time","mu.value","x.time","x.value","clock"
"1",0,0,0,0,0,52196379,0,1,0,0,0,0,0,0,0,0.199582787617043,20344
"2",1,-1.25332821012038,1,0,1,52196377.1267058,1,2.37565272930171,1,0.3041042840128,1,0.193537127610433,1,0,1,0.11253065267124,20344
"3",2,-0.266232026171933,2,0,2,52196373.0079789,2,5.35340127584302,2,0.966652148377872,2,0.671967664981665,2,0,2,0.0906184974748702,20344
"4",3,-1.07550007441075,3,1,3,52196364.3337575,3,11.5118251283676,3,2.39335651544587,3,1.76106083472967,3,0,3,0.0198509093464659,20344
"5",4,-1.3790565190634,4,1,4,52196347.7795919,4,22.883347838701,4,5.28453731001364,4,4.05252297824853,4,0,4,-0.0661918332508672,20344
"6",5,1.11104736273291,5,1,5,52196315.2524952,5,45.2681295058017,5,10.87459376985,5,8.60478150330926,5,0,5,0.00557738026087062,20344
"7",6,0.03241101755558,6,6,6,52196247.0105863,6,92.9112643091123,6,22.2162866030634,6,17.861862770269,6,0,6,0.0073048181297022,20344
"8",7,0.890574073104485,7,7,7,52196100.7641933,7,196.379553383162,7,45.8193928047447,7,37.0368605576927,7,0,7,0.0618884636651602,20344
"9",8,0.152640921495179,8,21,8,52195776.3091653,8,428.412251358639,8,97.0772884289638,8,78.2012949521328,8,0,8,0.0682866132286375,20344
"10",9,0.565332498402758,9,38,9,52195047.0855514,9,954.067685797794,9,210.432182455879,9,168.414580402524,9,0,9,0.0998318462925051,20344
"11",10,1.28973874856931,10,99,10,52193277.823533,10,2256.23661155969,10,472.086196415225,10,373.853659034312,10,0,10,0.174527540581857,20344
"12",11,-0.506496674011627,11,186,11,52188969.6027315,11,5435.78398779553,11,1108.5588593351,11,866.054421341201,11,0,11,0.134769729478851,20344
"13",12,-0.224489209998889,12,508,12,52179105.1876268,12,12640.57453412,12,2608.24487095118,12,2025.99296815499,12,0,12,0.114348094191735,20344
"14",13,-0.583019508179806,13,1150,13,52157300.7960683,13,28373.4591641359,13,6021.90664931999,13,4683.83811823082,13,0,13,0.0728045424296325,20344
"15",14,-0.69777877107615,14,2367,14,52111700.2319744,14,60703.7787605721,14,13442.8502968448,14,10533.1389681731,14,0,14,0.0262075442204033,20344
"16",15,-0.0623934897986311,15,5078,15,52018215.8443505,15,126332.484629973,15,28925.1223323458,15,22906.5486872126,15,0,15,0.0210803054452524,20344
"17",16,-0.990616312045313,16,10323,16,51833932.2606357,16,253526.898142942,16,60487.071544345,16,48433.7696770482,16,0,16,-0.0410593485313429,20344
"18",17,-0.0291035644350398,17,19614,17,51484049.0290826,17,491561.595250788,17,121869.406246445,17,98899.9694201295,17,0,17,-0.0408522721899404,20344
"19",18,0.314265314241743,18,38512,18,50803948.1447206,18,954827.004383735,18,240351.156995422,18,197253.693900263,18,0,18,-0.0194727181467726,20344
"20",19,-0.314953437866868,19,72731,19,49515436.1665199,19,1824232.00594472,19,468769.657707735,19,387942.169827621,19,0,19,-0.0379526384071734,20344
"21",20,-0.324303140017136,20,132863,20,47241414.2721173,20,3317825.74917207,20,891481.956064083,20,745658.022646535,20,0,20,-0.0561080695730446,20344
"22",21,-2.06266881525127,21,216308,21,43808945.6249746,21,5402633.41567608,21,1611244.32305335,21,1373556.63629601,21,0,21,-0.180618591930833,20344
"23",22,0.972235322686415,22,322659,22,39089310.9739915,22,8051615.15962262,22,2688798.33155381,22,2366655.53483211,22,0,22,-0.111832095384693,20344
"24",23,0.644554320521189,23,454730,23,32791250.5429844,23,11341393.1654263,23,4213955.70614839,23,3849780.58544088,23,0,23,-0.0666151407301292,20344
"25",24,-1.82557964892798,24,557292,24,26172745.982465,24,13979439.3380543,24,6154657.68421717,24,5889536.99526356,24,0,24,-0.175987092391438,20344
"26",25,0.73224505557202,25,611361,25,20281506.9066841,25,15291312.0485979,25,8236575.37402861,25,8386985.67068941,25,0,25,-0.122231581720829,20344
"27",26,1.15666088346954,26,623060,26,15176871.4781772,26,15569016.5768907,26,10231462.9994008,26,11219028.9455312,26,0,26,-0.0449153593572993,20344
"28",27,1.49891783006373,27,595353,27,11069735.4355408,27,14913150.1771246,27,11960618.7027368,27,14252875.6845978,27,0,27,0.0497440877838701,20344
"29",28,0.319682725937358,28,538359,28,8077293.75060164,28,13472080.1827312,28,13293431.6160195,28,17353574.4506476,28,0,28,0.0670394078163577,20344
"30",29,-0.487925105718807,29,462699,29,6102699.72653484,29,11547413.9719633,29,14151159.6895664,29,20395106.6119354,29,0,29,0.0336695433179604,20344
"31",30,-0.684237267980382,30,380506,30,4838105.03867819,30,9534374.87472391,30,14535256.2666877,30,23288643.8199102,30,0,30,-0.0101834372306981,20344
"32",31,0.181188169831094,31,309369,31,3994014.78448434,31,7703800.08515371,31,14511019.1814433,31,25987545.9489186,31,0,31,0.0014907926278485,20344
"33",32,0.53835989811879,32,246604,32,3394413.62543237,32,6155103.69678276,32,14171153.6697562,32,28475709.0080286,32,0,32,0.0346297443787475,20344
"34",33,0.299171820202795,33,195370,33,2957703.72848546,33,4881699.91571291,33,13604712.288441,33,30752264.0673607,33,0,33,0.0513968728380934,20344
"35",34,1.48304575555083,34,154109,34,2624253.72215643,34,3861419.14957984,34,12886794.9917595,34,32823912.1365042,34,0,34,0.140379961842357,20344
"36",35,0.00593282169661658,35,122242,35,2367308.56328223,35,3048115.53922566,35,12078585.3931497,35,34702370.5043424,35,0,35,0.133899548840502,20344
"37",36,1.65711705461907,36,96156,36,2165601.03582332,36,2405694.87709793,36,11224961.7198784,36,36400122.3672004,36,0,36,0.229597469835806,20344
"38",37,-0.412063206822773,37,76338,37,2006543.59505214,37,1898140.65502167,37,10360430.7443061,37,37931265.0056201,37,0,37,0.192979509135496,20344
"39",38,-1.39267296354317,38,59530,38,1890728.06056164,38,1489305.01819793,38,9507696.65277474,38,39308650.2684657,38,0,38,0.0976531808352304,20344
"40",39,1.57749325050059,39,46947,39,1799721.62418272,39,1169053.01853499,39,8682715.67752763,39,40544889.6797546,39,0,39,0.190206830572278,20344
"41",40,0.0352653828345077,40,37008,40,1723704.92663077,40,921439.739149175,40,7897933.49713732,40,41653301.8370827,40,0,40,0.183105871139752,20344
"42",41,-1.99713224934819,41,28977,41,1666215.92011778,41,724053.664204402,41,7160203.05822868,41,42645907.3574491,41,0,41,0.0509717270152171,20344
"43",42,1.52467471775476,42,22873,42,1620308.20080779,42,569814.904072293,42,6472695.811879,42,43533561.0832409,42,0,42,0.142543659587367,20344
"44",43,0.357470112281412,43,18004,43,1580297.66552459,43,451699.6568057,43,5837426.8774718,43,44326955.8001979,43,0,43,0.157644211655663,20344
"45",44,0.555276756962765,44,14281,44,1546262.46972582,44,360066.68894857,44,5254273.31576264,44,45035777.5255629,44,0,44,0.1842110799128,20344
"46",45,-1.0663475220874,45,11620,45,1518327.7078109,45,287652.11795028,45,4721661.9509226,45,45668738.2233162,45,0,45,0.109443552748815,20344
"47",46,1.22820678812004,46,9314,46,1494803.11338457,46,230912.195909588,46,4237050.15044132,46,46233614.5402645,46,0,46,0.179874544003263,20344
"48",47,0.33225274340033,47,7505,47,1473935.55468156,47,187040.217865479,47,3797775.50627618,47,46737628.7211768,47,0,47,0.191598776832685,20344
"49",48,-0.219394796754182,48,6050,48,1456167.27838995,48,152232.841612336,48,3400747.98703268,48,47187231.892965,48,0,48,0.168719833055359,20344
"50",49,0.353876775876951,49,5039,49,1440963.17456084,49,124551.964146608,49,3042692.07613723,49,47588172.7851553,49,0,49,0.182322083606154,20344
"51",50,-0.457041274825193,50,4073,50,1427979.39743022,50,102356.888063453,50,2720406.6490706,50,47945637.0654357,50,0,50,0.145235053879308,20344
"52",51,-0.496966569276081,51,3344,51,1417142.94732805,51,84259.7850334096,51,2430735.18288621,51,48264242.0847523,51,0,51,0.107493770946332,20344
"53",52,0.0996680335585376,52,2800,52,1407902.69441441,52,69644.3690992171,52,2170701.27035778,52,48548131.6661286,52,0,52,0.108399802753871,20344
"54",53,0.158137639719543,53,2286,53,1399828.29291241,53,57939.4157655126,53,1937564.19661661,53,48801048.0947054,53,0,53,0.112868662553744,20344
"55",54,-1.33501842458547,54,1889,54,1393055.30311796,54,48235.6373456785,54,1728754.03209866,54,49026335.0274377,54,0,54,0.0250061200899289,20344
"56",55,0.688625617767267,55,1614,55,1387273.07250746,55,40296.6404004121,55,1541854.93219969,55,49226955.3548924,55,0,55,0.0662681740546339,20344
"57",56,0.563888724262927,56,1348,56,1382012.40572186,56,34032.2679773953,56,1374731.59999853,56,49405603.7263022,56,0,56,0.0978227802001852,20344
"58",57,0.888599643176466,57,1138,57,1377192.23470037,57,29067.4359352126,57,1225426.7581857,57,49564693.5711787,57,0,57,0.147870009279469,20344
"59",58,1.11743715178724,58,997,58,1372695.89913042,58,25153.7151749279,58,1092149.20350815,58,49706381.1821865,58,0,58,0.209593492659845,20344
"60",59,0.587232677699598,59,852,59,1368540.57785431,59,21990.6723280055,59,973260.307174773,59,49832588.4426429,59,0,59,0.235598139426353,20344
"61",60,0.949329063189717,60,761,60,1364722.06807134,60,19386.5214829441,60,867253.787764678,60,49945017.622681,60,0,60,0.282672409686476,20344
"62",61,0.48507899156084,61,672,61,1361240.84309858,61,17186.2511368658,61,772768.408225783,61,50045184.4975387,61,0,61,0.289056935039867,20344
"63",62,-0.888550629109979,62,587,62,1358257.68508162,62,15141.7660481043,62,688555.723332842,62,50134424.8255374,62,0,62,0.210390268824154,20344
"64",63,1.15217757294421,63,534,63,1355650.22647215,63,13330.2412455277,63,613483.338573308,63,50213916.193709,63,0,63,0.261453640185301,20344
"65",64,-1.15921505683966,64,441,64,1353382.59484302,64,11704.1821420869,64,546569.63455828,64,50284723.5884566,64,0,64,0.16743579509289,20344
"66",65,0.351677859294942,65,396,65,1351462.63964048,65,10219.8953427251,65,486915.02270202,65,50347782.4423147,65,0,65,0.171210901896265,20344
"67",66,1.57884616438729,66,357,66,1349687.51611839,66,9011.42335714112,66,433741.802382088,66,50403939.2581423,66,0,66,0.250506446288277,20344
"68",67,0.863298811013543,67,308,67,1348019.57234856,67,8032.32068556342,67,386369.013944091,67,50453959.0930217,67,0,67,0.281792270930768,20344
"69",68,0.0686291244218636,68,300,68,1346525.75886752,68,7164.00528195102,68,344172.774927614,68,50498517.4609229,68,0,68,0.262528745947415,20344
"70",69,-1.50767211915879,69,248,69,1345282.51483619,69,6310.54924710084,69,306580.216532285,69,50538206.7193844,69,0,69,0.146961998111885,20344
"71",70,0.883719338810659,70,208,70,1344222.67945214,70,5532.21675700488,70,273075.816315675,70,50573549.2874751,70,0,70,0.184557496299897,20344
"72",71,-0.27755077812375,71,188,71,1343280.38443058,71,4859.64761973434,71,243219.377571911,71,50605020.5903777,71,0,71,0.148680176899256,20344
"73",72,-0.882377582698797,72,148,72,1342487.43849226,72,4238.41871946748,72,216612.59853308,72,50633041.5442551,72,0,72,0.0772405837595157,20344
"74",73,1.88748027425638,73,135,73,1341773.41949103,73,3718.58461923365,73,192900.985270175,73,50657987.0106195,73,0,73,0.180158888337329,20344
"75",74,0.244009339416526,74,129,74,1341106.28002397,74,3295.90381031728,74,171779.62066657,74,50680198.1954991,74,0,74,0.176671364295065,20344
"76",75,-1.09570593570726,75,125,75,1340538.65155637,75,2899.92498408632,75,152966.696309007,75,50699974.7271505,75,0,75,0.0907063050756087,20344
"77",76,0.283809820067084,76,87,76,1340055.46900204,76,2538.5833695647,76,136205.894847269,76,50717580.0527811,76,0,76,0.0940367440353794,20344
"78",77,-1.2727203496928,77,77,77,1339645.01300949,77,2210.65214445315,77,121273.349522599,77,50733250.9853234,77,0,77,0.00118172577023241,20344
"79",78,-1.49810960302333,78,79,78,1339315.01738238,78,1901.55124504197,78,107966.747845626,78,50747196.6835269,78,0,78,-0.101049061944459,20344
"80",79,0.127268842307876,79,62,79,1339037.37414819,79,1631.01244603217,79,96107.6129609813,79,50759604.0004447,79,0,79,-0.0980236852554668,20344
"81",80,-2.20473750109486,80,60,80,1338807.63829457,80,1391.02135137211,80,85540.0428260112,80,50770641.297528,80,0,80,-0.239008353471964,20344
"82",81,0.76986585899016,81,52,81,1338613.96342308,81,1185.23862670159,81,76123.1694696672,81,50780457.6284804,81,0,81,-0.189612530697656,20344
"83",82,1.56622669420514,82,48,82,1338429.53326306,82,1026.7462553446,82,67735.4115298099,82,50789188.3089517,82,0,82,-0.0934979208869485,20344
"84",83,0.560337032175996,83,33,83,1338255.25771365,83,901.654662734263,83,60268.4074346225,83,50796954.6801889,83,0,83,-0.0641246508475588,20344
"85",84,-0.192060333765232,84,30,84,1338099.55321445,84,793.920224594142,84,53622.7834215634,84,50803863.7431393,84,0,84,-0.0825996560203671,20344
"86",85,-0.741258278502415,85,18,85,1337965.96568222,85,695.950673593586,85,47708.2328538475,85,50810009.8507902,85,0,85,-0.134053886997934,20344
"87",86,-0.113205534347876,86,34,86,1337851.02050446,86,608.329303620253,86,42443.9614408237,86,50815476.688751,86,0,86,-0.144253815944736,20344
"88",87,-0.295121292549734,87,26,87,1337750.56140965,87,531.703327113822,87,37758.6721812854,87,50820339.0630818,87,0,87,-0.165178751518866,20344
"89",88,0.353932158434929,88,17,88,1337661.44341884,88,465.935637374261,88,33588.9791556595,88,50824663.641788,88,0,88,-0.145042773508206,20344
"90",89,0.981534126505052,89,20,89,1337579.13915954,89,411.982430972899,89,29878.8307850554,89,50828510.0476243,89,0,89,-0.0871717976575917,20344
"91",90,-0.0871418682469249,90,16,90,1337504.1940589,90,366.025780834775,90,26578.3145673668,90,50831931.4655928,90,0,90,-0.098050314023188,20344
"92",91,-1.1975426107113,91,14,91,1337440.44680767,91,322.667139831495,91,23642.1128926076,91,50834974.7731598,91,0,91,-0.176899388389562,20344
"93",92,-1.31563831884836,92,7,92,1337388.22623537,92,281.040217127184,92,21029.4141973493,92,50837681.31935,92,0,92,-0.259188324208378,20344
"94",93,-0.00392055477959297,93,10,93,1337343.75242496,93,244.004109974127,93,18704.2543621294,93,50840087.9891028,93,0,93,-0.256543536383238,20344
"95",94,0.143993839933571,94,7,94,1337304.01759668,94,212.818308101458,94,16635.2284574699,94,50842227.9356376,94,0,94,-0.244902832405425,20344
"96",95,-0.0408433481603305,95,4,95,1337268.54766896,95,186.306347997781,95,14794.4136640172,95,50844130.7323189,95,0,95,-0.245232539561808,20344
"97",96,0.992015535080012,96,9,96,1337236.04639648,96,164.386231951731,96,13156.8770113911,96,50845822.6903601,96,0,96,-0.18182864856994,20344
"98",97,1.15467116972808,97,7,97,1337205.14912862,97,146.955999297891,97,11700.5543563399,97,50847327.3405156,97,0,97,-0.111482704222946,20344
"99",98,1.14016987364081,98,4,98,1337175.69613998,98,132.944295326103,98,10405.7282954537,98,50848665.6312691,98,0,98,-0.0454621633154557,20344
"100",99,-0.291898351353133,99,6,99,1337148.90019257,99,120.343654190363,99,9254.64164916848,99,50849856.114504,99,0,99,-0.0710063998796256,20344
"101",100,0.0878080161195077,100,5,100,1337125.34584587,100,108.349047667896,100,8231.19649859315,100,50850915.1086077,100,0,100,-0.0718805767758883,20344
"102",101,-0.0815148500226616,101,2,101,1337104.49592024,101,97.2392813139877,101,7321.1376737227,101,50851857.1271246,101,0,101,-0.0831577215420245,20344
"103",102,-0.809266942898118,102,5,102,1337086.54249448,102,86.6008006285085,102,6511.79590981191,102,50852695.060795,102,0,102,-0.138780219719645,20344
"104",103,0.427847773536648,103,1,103,1337070.84039324,103,76.9081441144137,103,5791.90328894744,103,50853440.3481736,103,0,103,-0.115371826509524,20344
"105",104,1.17989725943675,104,2,104,1337056.21387725,104,68.8999603549915,104,5151.6261523423,104,50854103.26001,104,0,104,-0.0467108109959738,20344
"106",105,0.226487493576318,105,3,105,1337042.68641041,105,62.0709680920136,105,4582.2659453921,105,50854692.976676,105,0,105,-0.0402146998456743,20344
"107",106,2.14362883947423,106,6,106,1337029.81468919,106,56.5401443870474,106,4076.01195821337,106,50855217.6332081,106,0,106,0.0842338838730971,20344
"108",107,-0.0282942646335214,107,4,107,1337017.67959468,107,51.8171424114983,107,3625.985968712,107,50855684.5172941,107,0,107,0.0686261484709558,20344
"109",108,0.136985381519651,108,2,108,1337006.95897696,108,47.1478375641117,108,3225.88390175351,108,50856100.0092836,108,0,108,0.0639757852523345,20344
"110",109,-0.208826960889168,109,1,109,1336997.54051217,109,42.6067454319833,109,2870.09180364028,109,50856469.7609386,109,0,109,0.0382189076345197,20344
"111",110,0.270931826225535,110,2,110,1336989.23475897,110,38.3326441580001,110,2553.63749801051,110,50856798.7950987,110,0,110,0.0433147380218935,20344
"112",111,0.0236911166385225,111,2,111,1336981.85387875,111,34.4061424859062,111,2272.14440315504,111,50857091.5955755,111,0,111,0.0329096538710085,20344
"113",112,-0.434810193913934,112,0,112,1336975.43765056,112,30.6990721494612,112,2021.71828892318,112,50857352.1449882,112,0,112,-0.00527311557150525,20344
"114",113,-0.400945877323049,113,1,113,1336969.93236052,113,27.2038110180423,113,1798.88846404642,113,50857583.9753643,113,0,113,-0.0395045848510706,20344
"115",114,-0.829461448150413,114,3,114,1336965.26048639,114,23.926969479656,114,1600.58195424913,114,50857790.2305897,114,0,114,-0.098501879479422,20344
"116",115,0.804933820395875,115,0,115,1336961.14282333,115,21.061678794948,115,1424.08228756402,115,50857973.7132102,115,0,115,-0.0537952802123392,20344
"117",116,1.25171818625892,116,1,116,1336957.26552209,116,18.7586146890376,116,1267.02636039203,116,50858136.9495027,116,0,116,0.0162932762862148,20344
"118",117,1.08560244005706,117,0,117,1336953.58718842,117,16.8995195062734,117,1127.31524605347,117,50858282.1980459,117,0,117,0.0727158202815391,20344
"119",118,-0.185669840609466,118,1,118,1336950.2548986,118,15.2345228357328,118,1003.05231642486,118,50858411.458262,118,0,118,0.0479612590554894,20344
"120",119,0.0468196714391776,119,0,119,1336947.33622524,119,13.6614919649884,119,892.51402465674,119,50858526.488258,119,0,119,0.038756372108439,20344
"121",120,0.806662608762882,120,0,120,1336944.69916205,120,12.2706041941924,120,794.17620628527,120,50858628.8540273,120,0,120,0.0768754573134705,20344
"122",121,-0.19431343330845,121,0,121,1336942.33380717,121,11.0151980263355,121,706.695468132992,121,50858719.9555265,121,0,121,0.051384801170054,20344
