"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","x.np","x.time","x.value","Z.np","Z.time","Z.value","k.np","k.value","gamma.np","gamma.value","sigma.np","sigma.value","E0.np","E0.value","I0.np","I0.value","R0.np","R0.value","x0.np","x0.value","tau.np","tau.value","clock","e.np","e.time","e.value","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"37",0,259,2.54664087897437e-11,0,259,10196882,0,259,1.05689233406703e-11,0,259,8.81991962103923e-12,0,259,41999496,0,259,0.78703761100769,0,259,1.37969552449491e-10,6,1.61002743244171,6,0.979705691337585,6,0.0643936693668365,6,-11.4759340286255,6,-10.8791637420654,6,0.198233142495155,6,0.214696764945984,6,0.0716999769210815,6985,0,259,1.04805588722229,6,515.544799804688,6,-1.46958434581757
"38",0,266,4.32302344200446e-12,0,266,10196882,0,266,1.98235004800207e-12,0,266,1.54837937176716e-12,0,266,41999496,0,266,0.981460511684418,0,266,2.19546984758789e-11,7,1.61002743244171,7,0.979705691337585,7,0.0643936693668365,7,-11.4759340286255,7,-10.8791637420654,7,0.198233142495155,7,0.214696764945984,7,0.0716999769210815,6985,0,266,-0.0216950550675392,7,515.544799804688,7,-1.46958434581757
"39",0,273,8.28696658480922e-13,0,273,10196882,0,273,3.55478884175864e-13,0,273,2.83557167546702e-13,0,273,41999496,0,273,0.910007059574127,0,273,4.15505433878915e-12,8,1.61002743244171,8,0.979705691337585,8,0.0643936693668365,8,-11.4759340286255,8,-10.8791637420654,8,0.198233142495155,8,0.214696764945984,8,0.0716999769210815,6985,0,273,-0.172409176826477,8,515.544799804688,8,-1.46958434581757
"40",0,280,1.65803968935624e-13,0,280,10196882,0,280,6.92706187007362e-14,0,280,5.60411736276727e-14,0,280,41999496,0,280,0.805036962032318,0,280,7.90020718115236e-13,9,1.61002743244171,9,0.979705691337585,9,0.0643936693668365,9,-11.4759340286255,9,-10.8791637420654,9,0.198233142495155,9,0.214696764945984,9,0.0716999769210815,6985,0,280,-2.09536576271057,9,515.544799804688,9,-1.46958434581757
"41",0,287,2.68401680752805e-14,0,287,10196882,0,287,1.07349728539481e-14,0,287,8.76720096802848e-15,0,287,41999496,0,287,0.879391610622406,0,287,1.38150274098074e-13,0,1.58566212654114,0,0.968389689922333,0,0.0485788583755493,0,-11.8947639465332,0,-10.6976804733276,0,0.213755875825882,0,0.190848782658577,0,0.057714082300663,6985,0,287,1.04381191730499,0,508.970336914062,0,-1.24350929260254
"42",0,294,4.79810758311623e-15,0,294,10196882,0,294,2.12542546971085e-15,0,294,1.64639043331416e-15,0,294,41999496,0,294,1.00091409683228,0,294,2.28948973766008e-14,1,1.58566212654114,1,0.968389689922333,1,0.0485788583755493,1,-11.8947639465332,1,-10.6976804733276,1,0.213755875825882,1,0.190848782658577,1,0.057714082300663,6985,0,294,-0.479202955961227,1,508.970336914062,1,-1.24350929260254
"43",0,301,1.05350468889881e-15,0,301,10196882,0,301,5.29609044336646e-16,0,301,3.99565928829265e-16,0,301,41999496,0,301,1.11034560203552,0,301,5.0487424232081e-15,2,1.59378743171692,2,0.939746618270874,2,0.0579078420996666,2,-11.915379524231,2,-10.8701848983765,2,0.210129454731941,2,0.192619368433952,2,0.0584098175168037,6985,0,301,1.26151466369629,2,515.818725585938,2,-1.86919319629669
"44",0,308,2.6400258521106e-16,0,308,10196882,0,308,1.91609771453008e-16,0,308,1.36112172748907e-16,0,308,41999496,0,308,1.243612408638,0,308,1.44691766824668e-15,3,1.59378743171692,3,0.939746618270874,3,0.0579078420996666,3,-11.915379524231,3,-10.8701848983765,3,0.210129454731941,3,0.192619368433952,3,0.0584098175168037,6985,0,308,-0.437387317419052,3,515.818725585938,3,-1.86919319629669
"45",0,315,1.13934406483363e-16,0,315,10196882,0,315,7.78451204144182e-17,0,315,5.34520770022092e-17,0,315,41999496,0,315,1.37088739871979,0,315,5.4837204172819e-16,4,1.59378743171692,4,0.939746618270874,4,0.0579078420996666,4,-11.915379524231,4,-10.8701848983765,4,0.210129454731941,4,0.192619368433952,4,0.0584098175168037,6985,0,315,0.686523020267487,4,515.818725585938,4,-1.86919319629669
"46",0,322,4.92487560117831e-17,0,322,10196882,0,322,3.62326350296356e-17,0,322,2.41904635714723e-17,0,322,41999496,0,322,1.45887994766235,0,322,2.36184046504209e-16,5,1.61002743244171,5,0.979705691337585,5,0.0643936693668365,5,-11.4759340286255,5,-10.8791637420654,5,0.198233142495155,5,0.214696764945984,5,0.0716999769210815,6985,0,322,0.987256169319153,5,515.544799804688,5,-1.46958434581757
"47",0,329,2.470438082589e-17,0,329,10196882,0,329,1.92559804930138e-17,0,329,1.29769302181013e-17,0,329,41999496,0,329,1.35220074653625,0,329,1.19061320111339e-16,6,1.61002743244171,6,0.979705691337585,6,0.0643936693668365,6,-11.4759340286255,6,-10.8791637420654,6,0.198233142495155,6,0.214696764945984,6,0.0716999769210815,6985,0,329,-1.92013323307037,6,515.544799804688,6,-1.46958434581757
