"","np","time","value","q025","q25","q50","q75","q975","S"
"1",0,7,45122216,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"2",0,14,45121208,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"3",0,21,45120544,38095760,40850260,40850260,43042156,49046756,37344263.099584
"4",0,28,45120032,38095296,40849836,40849836,43041624,49046244,37343771.85224
"5",0,35,45119476,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"6",0,42,45118780,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"7",0,49,45117880,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"8",0,56,45112964,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"9",0,63,45020244,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"10",0,70,43999520,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"11",0,77,38498508,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"12",0,84,28453328,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"13",0,91,23600562,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"14",0,98,21159056,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"15",0,105,20373260,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"16",0,112,20273450,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"17",0,119,20255998,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"18",0,126,20254212,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"19",0,133,20254064,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"20",0,140,20254048,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"21",0,147,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"22",0,154,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"23",0,161,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"24",0,168,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"25",0,175,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"26",0,182,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"27",0,189,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"28",0,196,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"29",0,203,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"30",0,210,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"31",0,217,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"32",0,224,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"33",0,231,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"34",0,238,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"35",0,245,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"36",0,252,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"37",0,259,20254048,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"38",1,7,44182532,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"39",1,14,44181308,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"40",1,21,44180600,38095760,40850260,40850260,43042156,49046756,37344263.099584
"41",1,28,44180020,38095296,40849836,40849836,43041624,49046244,37343771.85224
"42",1,35,44179516,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"43",1,42,44178964,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"44",1,49,44178032,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"45",1,56,44171872,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"46",1,63,44091684,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"47",1,70,43398912,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"48",1,77,39329668,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"49",1,84,28783680,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"50",1,91,23830280,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"51",1,98,22125624,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"52",1,105,21570288,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"53",1,112,21463124,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"54",1,119,21446724,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"55",1,126,21445258,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"56",1,133,21445114,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"57",1,140,21445098,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"58",1,147,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"59",1,154,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"60",1,161,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"61",1,168,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"62",1,175,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"63",1,182,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"64",1,189,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"65",1,196,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"66",1,203,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"67",1,210,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"68",1,217,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"69",1,224,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"70",1,231,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"71",1,238,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"72",1,245,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"73",1,252,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"74",1,259,21445096,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"75",2,7,42011152,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"76",2,14,42010036,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"77",2,21,42009368,38095760,40850260,40850260,43042156,49046756,37344263.099584
"78",2,28,42008840,38095296,40849836,40849836,43041624,49046244,37343771.85224
"79",2,35,42008264,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"80",2,42,42007564,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"81",2,49,42006460,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"82",2,56,42000220,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"83",2,63,41896796,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"84",2,70,40603844,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"85",2,77,35689564,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"86",2,84,26323186,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"87",2,91,21943074,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"88",2,98,20160066,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"89",2,105,19592078,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"90",2,112,19485220,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"91",2,119,19470036,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"92",2,126,19468228,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"93",2,133,19468082,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"94",2,140,19468066,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"95",2,147,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"96",2,154,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"97",2,161,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"98",2,168,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"99",2,175,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"100",2,182,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"101",2,189,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"102",2,196,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"103",2,203,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"104",2,210,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"105",2,217,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"106",2,224,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"107",2,231,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"108",2,238,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"109",2,245,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"110",2,252,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"111",2,259,19468064,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"112",3,7,38097344,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"113",3,14,38096392,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"114",3,21,38095760,38095760,40850260,40850260,43042156,49046756,37344263.099584
"115",3,28,38095296,38095296,40849836,40849836,43041624,49046244,37343771.85224
"116",3,35,38094852,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"117",3,42,38094272,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"118",3,49,38093200,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"119",3,56,38087380,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"120",3,63,38003000,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"121",3,70,36880820,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"122",3,77,31293588,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"123",3,84,23103308,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"124",3,91,18836026,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"125",3,98,16509763,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"126",3,105,15890762,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"127",3,112,15787076,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"128",3,119,15773792,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"129",3,126,15772249,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"130",3,133,15772095,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"131",3,140,15772083,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"132",3,147,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"133",3,154,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"134",3,161,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"135",3,168,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"136",3,175,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"137",3,182,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"138",3,189,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"139",3,196,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"140",3,203,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"141",3,210,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"142",3,217,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"143",3,224,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"144",3,231,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"145",3,238,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"146",3,245,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"147",3,252,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"148",3,259,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"149",4,7,38097344,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"150",4,14,38096392,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"151",4,21,38095760,38095760,40850260,40850260,43042156,49046756,37344263.099584
"152",4,28,38095296,38095296,40849836,40849836,43041624,49046244,37343771.85224
"153",4,35,38094852,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"154",4,42,38094272,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"155",4,49,38093200,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"156",4,56,38087380,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"157",4,63,38003000,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"158",4,70,36880820,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"159",4,77,31293588,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"160",4,84,23103308,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"161",4,91,18836026,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"162",4,98,16509763,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"163",4,105,15890762,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"164",4,112,15787076,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"165",4,119,15773792,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"166",4,126,15772249,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"167",4,133,15772095,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"168",4,140,15772083,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"169",4,147,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"170",4,154,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"171",4,161,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"172",4,168,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"173",4,175,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"174",4,182,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"175",4,189,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"176",4,196,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"177",4,203,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"178",4,210,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"179",4,217,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"180",4,224,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"181",4,231,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"182",4,238,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"183",4,245,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"184",4,252,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"185",4,259,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"186",5,7,38097344,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"187",5,14,38096392,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"188",5,21,38095760,38095760,40850260,40850260,43042156,49046756,37344263.099584
"189",5,28,38095296,38095296,40849836,40849836,43041624,49046244,37343771.85224
"190",5,35,38094852,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"191",5,42,38094272,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"192",5,49,38093200,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"193",5,56,38087380,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"194",5,63,38003000,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"195",5,70,36880820,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"196",5,77,31293588,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"197",5,84,23103308,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"198",5,91,18836026,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"199",5,98,16509763,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"200",5,105,15890762,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"201",5,112,15787076,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"202",5,119,15773792,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"203",5,126,15772249,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"204",5,133,15772095,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"205",5,140,15772083,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"206",5,147,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"207",5,154,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"208",5,161,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"209",5,168,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"210",5,175,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"211",5,182,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"212",5,189,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"213",5,196,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"214",5,203,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"215",5,210,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"216",5,217,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"217",5,224,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"218",5,231,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"219",5,238,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"220",5,245,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"221",5,252,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"222",5,259,15772082,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"223",6,7,41351836,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"224",6,14,41350812,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"225",6,21,41350252,38095760,40850260,40850260,43042156,49046756,37344263.099584
"226",6,28,41349884,38095296,40849836,40849836,43041624,49046244,37343771.85224
"227",6,35,41349532,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"228",6,42,41348980,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"229",6,49,41347796,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"230",6,56,41342924,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"231",6,63,41235560,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"232",6,70,40237336,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"233",6,77,35218928,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"234",6,84,25925090,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"235",6,91,21160292,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"236",6,98,18647636,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"237",6,105,17765496,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"238",6,112,17653472,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"239",6,119,17643020,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"240",6,126,17641524,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"241",6,133,17641398,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"242",6,140,17641386,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"243",6,147,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"244",6,154,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"245",6,161,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"246",6,168,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"247",6,175,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"248",6,182,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"249",6,189,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"250",6,196,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"251",6,203,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"252",6,210,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"253",6,217,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"254",6,224,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"255",6,231,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"256",6,238,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"257",6,245,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"258",6,252,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"259",6,259,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"260",7,7,41351836,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"261",7,14,41350812,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"262",7,21,41350252,38095760,40850260,40850260,43042156,49046756,37344263.099584
"263",7,28,41349884,38095296,40849836,40849836,43041624,49046244,37343771.85224
"264",7,35,41349532,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"265",7,42,41348980,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"266",7,49,41347796,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"267",7,56,41342924,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"268",7,63,41235560,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"269",7,70,40237336,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"270",7,77,35218928,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"271",7,84,25925090,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"272",7,91,21160292,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"273",7,98,18647636,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"274",7,105,17765496,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"275",7,112,17653472,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"276",7,119,17643020,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"277",7,126,17641524,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"278",7,133,17641398,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"279",7,140,17641386,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"280",7,147,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"281",7,154,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"282",7,161,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"283",7,168,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"284",7,175,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"285",7,182,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"286",7,189,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"287",7,196,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"288",7,203,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"289",7,210,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"290",7,217,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"291",7,224,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"292",7,231,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"293",7,238,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"294",7,245,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"295",7,252,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"296",7,259,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"297",8,7,41351836,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"298",8,14,41350812,38096392,40850984,40850984,43042956,49047432,37345027.6961313
"299",8,21,41350252,38095760,40850260,40850260,43042156,49046756,37344263.099584
"300",8,28,41349884,38095296,40849836,40849836,43041624,49046244,37343771.85224
"301",8,35,41349532,38094852,40849408,40849408,43041048,49045792,37343275.3046955
"302",8,42,41348980,38094272,40848776,40848776,43040224,49045260,37342789.2193801
"303",8,49,41347796,38093200,40847736,40847736,43039284,49044060,37341635.3388461
"304",8,56,41342924,38087380,40843776,40843776,43035292,49039548,37337550.5489779
"305",8,63,41235560,38003000,40752752,40752752,42958452,48969232,37275894.4787994
"306",8,70,40237336,36880820,39740596,39740596,42003300,48030736,36225541.7499601
"307",8,77,35218928,31293588,34753848,34753848,37028152,42509492,31893029.4473187
"308",8,84,25925090,21526578,24798338,24798338,28640186,33128166.85,22209103.7182547
"309",8,91,21160292,16546762.625,20330052,20330052,24537142,27870444.75,16894224.1636707
"310",8,98,18647636,14503073.95,18157562,18157562,22227896,25856364.75,14636840.9035211
"311",8,105,17765496,13818897.375,17312156,17312156,21470280,25090909.45,13921886.595243
"312",8,112,17653472,13708360.675,17210168,17210168,21361246,24980261.4,13816503.2940467
"313",8,119,17643020,13693332.925,17196354,17196354,21344684,24965330.55,13800072.8247429
"314",8,126,17641524,13691620.375,17194642,17194642,21342612,24963606.85,13798278.3456147
"315",8,133,17641398,13691441.25,17194482,17194482,21342458,24963443.2,13798089.2597008
"316",8,140,17641386,13691428.25,17194468,17194468,21342444,24963430.25,13798072.9399684
"317",8,147,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.7406299
"318",8,154,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6552354
"319",8,161,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.648384
"320",8,168,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475651
"321",8,175,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.647506
"322",8,182,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475027
"323",8,189,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"324",8,196,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"325",8,203,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"326",8,210,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"327",8,217,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"328",8,224,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"329",8,231,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"330",8,238,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"331",8,245,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"332",8,252,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"333",8,259,17641384,13691427.775,17194468,17194468,21342444,24963428.25,13798071.6475025
"334",9,7,45580452,38097344,40851944,40851944,43043804,49048360,37345991.5550519
"335",9,14,45579372,38096392,40850984,40850984,43042956,49047432,37345027.6961313
