"","np","time","value","q025","q25","q50","q75","q975"
"4038",109,35,-0.127104816418371,-0.247092311810544,-0.245067212283927,0.000659594732525415,0.000659594732525415,0.330294356848736
"4039",109,42,-0.522485240551317,-0.902997240024409,-0.902997240024409,-0.502132255974694,-0.502132255974694,-0.449340256753407
"4040",109,49,-0.711359919657168,-0.971408433366054,-0.971408433366054,-0.724693476751746,-0.651955933653246,-0.651955933653246
"4041",109,56,-0.886845171964786,-1.04246713793186,-1.04246713793186,-0.801052263869575,-0.801052263869575,-0.770747901897304
"4042",109,63,-0.886837539285012,-1.05586351253614,-1.05586351253614,-0.719152888618546,-0.719152888618546,-0.704826891115671
"4043",109,70,-0.880704478570113,-1.07949467882821,-1.07949467882821,-0.753242915798258,-0.732613735013208,-0.713530802158404
"4044",109,77,-0.825326393616841,-0.981860627724234,-0.981860627724234,-0.816817968426217,-0.537722885832365,-0.537722885832365
"4045",109,84,-0.399154358781789,-0.620676843189832,-0.593995622441184,-0.296619431010041,-0.296619431010041,-0.29231149072232
"4046",109,91,-0.514524896732518,-0.529066890438758,-0.481862259977618,-0.290233049976746,-0.290233049976746,-0.263974370620107
"4047",109,98,-0.509906402794164,-0.688800805657938,-0.688800805657938,-0.422639877163838,-0.391737059441385,-0.390784937736161
"4048",109,105,-0.312235179232239,-0.461896334312702,-0.414661252059907,-0.372907233261765,-0.197705252158274,-0.197705252158274
"4049",109,112,-0.344061410282439,-0.800176340561207,-0.800176340561207,-0.262036450270294,-0.121851547475537,-0.121851547475537
"4050",109,119,-0.415909403041794,-0.629614505047051,-0.629614505047051,-0.455340572638422,-0.389419169545409,-0.22470592411513
"4051",109,126,-0.502470847230425,-0.445086197502198,-0.434545924104398,-0.199227874810802,-0.199227874810802,-0.188153626612491
"4052",109,133,-0.233671276686671,-0.580857051007343,-0.580857051007343,-0.243997779901377,-0.149522324956792,-0.149522324956792
"4053",109,140,-0.578063427871615,-0.760689455670028,-0.760689455670028,-0.503163899222224,-0.34053652485522,-0.34053652485522
"4054",109,147,-0.639725816263023,-0.641989563507879,-0.641989563507879,-0.435591114998726,-0.347310444757434,-0.347310444757434
"4055",109,154,-0.620881529265621,-0.799354977516296,-0.799354977516296,-0.407690688741449,-0.364262556131355,-0.364262556131355
"4056",109,161,-0.409528821079388,-0.787600702249264,-0.787600702249264,-0.428508037939888,-0.428508037939888,-0.349860911711378
