0,37.06505711,386.5759046,1602.389473,6640.085541,37193.99773,106174.9911
519917.3261,1658108.447,2781648.447,5002527.801,3018927.829,5615266.988,3338712.267
2508377.611,3545213.719,3944774.573,7832117.645,4760195.821,5061616.881,3411228.543
5540086.148,4937538.97,4606060.051,5563192.641,4286879.95,5069423.188,3408086.872
4727832.482,4608793.079,4581016.137,2613579.944,4433372.448,3241309.437,4502292.587
4251879.353,2910069.453,3575199.524,4987621.445,5933225.694,3810957.01,2914113.377
5306170.368,5414668.933,5045433.792,5368557.681,3944200.315,2957882.243,4516349.857
3016570.739,5806562.971,5039530.933,3492265.209,4227002.928,4162061.047,3743373.441
4207304.897,3448123.568,5486223.285,3712309.574,5444246.244,3825620.319,3885394.344
4729396.374,3597803.269,5254293.644,3969233.06,3737675.59,5676885.547,3867818.016
5065753.943,3696963.851,4532690.871,2559657.095,4597083.841,4229370.018,5381664.471
7402562.155,3957118.613,4529427.501,5066908.718,4360031.148,4167584.07,5682315.595
3788602.705,4788179.939,2567602.939,3240572.481,4240708.426,5062652.467,4507214.993
4978975.156,2955136.342,4437992.253,4824330.903,2665957.766,4911518.792,7983273.685
3134958.036,4436182.152,3022619.145,3920646.688,2911393.799,3573764.422,3529627.824
3563165.305,3328829.918,3820805.814,5154419.196,3364088.579,5755355.692,4213324.665
5743534.942,3420950.219,6158155.519,7324006.749,4899418.43,3976117.612,4349968.284
4951055.948,3876414.685,3371651.948,3752714.261,4150476.648,3298417.941,4072027.725
3851793.293,4125183.067,3084674.408,3739841.545,4287461.503,4827663.275,2983438.797
3460995.057,3847800.858,2473566.382,4833157.054,4948313.48,4553787.172,2956915.933
2805841.396,4946403.584,4283537.705,5708126.319,4986311.176,3390669.961,3730010.708
4107102.345,4444318.464,3413447.194,6025159.343,5079180.321,3192423.017,5592016.197
3889813.228,4324971.587,7742037.076,5155549.014,4070535.156,3011159.821,5080867.653
3754036.931,3553191.818,4553518.188,3259438.358,4259358.304,3980216.042,3590662.341
2972685.334,3813749.687,3345996.777,3805256.456,5320502.32,4972314.682,2679784.646
4513840.859,4862114.889,3110356.216,4481824.428,4928743.662,4401972.804,4375559.538
4135014.449,5761410.006,4409396.875,4046587.164,3850776.501,4407558.586,5102668.209
2975753.255,4245426.305,4333879.517,2644324.605,2775395.96,5079761.653,2350332.541
4342467.572,3582529.383,4719024.309,8795969.167,3591792.625,4166867.406,3798668.523
4765908.41,4416546.621,4413703.606,2884335.416,4557290.964,2453677.848,4547300.047
4366056.015,4526693.408,3935970.595,3167016.208,3501133.821,5032057.674,2982987.821
3946510.081,3526779.371,2971361.222,4114485.571,2937925.763,5337792.025,5946720.958
3456362.212,2830412.213,6333242.77,4735511.276,6059583.413,4527300.723,4631609.47
6069909.409,4556359.506,3269997.444,3948166.905,3430731.117,2434603.281,3538555.334
4436352.779,5439772.415,4320856.168,5569973.67,5598846.803,4168817.77,3604789.578
5580993.256,3860417.557,4393353.208,2830097.684,3570275.514,2458363.831,2827797.733
4236836.102,3572002.676,3965302.391,7604744.09,3610274.01,3865608.712,6092790.755
