"","np","time","value","q025","q25","q50","q75","q975"
"1",0,7,1.24800412727014,1.23563110532421,1.23563110532421,1.24181761629718,1.2914292764448,1.30590432616968
"2",0,14,1.33993128700474,1.33993128700474,1.40502279737997,1.40893623641562,1.41284967545126,1.41284967545126
"3",0,21,1.64876480552532,1.58439694126196,1.6004889073278,1.67890119427271,1.70903758302009,1.70903758302009
"4",0,28,1.52158869331488,1.52158869331488,1.60529425000721,1.60724474577305,1.60919524153888,1.60919524153888
"5",0,35,1.49774946597608,1.44173131972208,1.44173131972208,1.46974039284908,1.64405110588589,1.69281831918916
"6",0,42,1.58395210904791,1.49442351113199,1.51680566061097,1.60560028252065,1.62724845599339,1.62724845599339
"7",0,49,1.68295223805105,1.66154083411971,1.66689368510255,1.72128144459133,1.75961065113161,1.75961065113161
"8",0,56,1.77468372990309,1.63803493340565,1.63803493340565,1.70635933165437,1.84515692972918,1.86864799633787
"9",0,63,2.1122778437208,2.1122778437208,2.19473887317559,2.19473887317559,2.27710214395601,2.30455656754949
"10",0,70,2.52641053822276,2.52641053822276,2.617326651309,2.70172336848917,2.78612008566934,2.78612008566934
"11",0,77,2.20746207639255,2.11947338598837,2.11947338598837,2.16346773119046,2.2406059199112,2.25165386775075
"12",0,84,2.21524619303525,2.21524619303525,2.30610598519386,2.38893626456243,2.47176654393101,2.47176654393101
"13",0,91,2.69588977027224,2.69588977027224,2.93619026595083,2.93619026595083,2.94554488058018,2.94866308545663
"14",0,98,2.84472166838483,2.84472166838483,3.80272636562778,3.80272636562778,3.83974882394483,3.85208964338384
"15",0,105,2.85766528949438,2.85766528949438,3.14472049008345,3.14472049008345,3.29552929400052,3.34579889530621
"16",0,112,3.53643564494653,3.53643564494653,4.08985002542129,4.08985002542129,4.49077713650773,4.62441950686988
"17",0,119,3.39758180846025,3.39758180846025,4.17037290271669,4.17037290271669,4.70958564766896,4.88932322931971
"18",0,126,3.33103859049145,3.33103859049145,4.39609787727059,4.39609787727059,4.76340285460965,4.885837847056
"19",0,133,2.84627660666802,2.84627660666802,3.67501882885374,3.67501882885374,4.07166604971056,4.20388178999617
"20",0,140,2.77799904291982,2.77799904291982,3.08531031538214,3.24084612584221,3.39638193630229,3.39638193630229
"21",0,147,2.37137486485568,2.37137486485568,2.39777356850404,2.39777356850404,2.75099897812622,2.86874078133362
"22",0,154,1.57618082555307,1.57618082555307,1.74948021058809,1.74948021058809,2.08985535428009,2.20331373551076
"23",0,161,1.36769902314979,1.36769902314979,2.00127189434908,2.03952252100212,2.07777314765515,2.07777314765515
"24",0,168,1.7255998422481,1.7255998422481,2.15634606572754,2.15634606572754,2.27748350842014,2.31786265598434
"25",0,175,2.15678387735659,2.14412910755738,2.14412910755738,2.15045649245698,2.49726497830224,2.61075867861745
"26",0,182,2.3082803047064,2.3082803047064,2.99399828039539,3.16077651571674,3.32755475103809,3.32755475103809
"27",0,189,2.34638985471497,2.34638985471497,2.90219537613138,2.90219537613138,3.19863900960863,3.29745355410105
"28",0,196,2.35494570626661,2.35494570626661,3.02040565360623,3.02040565360623,3.0409024505557,3.04773471620552
"29",0,203,2.57345629052283,2.57345629052283,3.08015075534394,3.08015075534394,3.32170668698025,3.40222533085902
"30",0,210,3.1110496415188,3.1110496415188,3.59195983120952,3.59195983120952,3.85037922447152,3.93651902222552
"31",0,217,3.13798213089359,3.13798213089359,4.12874759168087,4.12874759168087,4.53400416927832,4.66908969514414
"32",0,224,2.63391519860047,2.63391519860047,3.47785088834997,3.47785088834997,3.65464564596131,3.71357723183176
"33",0,231,2.30329043530511,2.30329043530511,2.86678668634332,2.86678668634332,3.37491345005368,3.54428903795714
"34",0,238,2.31724532181429,2.31724532181429,2.67981146527888,2.67981146527888,2.850700910542,2.90766405896305
"35",0,245,2.29799533835838,2.29799533835838,3.00745655361124,3.00745655361124,3.28450179269751,3.37685020572627
"36",0,252,2.40597005553754,2.40597005553754,2.64562965791816,2.64562965791816,2.98396557258252,3.09674421080397
"37",0,259,2.19687876762364,2.19687876762364,3.10445670563064,3.10445670563064,3.33376401587989,3.41019978596297
"38",0,266,2.66835055455568,2.66835055455568,3.24071815839507,3.33632108026973,3.43192400214439,3.43192400214439
"39",0,273,2.4843400717058,2.4843400717058,2.95423165460046,2.95423165460046,3.24201113767005,3.33793763202658
"40",0,280,2.23677917319616,2.23677917319616,2.86429472127393,2.86429472127393,2.96933899932371,3.00435375867364
"41",0,287,2.40943338673727,2.40943338673727,2.78556382111908,2.78556382111908,3.16146161323774,3.28676087727729
"42",0,294,2.72076773727526,2.72076773727526,3.15367296990427,3.15367296990427,3.77326889330217,3.97980086776814
"43",0,301,3.03540725610722,3.03540725610722,3.2852413882075,3.2852413882075,4.04920014873764,4.30385306891436
"44",0,308,3.46811912687391,3.46811912687391,4.4014816511782,4.51562414746831,4.62976664375842,4.62976664375842
"45",0,315,3.93884447059606,3.93884447059606,4.90997113313981,4.90997113313981,5.28745704741072,5.41328568550103
"46",0,322,4.30113932825178,4.30113932825178,4.81292055029656,4.81292055029656,5.02489374979348,5.09555148295912
"47",0,329,3.86592409473512,3.86592409473512,4.85648996489041,4.85648996489041,5.2371994866382,5.36410266055413
"48",0,336,4.20736265755283,4.20736265755283,4.835747016256,4.835747016256,5.42208174889393,5.61752665977324
"49",0,343,3.8179133759426,3.8179133759426,4.35494891707105,4.35494891707105,5.27954898777241,5.58774901133953
"50",0,350,4.031394510787,4.031394510787,4.39161843661683,4.39161843661683,4.81349037946381,4.95411436041281
"51",0,357,4.24122184392642,4.24122184392642,5.33397226824539,5.33397226824539,5.73293142536605,5.86591781107294
"52",0,364,5.25722895119142,4.98269534589107,5.05132874721615,6.00166914766135,6.74610934413128,6.74610934413128
"53",1,7,1.24800412727014,1.23563110532421,1.23563110532421,1.24181761629718,1.2914292764448,1.30590432616968
"54",1,14,1.33993128700474,1.33993128700474,1.40502279737997,1.40893623641562,1.41284967545126,1.41284967545126
"55",1,21,1.64876480552532,1.58439694126196,1.6004889073278,1.67890119427271,1.70903758302009,1.70903758302009
"56",1,28,1.52158869331488,1.52158869331488,1.60529425000721,1.60724474577305,1.60919524153888,1.60919524153888
"57",1,35,1.49774946597608,1.44173131972208,1.44173131972208,1.46974039284908,1.64405110588589,1.69281831918916
"58",1,42,1.58395210904791,1.49442351113199,1.51680566061097,1.60560028252065,1.62724845599339,1.62724845599339
"59",1,49,1.68295223805105,1.66154083411971,1.66689368510255,1.72128144459133,1.75961065113161,1.75961065113161
"60",1,56,1.77468372990309,1.63803493340565,1.63803493340565,1.70635933165437,1.84515692972918,1.86864799633787
"61",1,63,2.1122778437208,2.1122778437208,2.19473887317559,2.19473887317559,2.27710214395601,2.30455656754949
"62",1,70,2.52641053822276,2.52641053822276,2.617326651309,2.70172336848917,2.78612008566934,2.78612008566934
"63",1,77,2.20746207639255,2.11947338598837,2.11947338598837,2.16346773119046,2.2406059199112,2.25165386775075
"64",1,84,2.21524619303525,2.21524619303525,2.30610598519386,2.38893626456243,2.47176654393101,2.47176654393101
"65",1,91,2.69588977027224,2.69588977027224,2.93619026595083,2.93619026595083,2.94554488058018,2.94866308545663
"66",1,98,2.84472166838483,2.84472166838483,3.80272636562778,3.80272636562778,3.83974882394483,3.85208964338384
