"","np","time","value","q025","q25","q50","q75","q975","Y"
"139",3,196,8648,8228.975,8376.75,8445.5,8523.25,8665.125,8435
"140",3,203,4607,4459.975,4592,4650,4730,4862.075,4631
"141",3,210,3489,3198.95,3315,3368,3423,3520.025,3357
"142",3,217,4125,3994,4114,4169,4226,4341,4182
"143",3,224,2426,2360.925,2459,2507,2556,2646,2487
"144",3,231,1589,1541,1615,1650,1689.25,1766,1663
"145",3,238,1113,1018,1064,1093,1121,1182,1092
"146",3,245,701,672.975,714,741,770,827,754
"147",3,252,396,347.975,379,397,418,455,391
"148",3,259,187,144,170,184,197,224.05,184
"149",4,7,627,487,526,545.5,566.25,609.025,550
"150",4,14,2058,1926,1996,2035,2082,2167,2043
"151",4,21,7762,7529.95,7661,7731,7803,7938.1,7745
"152",4,28,13616,13211,13397,13495,13601,13803.125,13518
"153",4,35,23795,23273.9,23525.75,23661.5,23790.75,24083.025,23640
"154",4,42,77108,76497.95,76950,77200,77436.25,78013.675,77227
"155",4,49,69740,69341.975,69807,70078.5,70332.5,70790.375,70135
"156",4,56,40435,39968,40309,40475.5,40669,41052,40480
"157",4,63,24649,24581.975,24866.75,24996,25130,25371.025,24998
"158",4,70,11757,11570.9,11733,11835,11937.25,12141.05,11829
"159",4,77,6467,6108.975,6294,6387,6466,6604.175,6410
"160",4,84,4140,3950.95,4048.75,4102,4159,4278.025,4120
"161",4,91,6164,5841,5998,6093.5,6180,6310.025,6084
"162",4,98,7983,7797,7966,8061,8155.25,8319,8018
"163",4,105,9690,9571,9729,9808.5,9904.25,10063,9843
"164",4,112,14033,13753.975,13959,14061,14149,14340.025,14031
"165",4,119,24456,23848.9,24113,24254,24404,24680.025,24280
"166",4,126,30490,30181.95,30483.5,30657.5,30828.25,31176.025,30690
"167",4,133,50890,49643.95,50065,50250,50435.25,50789.325,50210
"168",4,140,73558,73321.925,73809.75,74036.5,74269,74752.325,73974
"169",4,147,67206,66121.7,66648.75,66916,67148,67552.1,66816
"170",4,154,52600,51973.9,52373,52583,52782,53153,52544
"171",4,161,48076,48167,48520.5,48720.5,48902,49260.125,48688
"172",4,168,38380,37641.875,37953,38168.5,38365,38665.2,38163
"173",4,175,22175,22014.975,22323,22451,22587.25,22810.125,22468
"174",4,182,14648,14363.875,14550,14666,14784.25,15013.075,14737
"175",4,189,11563,11449.975,11633,11740,11836.25,12007.025,11726
"176",4,196,8522,8228.975,8376.75,8445.5,8523.25,8665.125,8435
"177",4,203,4619,4459.975,4592,4650,4730,4862.075,4631
"178",4,210,3543,3198.95,3315,3368,3423,3520.025,3357
"179",4,217,4080,3994,4114,4169,4226,4341,4182
"180",4,224,2491,2360.925,2459,2507,2556,2646,2487
"181",4,231,1613,1541,1615,1650,1689.25,1766,1663
"182",4,238,1101,1018,1064,1093,1121,1182,1092
"183",4,245,686,672.975,714,741,770,827,754
"184",4,252,362,347.975,379,397,418,455,391
"185",4,259,180,144,170,184,197,224.05,184
"186",5,7,551,487,526,545.5,566.25,609.025,550
"187",5,14,2029,1926,1996,2035,2082,2167,2043
"188",5,21,7667,7529.95,7661,7731,7803,7938.1,7745
"189",5,28,13507,13211,13397,13495,13601,13803.125,13518
"190",5,35,23864,23273.9,23525.75,23661.5,23790.75,24083.025,23640
"191",5,42,76913,76497.95,76950,77200,77436.25,78013.675,77227
"192",5,49,70604,69341.975,69807,70078.5,70332.5,70790.375,70135
"193",5,56,40392,39968,40309,40475.5,40669,41052,40480
"194",5,63,24881,24581.975,24866.75,24996,25130,25371.025,24998
"195",5,70,11660,11570.9,11733,11835,11937.25,12141.05,11829
"196",5,77,6427,6108.975,6294,6387,6466,6604.175,6410
"197",5,84,4074,3950.95,4048.75,4102,4159,4278.025,4120
"198",5,91,6215,5841,5998,6093.5,6180,6310.025,6084
"199",5,98,8144,7797,7966,8061,8155.25,8319,8018
"200",5,105,9680,9571,9729,9808.5,9904.25,10063,9843
"201",5,112,14292,13753.975,13959,14061,14149,14340.025,14031
"202",5,119,24159,23848.9,24113,24254,24404,24680.025,24280
"203",5,126,29998,30181.95,30483.5,30657.5,30828.25,31176.025,30690
"204",5,133,50444,49643.95,50065,50250,50435.25,50789.325,50210
"205",5,140,73898,73321.925,73809.75,74036.5,74269,74752.325,73974
"206",5,147,66967,66121.7,66648.75,66916,67148,67552.1,66816
"207",5,154,52849,51973.9,52373,52583,52782,53153,52544
"208",5,161,48820,48167,48520.5,48720.5,48902,49260.125,48688
"209",5,168,38334,37641.875,37953,38168.5,38365,38665.2,38163
"210",5,175,22090,22014.975,22323,22451,22587.25,22810.125,22468
"211",5,182,14287,14363.875,14550,14666,14784.25,15013.075,14737
"212",5,189,11496,11449.975,11633,11740,11836.25,12007.025,11726
"213",5,196,8631,8228.975,8376.75,8445.5,8523.25,8665.125,8435
"214",5,203,4628,4459.975,4592,4650,4730,4862.075,4631
"215",5,210,3435,3198.95,3315,3368,3423,3520.025,3357
"216",5,217,4128,3994,4114,4169,4226,4341,4182
"217",5,224,2455,2360.925,2459,2507,2556,2646,2487
"218",5,231,1516,1541,1615,1650,1689.25,1766,1663
"219",5,238,1080,1018,1064,1093,1121,1182,1092
"220",5,245,720,672.975,714,741,770,827,754
"221",5,252,379,347.975,379,397,418,455,391
"222",5,259,181,144,170,184,197,224.05,184
"223",6,7,609,487,526,545.5,566.25,609.025,550
"224",6,14,2110,1926,1996,2035,2082,2167,2043
"225",6,21,7685,7529.95,7661,7731,7803,7938.1,7745
"226",6,28,13696,13211,13397,13495,13601,13803.125,13518
"227",6,35,23398,23273.9,23525.75,23661.5,23790.75,24083.025,23640
"228",6,42,77102,76497.95,76950,77200,77436.25,78013.675,77227
"229",6,49,69995,69341.975,69807,70078.5,70332.5,70790.375,70135
"230",6,56,40627,39968,40309,40475.5,40669,41052,40480
"231",6,63,24576,24581.975,24866.75,24996,25130,25371.025,24998
"232",6,70,11923,11570.9,11733,11835,11937.25,12141.05,11829
"233",6,77,6397,6108.975,6294,6387,6466,6604.175,6410
"234",6,84,4176,3950.95,4048.75,4102,4159,4278.025,4120
"235",6,91,6036,5841,5998,6093.5,6180,6310.025,6084
"236",6,98,7975,7797,7966,8061,8155.25,8319,8018
"237",6,105,9734,9571,9729,9808.5,9904.25,10063,9843
"238",6,112,14053,13753.975,13959,14061,14149,14340.025,14031
"239",6,119,24397,23848.9,24113,24254,24404,24680.025,24280
"240",6,126,30398,30181.95,30483.5,30657.5,30828.25,31176.025,30690
"241",6,133,50241,49643.95,50065,50250,50435.25,50789.325,50210
"242",6,140,73557,73321.925,73809.75,74036.5,74269,74752.325,73974
"243",6,147,67068,66121.7,66648.75,66916,67148,67552.1,66816
"244",6,154,52437,51973.9,52373,52583,52782,53153,52544
"245",6,161,48447,48167,48520.5,48720.5,48902,49260.125,48688
"246",6,168,38374,37641.875,37953,38168.5,38365,38665.2,38163
"247",6,175,22607,22014.975,22323,22451,22587.25,22810.125,22468
"248",6,182,14425,14363.875,14550,14666,14784.25,15013.075,14737
"249",6,189,11575,11449.975,11633,11740,11836.25,12007.025,11726
"250",6,196,8486,8228.975,8376.75,8445.5,8523.25,8665.125,8435
"251",6,203,4592,4459.975,4592,4650,4730,4862.075,4631
"252",6,210,3390,3198.95,3315,3368,3423,3520.025,3357
"253",6,217,4192,3994,4114,4169,4226,4341,4182
"254",6,224,2470,2360.925,2459,2507,2556,2646,2487
"255",6,231,1647,1541,1615,1650,1689.25,1766,1663
"256",6,238,1028,1018,1064,1093,1121,1182,1092
"257",6,245,679,672.975,714,741,770,827,754
"258",6,252,389,347.975,379,397,418,455,391
"259",6,259,189,144,170,184,197,224.05,184
"260",7,7,635,487,526,545.5,566.25,609.025,550
"261",7,14,2053,1926,1996,2035,2082,2167,2043
"262",7,21,7882,7529.95,7661,7731,7803,7938.1,7745
"263",7,28,13555,13211,13397,13495,13601,13803.125,13518
"264",7,35,23678,23273.9,23525.75,23661.5,23790.75,24083.025,23640
"265",7,42,77087,76497.95,76950,77200,77436.25,78013.675,77227
"266",7,49,70128,69341.975,69807,70078.5,70332.5,70790.375,70135
"267",7,56,40064,39968,40309,40475.5,40669,41052,40480
"268",7,63,24946,24581.975,24866.75,24996,25130,25371.025,24998
"269",7,70,11982,11570.9,11733,11835,11937.25,12141.05,11829
"270",7,77,6604,6108.975,6294,6387,6466,6604.175,6410
"271",7,84,4135,3950.95,4048.75,4102,4159,4278.025,4120
"272",7,91,6126,5841,5998,6093.5,6180,6310.025,6084
"273",7,98,8075,7797,7966,8061,8155.25,8319,8018
"274",7,105,9800,9571,9729,9808.5,9904.25,10063,9843
"275",7,112,14013,13753.975,13959,14061,14149,14340.025,14031
"276",7,119,24166,23848.9,24113,24254,24404,24680.025,24280
"277",7,126,30314,30181.95,30483.5,30657.5,30828.25,31176.025,30690
"278",7,133,50435,49643.95,50065,50250,50435.25,50789.325,50210
"279",7,140,73727,73321.925,73809.75,74036.5,74269,74752.325,73974
"280",7,147,66719,66121.7,66648.75,66916,67148,67552.1,66816
"281",7,154,52869,51973.9,52373,52583,52782,53153,52544
"282",7,161,48399,48167,48520.5,48720.5,48902,49260.125,48688
"283",7,168,38133,37641.875,37953,38168.5,38365,38665.2,38163
"284",7,175,22138,22014.975,22323,22451,22587.25,22810.125,22468
"285",7,182,14521,14363.875,14550,14666,14784.25,15013.075,14737
"286",7,189,11511,11449.975,11633,11740,11836.25,12007.025,11726
"287",7,196,8503,8228.975,8376.75,8445.5,8523.25,8665.125,8435
"288",7,203,4551,4459.975,4592,4650,4730,4862.075,4631
"289",7,210,3334,3198.95,3315,3368,3423,3520.025,3357
"290",7,217,4088,3994,4114,4169,4226,4341,4182
"291",7,224,2469,2360.925,2459,2507,2556,2646,2487
"292",7,231,1609,1541,1615,1650,1689.25,1766,1663
"293",7,238,1110,1018,1064,1093,1121,1182,1092
"294",7,245,748,672.975,714,741,770,827,754
"295",7,252,334,347.975,379,397,418,455,391
"296",7,259,182,144,170,184,197,224.05,184
"297",8,7,549,487,526,545.5,566.25,609.025,550
"298",8,14,2038,1926,1996,2035,2082,2167,2043
"299",8,21,7672,7529.95,7661,7731,7803,7938.1,7745
"300",8,28,13801,13211,13397,13495,13601,13803.125,13518
"301",8,35,23642,23273.9,23525.75,23661.5,23790.75,24083.025,23640
"302",8,42,76728,76497.95,76950,77200,77436.25,78013.675,77227
"303",8,49,70208,69341.975,69807,70078.5,70332.5,70790.375,70135
"304",8,56,40587,39968,40309,40475.5,40669,41052,40480
"305",8,63,24886,24581.975,24866.75,24996,25130,25371.025,24998
"306",8,70,11730,11570.9,11733,11835,11937.25,12141.05,11829
"307",8,77,6393,6108.975,6294,6387,6466,6604.175,6410
"308",8,84,4104,3950.95,4048.75,4102,4159,4278.025,4120
"309",8,91,6089,5841,5998,6093.5,6180,6310.025,6084
"310",8,98,8153,7797,7966,8061,8155.25,8319,8018
"311",8,105,9693,9571,9729,9808.5,9904.25,10063,9843
"312",8,112,13825,13753.975,13959,14061,14149,14340.025,14031
"313",8,119,24244,23848.9,24113,24254,24404,24680.025,24280
"314",8,126,30425,30181.95,30483.5,30657.5,30828.25,31176.025,30690
"315",8,133,50514,49643.95,50065,50250,50435.25,50789.325,50210
"316",8,140,73747,73321.925,73809.75,74036.5,74269,74752.325,73974
"317",8,147,66588,66121.7,66648.75,66916,67148,67552.1,66816
"318",8,154,52624,51973.9,52373,52583,52782,53153,52544
"319",8,161,48065,48167,48520.5,48720.5,48902,49260.125,48688
"320",8,168,38485,37641.875,37953,38168.5,38365,38665.2,38163
"321",8,175,22059,22014.975,22323,22451,22587.25,22810.125,22468
"322",8,182,14529,14363.875,14550,14666,14784.25,15013.075,14737
"323",8,189,11522,11449.975,11633,11740,11836.25,12007.025,11726
"324",8,196,8683,8228.975,8376.75,8445.5,8523.25,8665.125,8435
"325",8,203,4553,4459.975,4592,4650,4730,4862.075,4631
"326",8,210,3504,3198.95,3315,3368,3423,3520.025,3357
"327",8,217,4166,3994,4114,4169,4226,4341,4182
"328",8,224,2520,2360.925,2459,2507,2556,2646,2487
"329",8,231,1584,1541,1615,1650,1689.25,1766,1663
"330",8,238,1115,1018,1064,1093,1121,1182,1092
"331",8,245,695,672.975,714,741,770,827,754
"332",8,252,359,347.975,379,397,418,455,391
"333",8,259,196,144,170,184,197,224.05,184
"334",9,7,569,487,526,545.5,566.25,609.025,550
"335",9,14,2096,1926,1996,2035,2082,2167,2043
"336",9,21,7612,7529.95,7661,7731,7803,7938.1,7745
"337",9,28,13663,13211,13397,13495,13601,13803.125,13518
"338",9,35,23825,23273.9,23525.75,23661.5,23790.75,24083.025,23640
"339",9,42,76893,76497.95,76950,77200,77436.25,78013.675,77227
"340",9,49,70119,69341.975,69807,70078.5,70332.5,70790.375,70135
"341",9,56,40059,39968,40309,40475.5,40669,41052,40480
"342",9,63,25073,24581.975,24866.75,24996,25130,25371.025,24998
"343",9,70,11869,11570.9,11733,11835,11937.25,12141.05,11829
"344",9,77,6421,6108.975,6294,6387,6466,6604.175,6410
"345",9,84,4087,3950.95,4048.75,4102,4159,4278.025,4120
"346",9,91,6093,5841,5998,6093.5,6180,6310.025,6084
"347",9,98,8262,7797,7966,8061,8155.25,8319,8018
"348",9,105,9847,9571,9729,9808.5,9904.25,10063,9843
"349",9,112,13948,13753.975,13959,14061,14149,14340.025,14031
"350",9,119,24329,23848.9,24113,24254,24404,24680.025,24280
"351",9,126,30183,30181.95,30483.5,30657.5,30828.25,31176.025,30690
"352",9,133,50392,49643.95,50065,50250,50435.25,50789.325,50210
"353",9,140,73513,73321.925,73809.75,74036.5,74269,74752.325,73974
"354",9,147,66244,66121.7,66648.75,66916,67148,67552.1,66816
"355",9,154,52614,51973.9,52373,52583,52782,53153,52544
"356",9,161,48696,48167,48520.5,48720.5,48902,49260.125,48688
"357",9,168,37877,37641.875,37953,38168.5,38365,38665.2,38163
"358",9,175,22226,22014.975,22323,22451,22587.25,22810.125,22468
"359",9,182,14528,14363.875,14550,14666,14784.25,15013.075,14737
"360",9,189,11569,11449.975,11633,11740,11836.25,12007.025,11726
"361",9,196,8432,8228.975,8376.75,8445.5,8523.25,8665.125,8435
"362",9,203,4577,4459.975,4592,4650,4730,4862.075,4631
"363",9,210,3454,3198.95,3315,3368,3423,3520.025,3357
"364",9,217,3981,3994,4114,4169,4226,4341,4182
"365",9,224,2544,2360.925,2459,2507,2556,2646,2487
"366",9,231,1568,1541,1615,1650,1689.25,1766,1663
"367",9,238,1118,1018,1064,1093,1121,1182,1092
"368",9,245,755,672.975,714,741,770,827,754
"369",9,252,385,347.975,379,397,418,455,391
"370",9,259,180,144,170,184,197,224.05,184
"371",10,7,600,487,526,545.5,566.25,609.025,550
"372",10,14,2068,1926,1996,2035,2082,2167,2043
"373",10,21,7798,7529.95,7661,7731,7803,7938.1,7745
"374",10,28,13513,13211,13397,13495,13601,13803.125,13518
"375",10,35,23573,23273.9,23525.75,23661.5,23790.75,24083.025,23640
"376",10,42,76985,76497.95,76950,77200,77436.25,78013.675,77227
"377",10,49,70086,69341.975,69807,70078.5,70332.5,70790.375,70135
"378",10,56,40451,39968,40309,40475.5,40669,41052,40480
"379",10,63,24914,24581.975,24866.75,24996,25130,25371.025,24998
"380",10,70,11870,11570.9,11733,11835,11937.25,12141.05,11829
"381",10,77,6414,6108.975,6294,6387,6466,6604.175,6410
"382",10,84,4048,3950.95,4048.75,4102,4159,4278.025,4120
"383",10,91,6141,5841,5998,6093.5,6180,6310.025,6084
"384",10,98,8061,7797,7966,8061,8155.25,8319,8018
"385",10,105,9774,9571,9729,9808.5,9904.25,10063,9843
"386",10,112,14065,13753.975,13959,14061,14149,14340.025,14031
"387",10,119,24163,23848.9,24113,24254,24404,24680.025,24280
"388",10,126,30293,30181.95,30483.5,30657.5,30828.25,31176.025,30690
"389",10,133,50257,49643.95,50065,50250,50435.25,50789.325,50210
"390",10,140,73847,73321.925,73809.75,74036.5,74269,74752.325,73974
"391",10,147,66969,66121.7,66648.75,66916,67148,67552.1,66816
"392",10,154,52869,51973.9,52373,52583,52782,53153,52544
"393",10,161,48272,48167,48520.5,48720.5,48902,49260.125,48688
"394",10,168,38623,37641.875,37953,38168.5,38365,38665.2,38163
"395",10,175,22197,22014.975,22323,22451,22587.25,22810.125,22468
"396",10,182,14556,14363.875,14550,14666,14784.25,15013.075,14737
"397",10,189,11532,11449.975,11633,11740,11836.25,12007.025,11726
"398",10,196,8452,8228.975,8376.75,8445.5,8523.25,8665.125,8435
"399",10,203,4573,4459.975,4592,4650,4730,4862.075,4631
"400",10,210,3503,3198.95,3315,3368,3423,3520.025,3357
"401",10,217,4120,3994,4114,4169,4226,4341,4182
"402",10,224,2550,2360.925,2459,2507,2556,2646,2487
"403",10,231,1547,1541,1615,1650,1689.25,1766,1663
"404",10,238,1070,1018,1064,1093,1121,1182,1092
"405",10,245,720,672.975,714,741,770,827,754
"406",10,252,430,347.975,379,397,418,455,391
"407",10,259,215,144,170,184,197,224.05,184
"408",11,7,587,487,526,545.5,566.25,609.025,550
"409",11,14,2033,1926,1996,2035,2082,2167,2043
"410",11,21,7830,7529.95,7661,7731,7803,7938.1,7745
"411",11,28,13631,13211,13397,13495,13601,13803.125,13518
"412",11,35,23640,23273.9,23525.75,23661.5,23790.75,24083.025,23640
"413",11,42,77159,76497.95,76950,77200,77436.25,78013.675,77227
"414",11,49,70062,69341.975,69807,70078.5,70332.5,70790.375,70135
"415",11,56,40655,39968,40309,40475.5,40669,41052,40480
"416",11,63,24582,24581.975,24866.75,24996,25130,25371.025,24998
"417",11,70,12025,11570.9,11733,11835,11937.25,12141.05,11829
"418",11,77,6486,6108.975,6294,6387,6466,6604.175,6410
"419",11,84,4181,3950.95,4048.75,4102,4159,4278.025,4120
"420",11,91,6292,5841,5998,6093.5,6180,6310.025,6084
"421",11,98,8192,7797,7966,8061,8155.25,8319,8018
"422",11,105,9694,9571,9729,9808.5,9904.25,10063,9843
"423",11,112,13936,13753.975,13959,14061,14149,14340.025,14031
"424",11,119,24085,23848.9,24113,24254,24404,24680.025,24280
"425",11,126,30821,30181.95,30483.5,30657.5,30828.25,31176.025,30690
"426",11,133,50677,49643.95,50065,50250,50435.25,50789.325,50210
"427",11,140,73939,73321.925,73809.75,74036.5,74269,74752.325,73974
"428",11,147,66909,66121.7,66648.75,66916,67148,67552.1,66816
"429",11,154,52793,51973.9,52373,52583,52782,53153,52544
"430",11,161,48492,48167,48520.5,48720.5,48902,49260.125,48688
"431",11,168,38356,37641.875,37953,38168.5,38365,38665.2,38163
"432",11,175,22275,22014.975,22323,22451,22587.25,22810.125,22468
"433",11,182,14662,14363.875,14550,14666,14784.25,15013.075,14737
"434",11,189,11450,11449.975,11633,11740,11836.25,12007.025,11726
"435",11,196,8719,8228.975,8376.75,8445.5,8523.25,8665.125,8435
"436",11,203,4598,4459.975,4592,4650,4730,4862.075,4631
"437",11,210,3501,3198.95,3315,3368,3423,3520.025,3357
