"","e.time","e.value","y.time","y.value","S.time","S.value","E.time","E.value","I.time","I.value","R.time","R.value","x.time","x.value","clock"
"65",64,0.220819111229355,64,425,64,1683790.30958098,64,10546.6146480759,64,613278.238006481,64,49888764.8377644,64,-0.21552599005047,19025
"66",65,-1.14541737035088,65,355,65,1682035.58631136,65,9229.83607283661,65,545890.158151652,65,49959224.4194641,65,-0.222902752392912,19025
"67",66,0.314619822466494,66,316,66,1680482.71763563,66,8092.56832563698,66,485880.288886597,66,50021924.4251521,66,-0.220573110493852,19025
"68",67,0.0199993786444132,67,253,67,1679102.79169338,67,7111.13881714888,67,432447.355854921,67,50077718.7136345,67,-0.220354583247907,19025
"69",68,1.67446239898246,68,241,68,1677871.45316492,68,6265.08005586535,68,384875.860791113,68,50127367.6059881,68,-0.210691947795574,19025
"70",69,0.493064405260505,69,239,69,1676771.84790813,69,5532.13633341455,69,342527.63035387,69,50171548.3854046,69,-0.209552855883771,19025
"71",70,0.587269002263451,70,198,70,1675793.55016624,70,4891.23456543815,70,304831.938709789,70,50210863.2765585,70,-0.208080245127224,19025
"72",71,0.424156332245762,71,167,71,1674923.37405538,71,4329.02992897486,71,271279.506899731,71,50245848.0891159,71,-0.207809567070718,19025
"73",72,0.182831862164474,72,143,72,1674150.26168659,72,3833.95536907035,72,241416.196680998,72,50276979.5862633,72,-0.208971275539732,19025
"74",73,-0.150674019004963,73,150,73,1673464.38737833,73,3396.48114587145,73,214837.170481486,73,50304681.9609943,73,-0.211834127071167,19025
"75",74,0.937428950703076,74,122,74,1672854.27602519,74,3011.15987050952,74,191181.835317205,74,50329332.7287871,74,-0.20794080594001,19025
"76",75,-2.1968025099747,75,110,75,1672314.81766786,75,2668.09445956013,75,170129.145190123,75,50351267.9426824,75,-0.222719275657999,19025
"77",76,1.02376993324551,76,104,76,1671837.16254658,76,2364.04833586503,76,151392.546039274,76,50370786.2430783,76,-0.216357898854911,19025
"78",77,-0.766942563539078,77,72,77,1671412.20369307,77,2096.0297572502,77,134717.848300166,77,50388153.9182495,77,-0.221414367605588,19025
"79",78,0.576959265513437,78,69,78,1671034.584085,78,1859.18983995254,78,119878.412410581,78,50403607.8136644,78,-0.217850739250601,19025
"80",79,1.20334351588144,79,93,79,1670697.04593255,79,1651.35233417202,79,106672.726905911,79,50417358.8748273,79,-0.211342520890849,19025
"81",80,-0.514529760020966,80,55,80,1670396.53239376,80,1467.28223632941,80,94921.3356446033,80,50429594.8497253,80,-0.215861236487989,19025
"82",81,-0.507570423901987,81,43,81,1670130.32203211,81,1303.044040167,81,84464.0569309049,81,50440482.5769968,81,-0.21952096021454,19025
"83",82,2.09328092456188,82,38,82,1669892.52301689,82,1158.46117542841,82,75158.4460648868,82,50450170.5697428,82,-0.207608680718777,19025
"84",83,-1.10062818369419,83,40,83,1669680.6382339,83,1030.22808004528,83,66877.9755148179,83,50458791.1581712,83,-0.216163858857392,19025
"85",84,1.19516603264328,84,40,84,1669492.34886472,84,916.130408197922,84,59509.6366545579,84,50466461.8840725,84,-0.210008293309607,19025
"86",85,-1.40556607984078,85,37,85,1669325.1637248,85,814.393689620594,85,52953.0200641776,85,50473287.4225214,85,-0.219876464303622,19025
"87",86,0.772319062466515,86,32,86,1669176.83116938,86,723.756709291951,86,47118.5983031541,86,50479360.8138182,86,-0.215471766649649,19025
"88",87,-1.97213725107499,87,22,87,1669045.39874667,87,642.822633807014,87,41926.8535906514,87,50484764.9250289,87,-0.227597285332521,19025
"89",88,-0.0647326005573823,88,23,88,1668929.13243993,88,570.57155578452,88,37306.8864074089,88,50489573.4095969,88,-0.226591199442528,19025
"90",89,0.996641025469208,89,12,89,1668825.29800373,89,507.000282855613,89,33195.7947299498,89,50493851.9069835,89,-0.219683474352077,19025
"91",90,-0.194792413579936,90,15,90,1668732.66259022,90,450.812303757038,90,29537.6504228251,90,50497658.8746832,90,-0.220857440328563,19025
"92",91,1.56836252900547,91,13,91,1668649.90923206,91,401.199821472553,91,26282.5960110549,91,50501046.2949354,91,-0.211711839012774,19025
"93",92,-1.8788112432878,92,23,92,1668576.40160238,92,356.893139265039,92,23386.2702589494,92,50504060.4349994,92,-0.223983949330861,19025
"94",93,-0.109114808435234,93,10,93,1668511.39729498,93,317.167149571342,93,20809.0560483661,93,50506742.3795071,93,-0.223887254314911,19025
"95",94,-1.93180313711301,94,12,94,1668453.87025165,94,281.642483833787,94,18515.7726729516,94,50509128.7145916,94,-0.234256109141069,19025
"96",95,-1.72027300760896,95,12,95,1668403.15156869,95,249.787510716636,95,16475.0872552176,95,50511251.9736654,95,-0.241532886163761,19025
"97",96,0.947709827027309,96,10,96,1668357.99114422,96,221.70504576479,96,14659.1737226122,96,50513141.1300874,96,-0.232197191748968,19025
"98",97,1.05059409170424,97,7,97,1668317.46325134,97,197.160037169767,97,13043.3554781011,97,50514822.0212334,97,-0.22396400840625,19025
"99",98,2.2973007174878,98,4,98,1668280.99872213,98,175.700157295742,98,11605.6573758152,98,50516317.6437448,98,-0.210076862312686,19025
"100",99,-0.0874530244360784,99,6,99,1668248.3601737,99,156.686884503772,99,10326.4970006836,99,50517648.4559411,99,-0.212376910432645,19025
"101",100,0.946842325783276,100,8,100,1668219.28489837,100,139.708414445982,100,9188.38139471044,100,50518832.6252925,100,-0.208331240537354,19025
"102",101,-0.651291083478671,101,6,101,1668193.43282128,101,124.501726273727,101,8175.74981732934,101,50519886.3156351,101,-0.214179749428204,19025
"103",102,-0.258149633475888,102,5,102,1668170.52288748,102,110.841996183518,102,7274.73966977409,102,50520823.8954466,102,-0.216714542361805,19025
"104",103,0.746547225027649,103,5,103,1668150.12411573,103,98.685851147018,103,6473.03486089928,103,50521658.1551722,103,-0.213030730110896,19025
"105",104,0.800711409124743,104,2,104,1668131.90777065,104,87.9096575646135,104,5759.69646755019,104,50522400.4861042,104,-0.209704195773836,19025
"106",105,1.11544269435223,105,2,105,1668115.63214177,105,78.3521730594976,105,5124.99068643847,105,50523061.0249987,105,-0.205176552328199,19025
"107",106,-0.376819518076527,106,5,106,1668101.15026014,106,69.8099233086999,106,4560.2508900988,106,50523648.7889264,106,-0.210023578812999,19025
"108",107,-0.491471082747942,107,3,107,1668088.32382032,107,62.1334101993884,107,4057.75115942945,107,50524171.79161,107,-0.214649199640989,19025
"109",108,0.732532139738761,108,6,108,1668076.91806983,108,55.2942471552833,108,3610.62321254646,108,50524637.1644705,108,-0.211420105722859,19025
"110",109,0.480834659834114,109,1,109,1668066.74636271,109,49.2257828787849,109,3212.76824995769,109,50525051.2596044,109,-0.210219125320539,19025
"111",110,-0.539048737070399,110,1,110,1668057.71200621,110,43.8040759034526,110,2858.75619947054,110,50525419.7277184,110,-0.215082024621953,19025
"112",111,0.977218016507865,111,3,111,1668049.67334847,111,38.9806730031537,111,2543.75175069279,111,50525747.5942278,111,-0.210371883823616,19025
"113",112,-1.87350690530423,112,1,112,1668042.54909897,112,34.6605700410092,112,2263.45711317667,112,50526039.3332178,112,-0.222856479884131,19025
"114",113,0.581922702768325,113,1,113,1668036.23758241,113,30.8016988300973,113,2014.04013374,113,50526298.920585,113,-0.219002990966268,19025
"115",114,-0.0984145498201266,114,0,114,1668030.61375817,114,27.3847192823133,114,1792.10179600814,114,50526529.8997265,114,-0.219747849337469,19025
"116",115,-0.882813596618933,115,0,115,1668025.62508248,115,24.3366518838578,115,1594.61534224357,115,50526735.4229234,115,-0.224854024246973,19025
"117",116,-2.17245645659563,116,0,116,1668021.22426773,116,21.5992744381071,116,1418.88367507191,116,50526918.2927827,116,-0.236427108431907,19025
"118",117,0.214579919141046,117,1,117,1668017.32394256,117,19.1664715955156,117,1262.50704321315,117,50527081.0025426,117,-0.232219379762965,19025
"119",118,0.447993625760142,118,3,118,1668013.83881875,118,17.0283961259662,118,1123.35765269872,118,50527225.7751324,118,-0.227436403497698,19025
"120",119,0.0950389434381068,119,0,119,1668010.72795096,119,15.1410764139656,119,999.541705731347,119,50527354.5892669,119,-0.22554363721957,19025
"121",120,-0.00602096298338386,120,1,120,1668007.95620181,120,13.4677391568037,120,889.371370191957,120,50527469.2046888,120,-0.224573265358769,19025
"122",121,0.500935857898396,121,0,121,1668005.4841901,121,11.9851307139896,121,791.343796188095,121,50527571.1868829,121,-0.220872810944466,19025
"123",122,1.33530287524314,122,0,122,1668003.27170621,122,10.676748295097,122,704.12224849328,122,50527661.9292969,122,-0.213060369003798,19025
"124",123,1.90668247967426,123,0,123,1668001.28527951,123,9.52454902616237,123,626.517772849742,123,50527742.6723986,123,-0.203388809809432,19025
"125",124,-2.40616442334408,124,1,124,1667999.52382542,124,8.48655379269475,124,557.47049893555,124,50527814.5191218,124,-0.220192517050642,19025
"126",125,0.178179126925071,125,0,125,1667997.96855017,125,7.55012281523404,125,496.033233902526,125,50527878.448093,125,-0.219136260647187,19025
"127",126,-1.09826443964126,126,0,126,1667996.58852887,126,6.71366731769767,126,441.366413363019,126,50527935.3313904,126,-0.225588305426398,19025
"128",127,-0.212212081615419,127,0,127,1667995.36478654,127,5.96714532014481,127,392.723133412798,127,50527985.9449347,127,-0.225791766282507,19025
"129",128,-0.642528729719335,128,1,128,1667994.27763719,128,5.30312757511734,128,349.439678268365,128,50528030.9795569,128,-0.22842500914712,19025
"130",129,-1.04981786631098,129,0,129,1667993.31393779,129,4.71084089926773,129,310.925328760433,129,50528071.0498925,129,-0.23291559335695,19025
"131",130,-0.981015144987642,130,0,130,1667992.45998865,130,4.18291187081149,130,276.654348867879,130,50528106.7027506,130,-0.236197786096179,19025
"132",131,0.474510704914353,131,0,131,1667991.69940853,131,3.71629596634251,131,246.1593745279,131,50528138.4249209,131,-0.230541649877648,19025
"133",132,-0.41424181168044,132,0,132,1667991.02103154,132,3.30390441871325,132,219.025096031963,132,50528166.6499679,132,-0.231005302514997,19025
"134",133,-0.630097490986758,133,0,133,1667990.41813228,133,2.9370888684286,133,194.881348287996,133,50528191.7634305,133,-0.232622238544793,19025
"135",134,0.587862178381287,134,0,134,1667989.88063214,134,2.61240470098918,134,173.398650947073,134,50528214.1083122,134,-0.226964481648521,19025
"136",135,0.919129037178787,135,0,135,1667989.39944303,135,2.32628703028286,135,154.284198740407,135,50528233.9900712,135,-0.220433406919517,19025
"137",136,1.60887025414597,136,0,136,1667988.96780484,136,2.07423365193644,136,137.277403161142,136,50528251.6805583,136,-0.211132470823612,19025
"138",137,-0.307046443127315,137,0,137,1667988.58251872,137,1.84973768114252,137,122.146152647844,137,50528267.4215909,137,-0.214499925034712,19025
"139",138,-0.0298613222009557,138,0,138,1667988.24038895,138,1.64830743906643,138,108.68332442468,138,50528281.4279791,138,-0.215668085037241,19025
"140",139,-0.349628287056849,139,0,139,1667987.93652463,139,1.46793656895214,139,96.7047085862449,139,50528293.8908302,139,-0.218457464367266,19025
"141",140,0.493935431538401,140,1,140,1667987.66614671,140,1.30713409907616,140,86.0465156110053,140,50528304.9802035,140,-0.215905738187942,19025
"142",141,0.485874207277803,141,1,141,1667987.42498657,141,1.16428688989003,141,76.5632144118723,141,50528314.8475121,141,-0.213862767456639,19025
"143",142,1.43876745150655,142,0,142,1667987.20937242,142,1.03776831795414,142,68.1253525712073,142,50528323.6275066,142,-0.206727943519378,19025
"144",143,-0.328263122349924,143,1,143,1667987.01721471,143,0.92492617579037,143,60.6177553456812,143,50528331.4401037,143,-0.211015416897732,19025
"145",144,0.35868814752911,144,2,144,1667986.84652831,144,0.823877434044755,144,53.9377245820882,144,50528338.3918696,144,-0.210587962497133,19025
"146",145,-0.486749942676085,145,0,145,1667986.69494764,145,0.733458859397347,145,47.9939539089842,145,50528344.5776395,145,-0.215084215959242,19025
"147",146,0.0700774372519663,146,0,146,1667986.5603995,146,0.652635358666263,146,42.7051919062508,146,50528350.0817732,146,-0.215573593186407,19025
"148",147,0.549772230162127,147,0,147,1667986.44056357,147,0.580823828409366,147,37.9992381965771,147,50528354.9793744,147,-0.213224553258613,19025
"149",148,-0.429173926339251,148,0,148,1667986.33400624,148,0.516820088989833,148,33.8118826084986,148,50528359.337291,148,-0.216912839110551,19025
"150",149,-0.57751875350097,149,0,149,1667986.23955308,149,0.459558429258679,149,30.0859243463578,149,50528363.2149641,149,-0.220782898826159,19025
"151",150,-1.51601666174542,150,0,150,1667986.15604355,150,0.408222150502609,150,26.7704625178608,150,50528366.6652717,150,-0.229331101570968,19025
"152",151,-0.6865070266206,151,0,151,1667986.08215463,151,0.362380743092689,151,23.8202086868871,151,50528369.7352559,151,-0.231574868015866,19025
"153",152,0.207534007051879,152,0,152,1667986.01639109,152,0.321842692660059,152,21.1949480631717,152,50528372.4668181,152,-0.228287084938944,19025
"154",153,-1.39771717701253,153,0,153,1667985.95798699,153,0.285824289252958,153,18.8589224175063,153,50528374.8972662,153,-0.234796900393827,19025
"155",154,-3.0847602909297,154,0,154,1667985.90659629,154,0.253418003360416,154,16.7802314122704,154,50528377.0597542,154,-0.249797169196231,19025
"156",155,-0.159802809296051,155,0,155,1667985.86112818,155,0.224623464266464,155,14.9304799342511,155,50528378.9837684,155,-0.245311911744131,19025
"157",156,-0.470114058516503,156,0,156,1667985.82056092,156,0.199325918274965,156,13.2845063324918,156,50528380.6956068,156,-0.243418456443774,19025
"158",157,-0.515051962152069,157,0,157,1667985.78441956,157,0.176999419482486,157,11.8199070372221,157,50528382.2186739,157,-0.242125817665693,19025
"159",158,-0.0176563227464616,158,0,158,1667985.7521853,158,0.157296558783864,158,10.5167268515967,158,50528383.5737912,158,-0.238216319731387,19025
"160",159,-0.795568274631433,159,0,159,1667985.72347142,159,0.139841750330598,159,9.35720076434412,159,50528384.779486,159,-0.23947463986424,19025
"161",160,-1.2017690619556,160,0,160,1667985.69798574,160,0.124286746856763,160,8.32549584822753,160,50528385.8522316,160,-0.242833292498133,19025
"162",161,1.81630587997132,161,0,161,1667985.67518202,161,0.11060217154329,161,7.40752822948367,161,50528386.8066875,161,-0.228282905600839,19025
"163",162,0.655982869693144,162,0,162,1667985.65468896,162,0.0985917146761456,162,6.59079914274402,162,50528387.6559201,162,-0.223021250135203,19025
"164",163,1.23084555567774,163,0,163,1667985.63633192,163,0.087963066668304,163,5.86415988281948,163,50528388.4115451,163,-0.215418135156272,19025
"165",164,-0.521860264886028,164,0,164,1667985.61996303,164,0.078468186017138,164,5.21767763388374,164,50528389.0838911,164,-0.219240091362296,19025
"166",165,1.27203868972975,165,0,165,1667985.60536868,165,0.0699952248791225,165,4.64249866065747,165,50528389.6821374,165,-0.212086252838492,19025
"167",166,-0.442350219754381,166,0,166,1667985.59235898,166,0.0624264213326254,166,4.13075815083988,166,50528390.2144564,166,-0.216056405588944,19025
"168",167,0.13516936662737,167,0,167,1667985.58080266,167,0.0556371546524115,167,3.67544793065855,167,50528390.6881122,167,-0.21599643548657,19025
"169",168,-0.899516387704905,168,0,168,1667985.57054861,168,0.0495459393480081,168,3.27033711386936,168,50528391.1095683,168,-0.221878366320577,19025
"170",169,0.104109168878641,169,0,169,1667985.56144633,169,0.0440980020014572,169,2.90988184077433,169,50528391.4845738,169,-0.220941103162165,19025
"171",170,-0.401262574795667,170,0,170,1667985.55335202,170,0.0392424562720456,170,2.58915782663405,170,50528391.8182477,170,-0.223070630175133,19025
"172",171,-0.199843971151756,171,0,171,1667985.54615959,171,0.034912680289683,171,2.30378344635778,171,50528392.1151443,171,-0.223659569005173,19025
"173",172,0.738237183381525,172,0,172,1667985.53974586,172,0.0310741634905815,172,2.04986277584665,172,50528392.3793172,172,-0.21876447899384,19025
"174",173,-0.503309087824205,173,0,173,1667985.53403391,173,0.0276595549969761,173,1.82393159376925,173,50528392.6143749,173,-0.221873510269404,19025
"175",174,0.00444829165050244,174,0,174,1667985.52895825,174,0.0246131640229702,174,1.62290286312889,174,50528392.8235257,174,-0.2215084038805,19025
"176",175,-1.50559445846389,175,0,175,1667985.52446038,175,0.0218853336693165,175,1.44403023162916,175,50528393.009624,175,-0.22986535341566,19025
"177",176,0.74027550871253,176,0,176,1667985.520463,176,0.0194593939101042,176,1.2848689057045,176,50528393.1752087,176,-0.223833667812644,19025
"178",177,0.758259428726046,177,0,177,1667985.51688656,177,0.0173212872651611,177,1.14324993516455,177,50528393.3225422,177,-0.218792247616941,19025
"179",178,-0.0698038830797691,178,0,178,1667985.51369714,178,0.0154228017811364,178,1.01724224921058,178,50528393.4536378,178,-0.219411304869385,19025
"180",179,0.507028854250844,179,0,179,1667985.51085582,179,0.0137338711773616,179,0.905124874366368,179,50528393.5702854,179,-0.216611623544365,19025
"181",180,2.28538365447528,180,0,180,1667985.50830765,180,0.0122458878147368,180,0.805367931386815,180,50528393.6740785,180,-0.204125542209316,19025
"182",181,0.406290610212406,181,0,181,1667985.50602615,181,0.0109265090577593,181,0.716611340995029,181,50528393.766436,181,-0.204674136082574,19025
"183",182,1.00869344873746,182,0,182,1667985.50399284,182,0.00974741038439665,182,0.637641348678134,182,50528393.8486184,182,-0.2016701911024,19025
"184",183,0.518586993669018,183,0,183,1667985.50218063,183,0.00869397602887053,183,0.567378167173322,183,50528393.9217472,183,-0.202020156273934,19025
"185",184,-0.193769857731013,184,0,184,1667985.50057151,184,0.00774803266414306,184,0.504860572897478,184,50528393.9868199,184,-0.206390058979717,19025
"186",185,1.00741275323832,185,0,185,1667985.49914014,185,0.00690297606430189,185,0.449233346915151,185,50528394.0447235,185,-0.203082412918621,19025
"187",186,0.710542974207802,186,0,186,1667985.49786351,186,0.00615119540711608,186,0.399737012463782,186,50528394.0962483,186,-0.202076056233549,19025
"188",187,-1.22846063107197,187,0,187,1667985.49673272,187,0.00547516408014783,187,0.355695298343208,187,50528394.1420968,187,-0.212366885085801,19025
"189",188,0.380408348554971,188,0,188,1667985.49573126,188,0.00486935800293946,188,0.316505660489637,188,50528394.1828937,188,-0.211569947819777,19025
"190",189,1.50569258615979,189,0,189,1667985.49483659,189,0.00433414738100579,189,0.281633662062156,189,50528394.2191956,189,-0.204467110663809,19025
"191",190,-0.658263303042827,190,0,190,1667985.49404031,190,0.00385747139660578,190,0.250604166253041,190,50528394.251498,190,-0.211056029686795,19025
"192",191,0.718024635198013,191,0,191,1667985.49333318,191,0.00343201843308994,191,0.222993325853491,191,50528394.2802415,191,-0.208561423272421,19025
"193",192,0.576569532732782,192,0,192,1667985.49270279,192,0.00305454842499056,192,0.198424609529324,192,50528394.305818,192,-0.207329859287269,19025
"194",193,0.170375700799316,193,0,193,1667985.49214187,193,0.00271844357070828,193,0.176562922879405,193,50528394.3285768,193,-0.208649924795674,19025
