"","e.time","e.value","y.time","y.value","S.time","S.value","E.time","E.value","I.time","I.value","R.time","R.value","x.time","x.value","clock"
"31",30,-0.582368110391682,30,485760.292898534,30,5559100.05937939,30,12073224.4838168,30,14641140.8285193,30,19922914.6282846,30,-0.00447813556573286,20198
"32",31,2.48462306895782,31,352706.647869715,31,4399112.27396024,31,9830853.77867149,31,15045042.036029,31,22921371.9113393,31,-0.0293030329587447,20198
"33",32,-0.938519609963308,32,301840.102578326,32,3644546.01213607,32,7843809.94062366,32,15003506.0769226,32,25704517.9703177,32,-0.0692501190101371,20198
"34",33,-0.698845189789146,33,289661.896376412,33,3140033.62263996,33,6175938.13892458,33,14622399.5673921,33,28258008.6710434,33,-0.100582205103599,20198
"35",34,-0.699083320958525,34,193282.827574672,34,2790134.33984835,34,4822701.55979629,34,14000627.8888948,34,30582916.2114606,34,-0.126236144736527,20198
"36",35,-1.13038112722941,35,140830.504722861,35,2540101.3712095,35,3746370.96961384,35,13221320.3570228,35,32688587.3021539,35,-0.149712127589479,20198
"37",36,0.667917560334221,36,97893.0821667251,36,2355849.1656883,36,2901898.37166182,36,12350122.2128154,36,34588510.2498345,36,-0.158624445116523,20198
"38",37,-0.0227337636549199,37,88893.2060053324,37,2216558.30122493,37,2244903.14598451,37,11436826.2336934,37,36298092.3190972,37,-0.169880197286425,20198
"39",38,-0.55958527512358,38,70293.3290627765,38,2109640.92729299,38,1735973.59388802,38,10517614.7818282,38,37833150.6969908,38,-0.182172981906268,20198
"40",39,1.97252669459141,39,57689.2586378695,39,2025681.63718356,39,1343571.62096236,39,9617907.46841845,39,39209219.2734357,39,-0.17772289189321,20198
"41",40,0.987694730905535,40,41488.0112275662,40,1958519.80158492,40,1041741.02519905,40,8754910.72400447,40,40441208.4492116,40,-0.179724719919112,20198
"42",41,-0.676624287477041,41,29513.0764908601,41,1904572.92040576,41,809318.853670548,41,7939431.27552195,41,41543056.9504018,41,-0.190903896988813,20198
"43",42,1.04166145789683,42,26615.8086839406,42,1860713.50969164,42,630438.983330946,42,7177580.92719002,42,42527646.5797874,42,-0.190207079370942,20198
"44",43,-0.240020956932197,43,21130.1252159573,43,1824627.13395986,43,492739.914086658,43,6472172.24181109,43,43406840.7101424,43,-0.196983438256063,20198
"45",44,0.127103444700247,44,15880.955826489,44,1794736.89468379,44,386565.923496467,44,5823619.18940911,44,44191457.9924107,44,-0.20042702650686,20198
"46",45,-0.389424611084783,45,11245.255571364,45,1769770.55010537,45,304570.081944734,45,5230710.04570425,45,44891329.3222457,45,-0.206207246053403,20198
"47",46,-1.2799826529117,46,10153.7493729302,46,1748836.42583854,46,241048.65317385,46,4691146.93029137,46,45515347.9906963,46,-0.216044556241995,20198
"48",47,0.65012776493069,47,6743.10451111247,47,1731093.66187502,47,191787.690327699,47,4201960.86904958,47,46071537.7787477,47,-0.213034887238613,20198
"49",48,0.79942106629206,48,5822.78570711384,48,1715869.90675211,48,153543.099269799,48,3759830.30529237,48,46567136.6886857,48,-0.209714995855311,20198
"50",49,0.440189336652741,49,5240.30462715781,49,1702756.07499801,49,123718.073970785,49,3361258.29233272,49,47008647.5586985,49,-0.209056084985217,20198
"51",50,1.14192144693321,50,4102.38347318497,50,1691401.31228992,50,100363.259429816,50,3002716.42062167,50,47401899.0076586,50,-0.204494141805843,20198
"52",51,0.487131686246042,51,3403.63785361385,51,1681534.06270507,51,81978.7181688163,51,2680755.21789137,51,47752112.0012348,51,-0.204512522712311,20198
"53",52,0.554008938028842,52,2919.86912663179,52,1672947.56556362,52,67413.5456416622,52,2392064.6402023,52,48063954.2485924,52,-0.204144217665772,20198
"54",53,-1.14541737035088,53,2243.70602454344,53,1665488.88795451,53,55775.5723800434,53,2133519.51710419,53,48341596.0225613,53,-0.213584133629569,20198
"55",54,0.3863425265688,54,1805.06395018917,54,1658990.75036284,54,46428.6358605373,54,1902201.61713835,54,48588758.9966383,54,-0.212532531965153,20198
"56",55,1.67446239898246,55,1841.29893770236,55,1653265.99200845,55,38919.5560037235,55,1695423.7504877,55,48808770.7015001,55,-0.204287785826099,20198
"57",56,-1.32628689566541,56,1342.22633818034,56,1648241.87029255,56,32816.0064608636,56,1510720.23227688,56,49004601.8909697,56,-0.214738458538931,20198
"58",57,-1.29778508140933,57,1150.97823891457,57,1643861.80339312,57,27793.1583083278,57,1345829.06126962,57,49178895.977029,57,-0.223131378184742,20198
"59",58,0.424156332245762,58,768.89973922738,58,1640012.00467761,58,23660.2256415018,58,1198697.34771359,58,49334010.4219673,58,-0.220132408028942,20198
"60",59,-0.00627788345301513,59,797.835093170034,59,1636609.83740236,59,20248.6854160306,59,1067471.68287464,59,49472049.794307,59,-0.220144392772542,20198
"61",60,-1.02639475579141,60,682.608740672838,60,1633613.23357841,60,17401.526761733,60,950476.397271447,60,49594888.8423884,60,-0.22600172351579,20198
"62",61,-2.1968025099747,61,645.206597109369,61,1630986.73190468,61,14998.3095689101,61,846198.934698334,61,49704196.0238281,61,-0.237506322852082,20198
"63",62,-1.73528379976404,62,471.048043830192,62,1628684.0470725,62,12960.5853275385,62,753278.72080309,62,49801456.6467969,62,-0.24427998434981,20198
"64",63,-0.766942563539078,63,422.736623597083,63,1626652.28879755,63,11235.9594604798,63,670497.073447102,63,49887994.6782949,63,-0.244275066362331,20198
"65",64,1.56834663761321,64,416.898037540473,64,1624840.03598143,64,9784.96382666675,64,596764.216999728,64,49964990.7831922,64,-0.230884684749969,20198
"66",65,1.20334351588144,65,320.382059772733,65,1623215.29097397,65,8561.08048480745,65,531105.916036479,65,50033497.7125047,65,-0.222013826289126,20198
"67",66,-0.514529760020966,66,302.469351999278,66,1621769.39443043,66,7510.80594938828,66,472648.016679576,66,50094451.7829406,66,-0.224598173350953,20198
"68",67,-0.940775167046567,67,325.374678362817,67,1620490.73503758,67,6598.02147933207,67,420606.355631762,67,50148684.8878513,67,-0.22915738623046,20198
"69",68,-0.320101795496467,68,254.666815418906,68,1619358.27506066,68,5804.1618174384,68,374280.420784765,68,50196937.1423371,68,-0.229332332057604,20198
"70",69,0.750285175141582,69,214.952195765205,69,1618349.67676149,69,5116.58217949969,69,333046.008362459,69,50239867.7326966,69,-0.223339888833191,20198
"71",70,-1.40556607984078,70,206.005604646526,70,1617454.49668566,70,4515.38557838093,70,296346.569154388,70,50278063.5485816,70,-0.230791465236023,20198
"72",71,-0.499622164365978,71,178.690592276677,71,1616662.52067957,71,3986.64269612946,71,263684.650736447,71,50312046.1858879,71,-0.23169925192375,20198
"73",72,0.36880925079263,72,115.754714050876,72,1615957.62894244,72,3524.74357617985,72,234617.523076953,72,50342280.1044044,72,-0.227464459330929,20198
"74",73,-0.0547810536038291,73,137.262105516987,73,1615329.52468311,73,3120.50227708229,73,208751.07765466,73,50369178.8953851,73,-0.226425406272309,20198
"75",74,-0.306669926887261,74,122.174362423733,74,1614771.09375411,74,2764.62684131176,74,185733.84111842,74,50393110.4382862,74,-0.227018579027001,20198
"76",75,-0.169568919931818,75,119.230316389707,75,1614274.72736503,75,2450.73706048951,75,165252.566779222,75,50414401.9687952,75,-0.226718337413093,20198
"77",76,-0.951320315409372,76,101.669602177608,76,1613834.30890441,76,2172.79130013458,76,147028.26885507,76,50433344.6309404,76,-0.23095367887295,20198
"78",77,-0.978778541963618,77,63.843928977041,77,1613444.28057491,77,1925.99586336722,77,130812.369990129,77,50450197.3535716,77,-0.234578683692855,20198
"79",78,1.05881201666997,78,79.8404850349854,78,1613096.58648724,78,1709.01478307157,78,116383.785289251,78,50465190.6134404,78,-0.225866704718492,20198
"80",79,-0.109114808435234,79,65.2468345995953,79,1612785.98512947,79,1518.20309281484,79,103546.082786175,79,50478529.7289915,79,-0.225428725984609,20198
"81",80,-0.274646782534406,80,49.2463878462314,80,1612509.76802436,80,1348.94169361276,80,92124.0634192923,80,50490397.2268627,80,-0.226019001991164,20198
"82",81,-1.66241077366664,81,52.6726902235645,81,1612265.22742505,81,1197.75224644774,81,81961.6209213179,81,50500955.3994072,81,-0.234457226611779,20198
"83",82,0.46931056771784,82,37.40760219121,82,1612048.0741219,82,1063.59291251077,82,72919.7616732813,82,50510348.5712923,82,-0.229146406762367,20198
"84",83,2.2973007174878,83,42.2822410585018,83,1611852.95709714,83,946.46302645835,83,64875.2007721567,83,50518705.3791042,83,-0.214319856543123,20198
"85",84,0.735779494252892,84,37.0904602621454,84,1611677.80458046,84,843.492822740433,84,57718.3198196432,84,50526140.3827772,84,-0.211131847562208,20198
"86",85,0.4354777005071,85,23.955446274144,85,1611521.639312,85,751.775913622715,85,51351.236467273,85,50532755.3483071,85,-0.210243114566687,20198
"87",86,-0.258149633475888,86,31.1617233399824,86,1611382.85342553,86,669.677106915056,86,45686.7348302924,86,50538640.7346373,86,-0.21349149429468,20198
"88",87,1.3622729948343,87,25.8548716946186,87,1611259.15095643,87,596.633920784424,87,40647.2156919765,87,50543876.9994308,87,-0.206862452245906,20198
"89",88,-0.997528795639807,88,24.1520001775739,88,1611149.17371703,88,531.321920947221,88,36163.7339004558,88,50548535.7704616,88,-0.214961911122821,20198
"90",89,-0.376819518076527,89,17.377087607138,89,1611051.87176716,89,472.625022870663,89,32174.8162867911,89,50552680.6869232,89,-0.218035163036225,20198
"91",90,-0.955511688751488,90,18.0803398085449,90,1610965.69958701,90,420.081088459162,90,28625.836126331,90,50556368.3831982,90,-0.22386851386872,20198
"92",91,0.221304410701906,91,13.0397378079815,91,1610889.1919564,91,373.319760182302,91,25468.2305726108,91,50559649.2577108,91,-0.22189871312246,20198
"93",92,-0.539048737070399,92,14.4451139271176,92,1610821.16423679,92,331.787809493221,92,22658.860618277,92,50562568.1873354,92,-0.22464447433193,20198
"94",93,-0.325576282863763,93,9.77825166402542,93,1610760.76538583,93,294.826549907684,93,20159.3197037136,93,50565165.0883605,93,-0.225668848546958,20198
"95",94,-0.890380809928055,94,9.2264928371481,94,1610707.17821715,94,261.907773744023,94,17935.4385376768,94,50567475.4754714,94,-0.229745111282392,20198
"96",95,-0.0984145498201266,95,9.28205279402813,95,1610659.58051793,95,232.664840754084,95,15956.8113942615,95,50569530.943247,95,-0.228542764624168,20198
"97",96,-1.62624760427222,96,6.65041809903664,96,1610617.38483016,96,206.603437556997,96,14196.4006346122,96,50571359.6110976,96,-0.236316216604696,20198
"98",97,1.52553064408951,97,6.91404586260114,97,1610579.77510636,97,183.598056299547,97,12630.1371848246,97,50572986.4896525,97,-0.224613951549333,20198
"99",98,0.447993625760142,98,5.97020474749108,98,1610546.06515181,98,163.395110162347,98,11236.6684103427,98,50574433.8713277,98,-0.221209597719181,20198
"100",99,1.30645276155153,99,5.39866935396366,99,1610515.90404533,99,145.555841962257,99,9996.96130553345,99,50575721.5788072,99,-0.213501481788773,20198
"101",100,-2.00370256546133,100,5.44884769379853,100,1610489.13682919,100,129.565480343882,100,8894.05913964981,100,50576867.2385508,100,-0.226165089336296,20198
"102",101,1.01450870245759,101,4.71302827494352,101,1610465.38817993,101,115.275363133688,101,7912.83213994573,101,50577886.504317,101,-0.219232183289201,20198
"103",102,1.90668247967426,102,3.88175486473181,102,1610444.06904056,102,102.725914389769,102,7039.87420321001,102,50578793.3308418,102,-0.20844187030475,20198
"104",103,0.777990219475032,103,3.73081387811314,103,1610424.97270762,103,91.6231821513215,103,6263.26322960283,103,50579600.1408806,103,-0.206077392920798,20198
"105",104,0.405235164311285,104,2.77210234194981,104,1610407.95976247,104,81.702809265327,104,5572.36461654254,104,50580317.9728117,104,-0.206278228321422,20198
"106",105,-0.212212081615419,105,2.8949580706784,105,1610392.84969113,105,72.803227897833,105,4957.70735730507,105,50580956.6397236,105,-0.209981992483663,20198
"107",106,-0.105702936207703,106,2.77844344060445,106,1610379.44548466,106,64.8220157958036,106,4410.86410487069,106,50581524.8683947,106,-0.212403849713736,20198
"108",107,-0.981015144987642,107,2.45482603878791,107,1610367.57576988,107,57.6588032324019,107,3924.34229408567,107,50582030.4231328,107,-0.219404169713595,20198
"109",108,0.18361878382165,108,1.96733294309797,108,1610357.04753991,108,51.263489622537,108,3491.47809970106,108,50582480.2108708,108,-0.218459634403369,20198
"110",109,-1.87797186467586,109,1.73019779087363,109,1610347.72968439,109,45.538482034723,109,3106.35131613319,109,50582880.3805174,109,-0.229503772371845,20198
"111",110,0.587862178381287,110,1.69780266895115,110,1610339.4654527,110,40.4446577077358,110,2763.69040624424,110,50583236.3994834,110,-0.224411294288076,20198
"112",111,-1.85018967796495,111,1.68723600132979,111,1610332.13245594,111,35.9123227010622,111,2458.81671407655,111,50583553.1385073,111,-0.234217332289135,20198
"113",112,0.52139888844074,112,1.28440069883176,112,1610325.62341012,112,31.888251962058,112,2187.56074721061,112,50583834.9275907,112,-0.228651416753893,20198
"114",113,-0.0298613222009557,113,0.985080959399819,113,1610319.81351095,113,28.3404465336263,113,1946.22160494125,113,50584085.6244376,113,-0.227254361041225,20198
"115",114,-0.353042860784693,114,1.05873187461339,114,1610314.64349775,114,25.1926964460861,114,1731.50324972613,114,50584308.6605561,114,-0.227963089777472,20198
"116",115,0.116449516836786,115,0.825538667551016,115,1610310.04100757,115,22.4006036676089,115,1540.47053086808,115,50584507.0878579,115,-0.225852122231233,20198
"117",116,1.43876745150655,116,0.848135904037105,116,1610305.92269935,116,19.9408333255584,116,1370.51364144608,116,50584683.6228259,116,-0.216544009294256,20198
"118",117,-1.68067835406711,117,0.735767520689621,117,1610302.26064797,117,17.7461028015208,117,1219.31042552912,117,50584840.6828237,117,-0.226804462481428,20198
"119",118,0.687093429866314,118,0.727201183281688,118,1610299.01063149,118,15.7863550078229,118,1084.7883099306,118,50584980.4147036,118,-0.22163246967773,20198
"120",119,0.0700774372519663,119,0.571301037063631,119,1610296.11069869,119,14.0503020412126,119,965.108151495946,119,50585104.7308478,119,-0.220934856608813,20198
"121",120,-0.573573156264177,120,0.479049520836591,120,1610293.53379384,120,12.5014159560834,120,858.632568461272,120,50585215.3322217,120,-0.22405323540149,20198
"122",121,0.0448185997468354,121,0.47215605804197,121,1610291.24357961,121,11.1212453047428,121,763.903764460265,121,50585313.7314106,121,-0.223061603258829,20198
"123",122,-1.51601666174542,122,0.444762918176133,122,1610289.21349632,122,9.88678356553576,122,679.625374574371,122,50585401.2743455,122,-0.231196749307074,20198
"124",123,0.191997794695551,123,0.358850997559329,123,1610287.41201152,123,8.78700915972902,123,604.643181205942,123,50585479.1577981,123,-0.228066563880732,20198
"125",124,-1.00341582107213,124,0.369703523625999,124,1610285.81047821,124,7.80968108129765,124,537.932282422567,124,50585548.4475583,124,-0.2323561368168,20198
"126",125,-3.0847602909297,125,0.25042100747589,125,1610284.40002854,125,6.92959915024281,125,478.579342520011,125,50585610.0910298,125,-0.247798838488411,20198
"127",126,0.696369122378242,126,0.234647147685823,126,1610283.14950316,126,6.1485411253799,126,425.771362630901,126,50585664.9305931,126,-0.238768062348867,20198
"128",127,0.171560609296991,127,0.216917648488489,127,1610282.02977365,127,5.46410944276639,127,378.788435126539,127,50585713.7176818,127,-0.234382588608526,20198
"129",128,-0.0176563227464616,128,0.176538597040699,128,1610281.03026497,128,4.85961604456996,128,336.989327475838,128,50585757.1207915,128,-0.231876692022966,20198
"130",129,1.44323995069976,129,0.153495397487715,129,1610280.13520973,129,4.3274049120119,129,299.802900644308,129,50585795.7344847,129,-0.221450878763506,20198
"131",130,-0.0340818637450799,130,0.159910716131721,130,1610279.33464542,130,3.85632377457802,130,266.721099539257,130,50585830.0879312,130,-0.221383244762793,20198
"132",131,0.655982869693144,131,0.141470522444975,131,1610278.62079402,131,3.43696183991019,131,237.290858434881,131,50585860.6513857,131,-0.21737227853632,20198
"133",132,-0.547262988879201,132,0.134395955526523,132,1610277.98547378,132,3.06232205329805,132,211.10905558357,132,50585887.8431486,132,-0.220985624257052,20198
"134",133,1.27203868972975,133,0.113471620520352,133,1610277.41901515,133,2.72899447602597,133,187.816820822123,133,50585912.0351695,133,-0.21351537609235,20198
"135",134,-1.01169265754093,134,0.0985724376592502,134,1610276.91486835,134,2.43122511979703,134,167.095331116894,134,50585933.5585754,134,-0.220490061457303,20198
"136",135,-0.276846826945767,135,0.0795768448253826,135,1610276.46817736,135,2.16390405390492,135,148.660346457263,135,50585952.7075721,135,-0.221988171496537,20198
"137",136,0.104109168878641,136,0.083348362497158,136,1610276.07085213,136,1.92578281779004,136,132.259348496644,136,50585969.7440165,136,-0.221031004149325,20198
"138",137,0.525085566830552,137,0.0672206751512512,137,1610275.71660094,137,1.71443882127008,137,117.667950772696,137,50585984.9010094,137,-0.217834218050985,20198
"139",138,0.143930762006014,138,0.0614824698887657,138,1610275.40083357,138,1.52660629783786,138,104.686581186233,138,50585998.3859789,138,-0.217401764938622,20198
"140",139,-0.503309087824205,139,0.0544416654887283,139,1610275.12029442,139,1.35878609263359,139,93.1375340294024,139,50586010.3833854,139,-0.220757812965432,20198
"141",140,-2.20487916703701,140,0.0415511130610862,140,1610274.87269567,140,1.20756302662952,140,82.862531694315,140,50586021.0572096,140,-0.233259263682743,20198
"142",141,1.01459434688428,141,0.0514697777899705,141,1610274.65289425,141,1.07306515828539,141,73.7207576467743,141,50586030.5532829,141,-0.225039918347676,20198
"143",142,0.758259428726046,142,0.0469480746581207,142,1610274.45603569,142,0.954853744763471,142,65.5874630832283,142,50586039.0016474,142,-0.219779843264536,20198
"144",143,-0.796767643486239,143,0.0427119798752611,143,1610274.28084314,143,0.849643542230305,143,58.3515363521181,143,50586046.5179769,143,-0.224386985698261,20198
"145",144,-1.73039472251699,144,0.0259238668228861,144,1610274.12605771,144,0.755064282384939,144,51.9138480945278,144,50586053.2050299,144,-0.233510740900046,20198
"146",145,1.00869344873746,145,0.0245600550841578,145,1610273.98841702,145,0.671139952953479,145,46.1862295536018,145,50586059.1542134,145,-0.225279635891899,20198
"147",146,0.0327751449535298,146,0.0234258208843115,146,1610273.86539838,146,0.597104226101136,146,41.090496665785,146,50586064.4470007,146,-0.224134731860151,20198
"148",147,-1.51577993618413,147,0.0220888642153696,147,1610273.75633252,147,0.530885817339798,147,36.556958437881,147,50586069.1558232,147,-0.232073996837623,20198
"149",148,0.710542974207802,148,0.0165216282996781,148,1610273.65938246,148,0.472024258139246,148,32.5235273068232,148,50586073.3450659,148,-0.225812387338697,20198
"150",149,-1.73313238778956,149,0.0174346015581046,149,1610273.57325623,149,0.419595778998887,149,28.9350759498049,149,50586077.072072,149,-0.234693455379241,20198
"151",150,-1.16363959541804,150,0.011676813318629,150,1610273.49713613,150,0.372621861142603,150,25.742447155175,150,50586080.3877948,150,-0.238700218917604,20198
"152",151,-0.658263303042827,151,0.0128023430551197,151,1610273.42957832,151,0.330877348816561,151,22.9019585510289,151,50586083.3375857,151,-0.239083763340141,20198
"153",152,1.12659748875187,152,0.0124648169420253,152,1610273.36919453,152,0.294161490133467,152,20.3748116234935,152,50586085.9618323,152,-0.229166596413637,20198
"154",153,1.21061737939437,153,0.00932773508768231,153,1610273.31497326,153,0.261979515660152,153,18.1265380007257,153,50586088.2965092,153,-0.220565477494796,20198
"155",154,-1.14133911301895,154,0.00956965191211067,154,1610273.26668019,154,0.233305269002842,154,16.1264112908989,154,50586090.3736032,154,-0.227005363513429,20198
"156",155,-0.76111131114528,155,0.00800330740434781,155,1610273.22391681,155,0.207563629124613,155,14.3470014826667,155,50586092.221518,155,-0.230098359366461,20198
"157",156,0.265681495927345,156,0.00614672196925179,156,1610273.18586567,156,0.184672857463614,156,12.7639316207342,156,50586093.8655298,156,-0.226744907091112,20198
"158",157,-0.745483067577375,157,0.00663131422115586,157,1610273.15200884,157,0.164303484096887,157,11.3555453599754,157,50586095.3281423,157,-0.229795531129239,20198
"159",158,-2.23038745742671,158,0.00661902800705238,158,1610273.12210217,158,0.145990574217871,158,10.102547555146,158,50586096.6293597,158,-0.240804949496674,20198
"160",159,-0.143814336932018,159,0.0050963330503587,159,1610273.09560582,159,0.129661078764008,159,8.98776414286688,159,50586097.7869689,159,-0.237858046511861,20198
"161",160,2.50718328477629,160,0.00537323412769651,160,1610273.07178955,160,0.115409061357887,160,7.99597467761931,160,50586098.8168267,160,-0.22024926307979,20198
"162",161,0.0823999337446411,161,0.00440005335555214,161,1610273.05040722,161,0.102873113215724,161,7.11365909184946,161,50586099.7330606,161,-0.219731746339904,20198
"163",162,0.85904065951582,162,0.00312160513105812,162,1610273.03132758,162,0.0917177747492272,162,6.32873858486564,162,50586100.5482161,162,-0.214856175531008,20198
"164",163,-1.46076111064827,163,0.00269779122030141,163,1610273.01438812,163,0.0817056381773263,163,5.63045792255251,163,50586101.2734483,163,-0.224161968743669,20198
"165",164,1.81850008749126,164,0.0025489357460011,164,1610272.99929942,164,0.0727920084211452,164,5.00923676778137,164,50586101.9186718,164,-0.212983521823537,20198
"166",165,0.269979819697541,165,0.00281433170505621,165,1610272.98579611,165,0.0648995566157032,165,4.45658166065239,165,50586102.4927227,165,-0.212707806815742,20198
"167",166,-0.184738301481775,166,0.00239314572243434,166,1610272.97379251,166,0.0578316019037832,166,3.96492137588798,166,50586103.0034545,166,-0.215088607404412,20198
"168",167,-0.0808269526059699,167,0.00212421685205604,167,1610272.96313126,167,0.0515035566418017,167,3.52751528172208,167,50586103.4578499,167,-0.216442203413891,20198
"169",168,0.118216807361741,168,0.00176281920750625,168,1610272.95365128,168,0.0458556331387303,168,3.13837113184235,168,50586103.8621219,168,-0.216409475961773,20198
"170",169,-0.379816146861517,169,0.00186008700328851,169,1610272.94522841,169,0.0408115056782404,169,2.79216090174991,169,50586104.2217992,169,-0.219237507662183,20198
"171",170,0.142683713413507,170,0.0014165242555941,170,1610272.9377424,170,0.036313955410345,170,2.48414424348876,170,50586104.5417994,170,-0.218557831077226,20198
"172",171,-1.53758620841396,171,0.00148063978041555,171,1610272.93111064,171,0.032285503560805,171,2.21010548900428,171,50586104.8264983,171,-0.227633008943333,20198
"173",172,-0.39587441573565,172,0.00109580700116601,172,1610272.92524037,172,0.0286829101542834,172,1.96629044205684,172,50586105.0797863,172,-0.228518620077285,20198
"174",173,-0.874678927027304,173,0.00106029480299232,173,1610272.92003014,173,0.0254777252949356,173,1.74936513124018,173,50586105.305127,173,-0.231988303397132,20198
"175",174,-0.209920806010528,174,0.00100748257408805,174,1610272.91540133,174,0.0226318398248415,174,1.55636402123845,174,50586105.5056028,174,-0.231018513952501,20198
"176",175,0.770973743422793,175,0.000778652224081993,175,1610272.91126843,175,0.0201224724743139,175,1.38465136398099,175,50586105.6839577,175,-0.224601828434582,20198
"177",176,-0.591730092304369,176,0.000688096035071161,176,1610272.90758477,176,0.0178983164615621,176,1.23188269212458,176,50586105.8426342,176,-0.227159581040544,20198
"178",177,-0.558790801524016,177,0.000708271566411536,177,1610272.904315,177,0.015914281313089,177,1.09596765758673,177,50586105.9838031,177,-0.229064879635788,20198
"179",178,0.022536418733584,178,0.000634520585457704,178,1610272.90140632,178,0.014151580543877,178,0.975046609060222,178,50586106.1093955,178,-0.22729252167985,20198
"180",179,-0.298450919669772,179,0.000469650332519534,179,1610272.89881693,179,0.0125864669002869,179,0.867466219599309,179,50586106.2211304,179,-0.227681400938459,20198
